Region_centroid_col,Region_centroid_row,Rawblue_mean,Rawgreen_mean,Exred_mean,Exblue_mean,Exgreen_mean,Saturatoin_mean,Hue_mean,field19
45,126,17.222223,8.444445,-15.888889,21.11111,-5.2222223,0.7364309,-2.4498394,negative
133,125,79.111115,58.555557,-15.444445,38.555557,-23.11111,0.2598418,-1.9632003,negative
176,132,6.2222223,3.5555556,5.111111,1.4444444,-6.5555553,0.5299824,-0.72601837,positive
115,183,17.333334,23,-12.333333,-2.3333333,14.666667,0.39236423,2.4831982,negative
179,101,147.22223,131.11111,-25.444445,36.88889,-11.444445,0.14110672,-2.3287346,negative
100,155,20.666668,29.333334,-10,-8,18,0.31808975,2.1693969,negative
78,99,9,2.3333335,-9.111111,14.555555,-5.4444447,0.91089994,-2.2556732,negative
9,80,31.666666,21.88889,-18.88889,24.11111,-5.2222223,0.5142537,-2.4315135,negative
23,55,31.11111,17.555555,-5.3333335,23,-17.666666,0.43507022,-1.7711632,positive
204,25,125.666664,93.77778,-43.444443,69.55556,-26.11111,0.29958275,-2.253408,negative
124,191,74.77778,51.555557,-20.555555,45.11111,-24.555555,0.31361094,-2.03548,negative
200,31,16.555555,8.888889,-8.777778,15.888889,-7.111111,0.5009438,-2.1719491,negative
6,217,13.333333,18.88889,-9.333333,-3.6666667,13,0.39533988,2.3638706,negative
78,108,19.88889,12.444445,5.6666665,8.333333,-14,0.37883934,-1.1695169,positive
226,233,11,15.777778,-10.111111,-2.1111112,12.222222,0.47394413,2.476615,negative
80,83,58.666668,44,-11.333333,27.666666,-16.333334,0.24967904,-1.9736155,negative
18,66,49.555557,37.77778,-22.666666,29,-6.3333335,0.3501687,-2.43063,negative
205,190,60.666668,43,-14.111111,33.555557,-19.444445,0.29078844,-1.9875989,negative
88,211,7.6666665,15.888889,-5.7777777,-9.444445,15.222222,0.52432793,1.9408315,negative
141,62,37.666668,20.666668,-10.777778,30.88889,-20.11111,0.4503053,-1.8884078,positive
169,102,69.66667,51.555557,-14.333333,34.333332,-20,0.25975996,-1.9855843,negative
135,185,57.333332,42.444443,-11.555555,28.11111,-16.555555,0.2591888,-1.9820988,negative
238,59,139,116.888885,-37.444443,51.88889,-14.444445,0.21420376,-2.3642159,negative
4,208,12.222222,20,-8,-7.6666665,15.666667,0.42939755,2.1126173,negative
149,64,31.88889,17.666668,-4.2222223,23.444445,-19.222221,0.4463545,-1.7248944,positive
233,154,46.555557,27.333334,-23.666666,40.666668,-17,0.45878506,-2.2026498,negative
165,99,118,83.22222,-43.22222,73.77778,-30.555555,0.33041757,-2.2077565,negative
223,190,57.77778,40.88889,-14.666667,32.666668,-18,0.29222646,-2.0251334,negative
38,103,69.55556,51.666668,-14.555555,34.11111,-19.555555,0.2570141,-1.9975892,negative
215,123,3.7777777,0.33333334,-4.111111,7.2222223,-3.1111112,1,-2.1698651,negative
58,124,2.7777777,0.5555556,-3.1111112,4.888889,-1.7777778,0.984127,-2.1812904,negative
35,132,6.111111,2.8888888,5.2222223,2.2222223,-7.4444447,0.59325397,-0.8083832,positive
189,187,59.88889,41.555557,-13.222222,34.11111,-20.88889,0.30575457,-1.9474715,negative
198,185,61.333332,43.88889,-14.333333,33.333332,-19,0.28555444,-2.0071752,negative
147,182,52.555557,37.88889,-9.777778,26.88889,-17.11111,0.27866945,-1.9191672,negative
91,19,142.44444,122.111115,-33.666668,47.333332,-13.666667,0.18952668,-2.3528337,negative
124,29,142.88889,123.22222,-27.666666,43.333332,-15.666667,0.16561614,-2.271128,negative
189,144,0,0,0,0,0,0,0,negative
212,152,37.666668,21.666666,-18.666666,33.333332,-14.666667,0.46343043,-2.1657314,negative
221,50,139.77779,116.55556,-36.555557,53.11111,-16.555555,0.21380861,-2.3256788,negative
227,196,58.22222,41.22222,-15.222222,33.11111,-17.88889,0.2924689,-2.0394914,negative
160,110,39.333336,28.333334,-13.222222,23.11111,-9.888889,0.3074441,-2.1872416,negative
196,124,7.4444447,3.6666667,4,3.6666667,-7.6666665,0.5421076,-1.0114845,positive
224,63,137.55556,114.666664,-35.333332,52,-16.666666,0.21148404,-2.3158848,negative
226,131,0,0,0,0,0,0,0,negative
178,138,3.1111112,0,-1.1111112,5.2222223,-4.111111,1,-1.755017,negative
234,164,15,14.333333,-6,4,2,0.29914993,2.87512,negative
88,180,62.333332,43.666668,-15.555555,35.77778,-20.222221,0.3009182,-2.0087192,negative
58,217,9,17,-6.4444447,-8.777778,15.222222,0.48659843,2.0066419,negative
42,63,29.666666,17.11111,-6.111111,21.88889,-15.777778,0.42265132,-1.8138857,positive
155,27,146.55556,133.44444,-14.888889,27.11111,-12.222222,0.09847229,-2.146716,negative
210,47,121.44444,87.333336,-43.666668,73,-29.333334,0.32009703,-2.2232175,negative
174,178,18.11111,23.555555,-7.6666665,-4.3333335,12,0.29896173,2.2741275,negative
250,196,58.77778,41.88889,-15.333333,33,-17.666666,0.28913772,-2.0459957,negative
214,79,9.222222,3.3333333,-8.555555,13.111111,-4.5555553,0.7916667,-2.2889814,negative
84,51,35.11111,19.444445,-9.222222,28.11111,-18.88889,0.44611752,-1.8730317,positive
155,138,82.55556,62,-16.777779,39.22222,-22.444445,0.24899773,-1.9990451,negative
121,123,8.444445,4.5555553,2.7777777,4.4444447,-7.2222223,0.475,-1.1806802,positive
181,115,145.33334,129.77779,-28.666666,37.666668,-9,0.15213422,-2.4054766,negative
47,89,22.11111,10.333334,-12,23.666666,-11.666667,0.5488248,-2.1073112,negative
217,115,4.666667,0.7777778,-5,8.333333,-3.3333333,0.962963,-2.2166038,negative
97,123,3.4444444,0,-3.4444444,6.888889,-3.4444444,1,-2.0943952,negative
134,54,141.33334,119.111115,-35.11111,50.88889,-15.777778,0.2027078,-2.3286614,negative
142,111,35.88889,25.777779,-12.555555,21.444445,-8.888889,0.31548372,-2.2026672,negative
217,145,6.5555553,3,3.1111112,3.7777777,-6.888889,0.56415343,-1.0689679,positive
11,50,130.33334,103.55556,-46.11111,63.22222,-17.11111,0.27970007,-2.3720198,negative
72,235,15,18.222221,-9.222222,-0.22222222,9.444445,0.34748083,2.5860178,negative
247,50,138.88889,115.44444,-35.88889,53.11111,-17.222221,0.21353829,-2.3123052,negative
248,149,19.777779,22.777779,-13.666667,2.3333333,11.333333,0.36371678,2.7416468,negative
151,101,39.444443,26.88889,-11.888889,24.777779,-12.888889,0.32728764,-2.05839,negative
153,208,16,21.555555,-11.555555,-2.5555556,14.111111,0.3969092,2.4832914,negative
44,79,126.55556,102.77778,-41.555557,56.444443,-14.888889,0.2580791,-2.3779652,negative
215,89,25.11111,14.555555,-10.777778,21.222221,-10.444445,0.43137968,-2.102295,negative
226,90,12.111111,4.3333335,-6.2222223,14.777778,-8.555555,0.6410182,-1.9895461,negative
101,121,6,3.1111112,-6.888889,7.7777777,-0.8888889,0.8435185,-2.5191648,negative
226,176,71.44444,48.88889,-19.444445,43.555557,-24.11111,0.3158616,-2.0217843,negative
159,138,5.888889,1,-4.6666665,9.666667,-5,0.82685184,-2.0778158,negative
242,81,47.22222,33,-11.111111,26.88889,-15.777778,0.30079645,-1.9845657,negative
96,196,79.111115,55.444443,-22.555555,46.77778,-24.222221,0.30158615,-2.0704408,negative
13,142,5.2222223,2.3333335,4.888889,1.8888888,-6.7777777,0.6301587,-0.7763336,positive
88,71,28.555555,16.666668,-1.6666666,18.666666,-17,0.41629943,-1.6368634,positive
140,125,7.7777777,2.4444444,-7.111111,11.555555,-4.4444447,0.85319865,-2.2342408,negative
194,57,146.22223,131.77779,-18.222221,30.777779,-12.555555,0.11169542,-2.215046,negative
68,117,24.11111,14.888889,2.3333333,12.666667,-15,0.38127685,-1.4200875,positive
120,102,77.111115,56.555557,-20.11111,40.88889,-20.777779,0.26937962,-2.0830433,negative
162,237,10,18.777779,-7,-9.666667,16.666666,0.47282594,1.9903806,negative
40,142,3.5555556,0,-3.3333333,7,-3.6666667,1,-2.0561552,negative
135,104,76.55556,56.11111,-16.222221,38.77778,-22.555555,0.26721877,-1.986567,negative
97,46,79.111115,54.666668,-27.333334,50.333332,-23,0.32671866,-2.1523037,negative
124,201,14.888889,24.777779,-11.666667,-9,20.666666,0.43971756,2.1769927,negative
221,111,4,0,-4,8,-4,1,-2.0943952,negative
177,76,33.444447,27.333334,-3.4444444,10.888889,-7.4444447,0.20066153,-1.9036244,negative
102,203,6.4444447,15.444445,-7,-10,17,0.5918262,1.9847853,negative
61,92,25.777779,13.111111,-13.111111,25.555555,-12.444445,0.49969473,-2.11184,negative
66,41,128.88889,105.111115,-43.77778,57.555557,-13.777778,0.26204562,-2.404745,negative
204,156,25.444445,28.333334,-19.11111,5.2222223,13.888889,0.38903406,2.8649306,negative
109,126,8.222222,4.888889,4.4444447,2.7777777,-7.2222223,0.45030865,-0.91367507,positive
59,87,23.444445,15.666667,-14.666667,19,-4.3333335,0.65204316,-2.4180744,negative
231,91,9.777778,3.6666667,-4.3333335,11.333333,-7,0.62065095,-1.9349097,negative
10,112,1.2222222,0.11111111,-1.3333334,2.3333333,-1,0.6666667,-2.1519136,negative
190,105,56.333332,39.666668,-13.555555,31.777779,-18.222221,0.29599184,-1.9960818,negative
103,125,3.8888888,1,-4,6.3333335,-2.3333333,0.9238095,-2.2375617,negative
188,182,72.44444,49.666668,-18.333334,43.333332,-25,0.31428084,-1.99159,negative
113,96,8.555555,1.7777778,-8.111111,14.222222,-6.111111,0.87222224,-2.1862345,negative
49,116,6,2.1111112,-6.3333335,9,-2.6666667,0.8755291,-2.3130133,negative
7,48,132.44444,107.44444,-25,50,-25,0.1971141,-2.0905566,negative
99,156,29.222221,17,-12.666667,24.666666,-12,0.4313206,-2.1093647,negative
78,69,32.555557,18.444445,-7,24.666666,-17.666666,0.4315472,-1.8112034,positive
117,44,126.77778,98.22222,-39,62.333332,-23.333334,0.26639053,-2.2555773,negative
61,202,76,53.88889,-19.88889,43.11111,-23.222221,0.29352704,-2.0435379,negative
96,80,34.444447,19.555555,-6,25.333334,-19.333334,0.4324709,-1.7735944,positive
56,140,9.444445,3.5555556,-5.6666665,11.666667,-6,0.6392537,-2.0722682,negative
40,57,139,119.44444,-34,46.333332,-12.333333,0.1924883,-2.376054,negative
205,83,28.555555,21.555555,-10.555555,15.777778,-5.2222223,0.5041609,-2.3213427,negative
186,218,12.666667,17.777779,-9.111111,-3.1111112,12.222222,0.40134683,2.3826835,negative
77,186,43.444443,30.333334,-11.555555,25.444445,-13.888889,0.3033766,-2.0366416,negative
179,69,44.555557,36.555557,0.6666667,11.666667,-12.333333,0.17869009,-1.5187606,negative
101,197,18.777779,27.555555,-11.444445,-7.4444447,18.88889,0.39488608,2.2430942,negative
244,134,58.22222,38.77778,-22.777779,40.555557,-17.777779,0.36128438,-2.1753492,negative
5,101,19.88889,12.555555,4.2222223,8.888889,-13.111111,0.3768521,-1.2111098,positive
70,44,136.88889,118.888885,-31.777779,42.88889,-11.111111,0.1818206,-2.3846567,negative
177,126,5.6666665,2.8888888,6.7777777,0.7777778,-7.5555553,0.6230159,-0.6128861,positive
67,32,142.22223,121.333336,-33.333332,48,-14.666667,0.19062504,-2.333746,negative
224,124,52.666668,37.555557,-11.777778,28.555555,-16.777779,0.2909818,-1.9809769,negative
103,64,126.22222,103.77778,-37.333332,52.333332,-15,0.2367968,-2.3554425,negative
214,161,49.666668,36.333336,-15.333333,27.666666,-12.333333,0.29805613,-2.198939,negative
79,48,129.11111,99.77778,-39.333332,63.666668,-24.333334,0.26589924,-2.2470357,negative
205,82,21.666666,12.111111,-10,19.333334,-9.333333,0.45815158,-2.1027224,negative
145,163,47.77778,36.555557,-16.333334,25,-8.666667,0.28153613,-2.4253242,negative
8,93,28.88889,15.666667,-14.333333,27,-12.666667,0.48024568,-2.1362147,negative
217,77,48.22222,35.22222,-9,24,-15,0.26919183,-1.9320657,negative
55,145,33.333336,22.777779,-7.6666665,19.666666,-12,0.31533822,-1.934686,negative
28,112,7.2222223,3.4444444,3.5555556,3.8888888,-7.4444447,0.5440917,-1.0582771,positive
237,191,5.4444447,11.222222,-6,-5.6666665,11.666667,0.5358197,2.1224225,negative
194,118,7.6666665,3.5555556,3.8888888,4.2222223,-8.111111,0.5438712,-1.0761977,positive
208,240,13,18.555555,-9.777778,-3.4444444,13.222222,0.42162097,2.3924873,negative
217,80,23.222221,12.444445,-11.888889,22.11111,-10.222222,0.48998156,-2.142269,negative
217,45,137.33334,116.111115,-31.222221,47.444443,-16.222221,0.19091243,-2.292668,negative
75,226,13,21.777779,-4.111111,-11.111111,15.222222,0.40474883,1.8223403,negative
195,136,5.7777777,0.8888889,-5.3333335,10,-4.6666665,0.9111552,-2.1303394,negative
66,41,128.88889,105.111115,-43.77778,57.555557,-13.777778,0.26204562,-2.404745,negative
37,189,36.333336,26.555555,-8.666667,19,-10.333333,0.26524833,-2.050282,negative
68,103,5.6666665,0.6666667,-6.111111,10.555555,-4.4444447,0.9876543,-2.1854658,negative
142,33,128.66667,106.333336,-41.444443,54.22222,-12.777778,0.24777646,-2.4080186,negative
105,69,73.22222,52,-18.333334,41,-22.666666,0.28965253,-2.0228615,negative
170,139,8.555555,2.1111112,-6.888889,13.111111,-6.2222223,0.78617525,-2.127586,negative
233,64,118.666664,82.55556,-46.77778,77.55556,-30.777779,0.3492103,-2.2289393,negative
115,138,2.3333335,0,-2.3333333,4.6666665,-2.3333333,1,-2.0943952,negative
226,131,0,0,0,0,0,0,0,negative
143,186,67.88889,47.88889,-17.555555,38.77778,-21.222221,0.2962514,-2.0286176,negative
160,73,70.111115,52.333332,-14.444445,33.88889,-19.444445,0.25336418,-1.9969074,negative
116,184,38,28.333334,-8.777778,18.88889,-10.111111,0.25072145,-2.2154639,negative
223,62,11.444445,3.7777777,-7,15,-8,0.6703704,-2.0487173,negative
202,193,50.666668,36.555557,-11.444445,26.88889,-15.444445,0.27838665,-1.9929975,negative
2,171,56.333332,40,-14.333333,31.666666,-17.333334,0.28798285,-2.0329285,negative
137,92,15.555555,7.2222223,-8.555555,16.777779,-8.222222,0.6084366,-2.0967047,negative
196,95,10.777778,5.3333335,-2.5555556,9.444445,-6.888889,0.51256585,-1.7492584,negative
85,56,36,20,-9.333333,28.666666,-19.333334,0.4427882,-1.8631825,positive
154,189,74.888885,51.444443,-19.444445,44.88889,-25.444445,0.3128917,-2.0059564,negative
227,104,26.11111,16.555555,-10.222222,19.444445,-9.222222,0.3802916,-2.1282308,negative
104,112,73.333336,51.88889,-20.777779,42.555557,-21.777779,0.29368052,-2.0784628,negative
116,125,76.44444,53.77778,-25.11111,46.555557,-21.444445,0.3172057,-2.1450453,negative
183,78,147,131,-20.666666,34.333332,-13.666667,0.124646865,-2.2255366,negative
45,67,80.44444,56.666668,-22.88889,47.11111,-24.222221,0.29814535,-2.0766623,negative
136,193,74.888885,52.77778,-18.777779,42.555557,-23.777779,0.29530448,-2.0182114,negative
77,185,39.666668,28.777779,-10,21.333334,-11.333333,0.27036038,-2.0852716,negative
13,15,86.888885,60.666668,-28.88889,53.77778,-24.88889,0.3169049,-2.145323,negative
169,137,36.555557,20.777779,-20,33.666668,-13.666667,0.50256854,-2.2130325,negative
94,13,149.88889,140,-20.11111,24.88889,-4.7777777,0.10009145,-2.449265,negative
105,65,140,117.333336,-34,51,-17,0.20236506,-2.3039913,negative
64,114,47.22222,23.88889,-34.444443,52.22222,-17.777779,0.62924504,-2.2953806,negative
234,175,72.66667,50,-21.333334,44.666668,-23.333334,0.31203708,-2.0637763,negative
89,53,38.333336,20.11111,-12.888889,33.77778,-20.88889,0.4747726,-1.937482,positive
90,134,6.111111,0.8888889,-5,10.333333,-5.3333335,0.87610227,-2.0712416,negative
24,65,26.777779,15.555555,-2.1111112,17.88889,-15.777778,0.41941756,-1.6658529,positive
214,84,24.88889,13.666667,-12.555555,23.11111,-10.555555,0.47722223,-2.152852,negative
16,128,6.6666665,3.1111112,4,3.3333333,-7.3333335,0.56150794,-0.98581076,positive
73,103,22.555555,13.222222,2.6666667,12.666667,-15.333333,0.41030627,-1.3974138,positive
145,102,29.777779,17.333334,-2.8888888,20.11111,-17.222221,0.41776258,-1.6854404,positive
52,102,6.3333335,1.6666666,-6.6666665,10.333333,-3.6666667,0.89973545,-2.2617195,negative
34,196,15.111111,19.555555,-9.777778,-1.7777778,11.555555,0.36523178,2.511766,negative
75,122,4.4444447,0.33333334,-4.7777777,8.555555,-3.7777777,1,-2.1535993,negative
199,120,59.22222,45.77778,-8.555555,24.444445,-15.888889,0.2246171,-1.8964247,negative
240,145,5,1.8888888,3.7777777,2.7777777,-6.5555553,0.65555555,-0.9594855,positive
226,141,6.2222223,3,4.7777777,2.4444444,-7.2222223,0.5740741,-0.84373164,positive
25,198,61,42.333336,-17.777779,36.88889,-19.11111,0.30964476,-2.070717,negative
114,102,8.444445,2.6666667,-9.111111,13.222222,-4.111111,0.8912177,-2.3161116,negative
76,89,24.444445,13.111111,-11.777778,22.88889,-11.111111,0.47304532,-2.11184,negative
132,91,52.666668,39.88889,-20.777779,29.555555,-8.777778,0.39882392,-2.3460567,negative
173,186,65.88889,46.22222,-15.666667,37.333332,-21.666666,0.2983021,-1.9882493,negative
216,15,131.11111,97.55556,-46.88889,73.77778,-26.88889,0.30673698,-2.2664518,negative
121,55,124.111115,95.111115,-39.22222,63.11111,-23.88889,0.27479535,-2.2510118,negative
168,70,64.88889,48.666668,-10.444445,29.555555,-19.11111,0.24982914,-1.9079554,negative
108,111,5.5555553,1.7777778,0.8888889,5.2222223,-6.111111,0.7156085,-1.4372399,positive
90,111,22.222221,13.888889,3.4444444,10.777778,-14.222222,0.37431172,-1.3337922,positive
156,123,6.7777777,3.5555556,5.6666665,2,-7.6666665,0.555776,-0.7616482,positive
140,116,28.11111,16.88889,-2.3333333,18,-15.666667,0.39844838,-1.6703143,positive
163,133,3.5555556,0.11111111,-1.6666666,6,-4.3333335,0.9722222,-1.8225629,negative
99,184,38.77778,28,-11.222222,21.777779,-10.555555,0.28044972,-2.1831248,negative
173,219,4.3333335,8.333334,-4.4444447,-3.7777777,8.222222,0.56125355,2.1483634,negative
225,22,147,133.88889,-14.888889,27.11111,-12.222222,0.09518399,-2.1583037,negative
33,149,8.666667,3.5555556,-4,9.666667,-5.6666665,0.5783389,-1.9857028,positive
189,62,13.111111,4.7777777,-7.888889,16.444445,-8.555555,0.6359381,-2.0669532,negative
225,143,6.7777777,2.7777777,4,4,-8,0.6018519,-1.048222,positive
24,188,38,26.555555,-9.888889,22.11111,-12.222222,0.29079577,-2.0382204,negative
75,131,1.5555556,0,-1.5555556,3.1111112,-1.5555556,1,-2.0943952,negative
188,73,49.77778,35.11111,-13.555555,28.777779,-15.222222,0.2970959,-2.0549638,negative
57,118,26.555555,16.11111,-11.555555,21.444445,-9.888889,0.4187123,-2.14718,negative
75,103,22.777779,13.888889,3.7777777,11.444445,-15.222222,0.38838536,-1.3341274,positive
125,46,141,119.888885,-35.333332,49.333332,-14,0.20012376,-2.357688,negative
220,120,3,0,-3,6,-3,1,-2.0943952,negative
169,190,65,45.77778,-17,37.333332,-20.333334,0.2970586,-2.0348296,negative
18,145,4,2.2222223,4.888889,0.22222222,-5.111111,0.6005291,-0.57094,positive
220,124,2.4444444,0.22222222,-2.6666667,4.6666665,-2,1,-2.1617603,negative
230,124,2,0,-2,4,-2,1,-2.0943952,negative
166,55,139.33334,119.111115,-30.666666,45.666668,-15,0.18262304,-2.3081791,negative
237,91,20.666668,8.222222,-13.777778,25.555555,-11.777778,0.63446367,-2.1475708,negative
67,136,25.333334,12.222222,-19.555555,29.444445,-9.888889,0.66081303,-2.3075109,negative
141,89,30.444445,18.11111,-2.3333333,19.666666,-17.333334,0.40502182,-1.6640084,positive
247,174,70.88889,48.22222,-20.222221,44.11111,-23.88889,0.3230207,-2.0373507,negative
229,195,58.88889,41.77778,-15.777778,33.555557,-17.777779,0.29027814,-2.0527046,negative
109,100,69.66667,50.22222,-16.777779,37.555557,-20.777779,0.27896288,-2.024061,negative
205,106,24,14.333333,-10.111111,19.555555,-9.444445,0.41640097,-2.1176713,negative
68,172,30.11111,35.666668,-16.666666,0,16.666666,0.31229463,2.6178014,negative
64,74,26.88889,15.555555,-0.44444445,17.222221,-16.777779,0.41920358,-1.5542339,positive
230,124,2,0,-2,4,-2,1,-2.0943952,negative
76,249,13.111111,14.777778,-3.4444444,-0.7777778,4.2222223,0.20324889,2.5634372,negative
104,129,47.444443,33.11111,-14.333333,28.666666,-14.333333,0.3206125,-2.097799,negative
123,186,63.666668,45.11111,-15.666667,35.666668,-20,0.2901475,-2.0141015,negative
164,178,21.11111,30.11111,-10.777778,-8.111111,18.88889,0.32921228,2.1903052,negative
181,27,146.55556,135.11111,-16.555555,25.444445,-8.888889,0.09626316,-2.2645319,negative
61,104,68.22222,51,-13.666667,32.666668,-19,0.25220254,-1.9852214,negative
150,144,6.5555553,0.8888889,-7.2222223,12.111111,-4.888889,0.9861111,-2.2121625,negative
90,36,84.77778,57.77778,-29.444445,55.22222,-25.777779,0.33281505,-2.1385806,negative
103,216,5,11.111111,-5.888889,-6.2222223,12.111111,0.59312356,2.0792952,negative
157,85,26.88889,15.333333,-13.111111,23.88889,-10.777778,0.45902446,-2.1609125,negative
53,134,11.222222,5,-6.888889,12.777778,-5.888889,0.5872341,-2.1384587,negative
171,89,0,0,0,0,0,0,0,negative
180,142,0.33333334,0,-0.33333334,0.6666667,-0.33333334,0.22222222,-2.0943952,negative
