age,job,marital,education,contact,day,month,duration,Class
32,technician,married,secondary,cellular,12,aug,204,negative
33,management,divorced,tertiary,cellular,12,aug,711,negative
31,management,single,tertiary,cellular,12,aug,121,negative
51,unemployed,married,secondary,cellular,12,aug,83,negative
43,services,married,secondary,cellular,12,aug,321,negative
41,management,single,tertiary,cellular,12,aug,1476,negative
34,management,single,tertiary,cellular,12,aug,204,negative
50,blue-collar,married,unknown,cellular,12,aug,161,negative
57,blue-collar,married,primary,cellular,12,aug,120,negative
33,management,married,secondary,cellular,12,aug,507,negative
49,technician,married,secondary,cellular,13,aug,77,negative
50,technician,married,secondary,telephone,13,aug,767,negative
41,self-employed,married,primary,cellular,13,aug,111,negative
60,retired,married,unknown,cellular,13,aug,106,negative
34,management,married,tertiary,cellular,13,aug,168,negative
45,entrepreneur,married,tertiary,cellular,13,aug,239,negative
55,housemaid,married,primary,cellular,13,aug,139,negative
33,technician,married,secondary,cellular,13,aug,78,negative
45,housemaid,married,primary,cellular,13,aug,536,negative
55,housemaid,married,primary,cellular,13,aug,295,negative
52,housemaid,married,primary,cellular,13,aug,224,negative
52,technician,married,secondary,cellular,13,aug,156,negative
33,technician,single,secondary,cellular,13,aug,206,negative
45,management,divorced,tertiary,cellular,13,aug,317,negative
52,blue-collar,married,primary,cellular,13,aug,176,negative
46,management,married,secondary,cellular,13,aug,69,negative
37,self-employed,married,tertiary,cellular,13,aug,244,negative
46,management,married,tertiary,cellular,13,aug,77,negative
52,technician,married,secondary,cellular,13,aug,114,negative
57,housemaid,married,primary,cellular,13,aug,189,negative
38,technician,single,secondary,cellular,13,aug,187,negative
32,housemaid,married,primary,cellular,13,aug,132,negative
51,blue-collar,married,primary,cellular,13,aug,186,negative
31,technician,single,secondary,cellular,13,aug,336,negative
46,services,married,secondary,cellular,13,aug,78,negative
31,management,married,tertiary,cellular,13,aug,460,negative
32,technician,married,secondary,cellular,13,aug,100,negative
35,management,married,tertiary,cellular,13,aug,96,negative
52,blue-collar,married,primary,cellular,13,aug,109,negative
45,admin.,married,secondary,cellular,13,aug,332,negative
60,blue-collar,married,unknown,cellular,13,aug,159,negative
54,housemaid,married,primary,telephone,13,aug,127,negative
59,housemaid,married,primary,cellular,13,aug,119,negative
57,management,divorced,tertiary,cellular,13,aug,303,negative
52,management,married,secondary,cellular,13,aug,295,negative
51,admin.,married,secondary,cellular,13,aug,157,negative
35,technician,married,secondary,cellular,13,aug,823,positive
51,admin.,married,secondary,cellular,13,aug,89,negative
41,housemaid,married,primary,cellular,13,aug,152,negative
32,management,single,tertiary,cellular,13,aug,225,negative
51,admin.,divorced,secondary,cellular,13,aug,131,negative
49,technician,married,secondary,cellular,13,aug,272,negative
33,technician,married,secondary,cellular,13,aug,460,negative
39,management,married,tertiary,cellular,13,aug,247,negative
45,management,divorced,tertiary,cellular,13,aug,93,negative
49,housemaid,married,primary,telephone,13,aug,214,negative
38,technician,married,tertiary,cellular,13,aug,139,negative
38,technician,married,tertiary,cellular,13,aug,183,negative
57,blue-collar,married,unknown,cellular,13,aug,142,negative
45,management,married,tertiary,cellular,13,aug,258,negative
51,management,married,unknown,cellular,13,aug,287,negative
50,management,married,tertiary,cellular,13,aug,185,negative
31,management,single,tertiary,cellular,13,aug,458,negative
45,blue-collar,married,primary,cellular,13,aug,211,negative
54,technician,married,secondary,cellular,13,aug,73,negative
34,technician,single,secondary,cellular,13,aug,121,negative
56,admin.,married,unknown,cellular,13,aug,900,negative
47,unemployed,married,secondary,cellular,13,aug,334,negative
53,technician,married,secondary,cellular,13,aug,112,negative
53,retired,married,tertiary,cellular,13,aug,88,negative
55,blue-collar,married,unknown,cellular,13,aug,123,negative
56,services,married,secondary,cellular,13,aug,112,negative
48,technician,divorced,secondary,cellular,13,aug,106,negative
33,management,single,tertiary,cellular,13,aug,115,negative
35,management,married,tertiary,cellular,13,aug,73,negative
56,admin.,married,unknown,cellular,13,aug,71,negative
54,blue-collar,married,secondary,cellular,13,aug,110,negative
58,retired,married,tertiary,cellular,13,aug,109,negative
50,technician,married,secondary,cellular,13,aug,221,negative
49,technician,married,secondary,cellular,13,aug,233,negative
58,blue-collar,married,secondary,cellular,13,aug,57,negative
60,housemaid,married,unknown,cellular,13,aug,96,negative
48,management,married,tertiary,cellular,13,aug,227,negative
33,management,married,tertiary,cellular,13,aug,142,negative
59,management,married,tertiary,cellular,13,aug,127,negative
32,management,married,tertiary,cellular,13,aug,283,negative
50,self-employed,married,secondary,cellular,13,aug,104,negative
52,management,divorced,tertiary,cellular,13,aug,91,negative
47,blue-collar,married,primary,cellular,13,aug,170,negative
58,technician,single,secondary,cellular,13,aug,460,negative
50,technician,divorced,secondary,cellular,13,aug,114,negative
34,technician,single,tertiary,cellular,13,aug,690,negative
40,technician,married,secondary,cellular,13,aug,100,negative
51,technician,married,secondary,cellular,13,aug,114,negative
41,technician,divorced,secondary,cellular,13,aug,183,negative
34,technician,married,tertiary,cellular,13,aug,80,negative
32,technician,single,secondary,cellular,13,aug,144,negative
38,management,married,tertiary,cellular,13,aug,132,negative
60,admin.,married,secondary,cellular,13,aug,352,negative
49,blue-collar,married,primary,cellular,13,aug,269,negative
34,technician,single,tertiary,cellular,13,aug,73,negative
55,technician,married,secondary,cellular,13,aug,261,negative
40,technician,divorced,secondary,cellular,13,aug,409,negative
49,blue-collar,married,primary,cellular,13,aug,100,negative
51,management,divorced,tertiary,cellular,13,aug,60,negative
31,management,single,tertiary,cellular,13,aug,94,negative
42,management,married,tertiary,cellular,13,aug,325,negative
51,unknown,married,secondary,cellular,13,aug,88,negative
33,technician,married,secondary,cellular,13,aug,182,negative
55,retired,married,primary,cellular,13,aug,201,negative
42,technician,married,tertiary,cellular,13,aug,403,negative
36,management,single,secondary,cellular,13,aug,333,negative
39,management,married,tertiary,cellular,13,aug,130,negative
35,technician,single,tertiary,cellular,13,aug,119,negative
32,technician,single,secondary,cellular,13,aug,289,negative
51,blue-collar,married,primary,cellular,13,aug,286,negative
43,technician,single,secondary,cellular,13,aug,221,negative
50,management,married,tertiary,cellular,13,aug,143,negative
55,services,married,secondary,cellular,13,aug,81,negative
48,blue-collar,married,secondary,cellular,13,aug,62,negative
47,admin.,married,secondary,cellular,13,aug,151,negative
39,technician,married,secondary,cellular,13,aug,87,negative
31,technician,single,secondary,cellular,13,aug,202,negative
51,technician,married,secondary,cellular,13,aug,270,negative
41,technician,married,secondary,cellular,13,aug,69,negative
59,retired,married,primary,cellular,13,aug,432,negative
45,technician,married,secondary,cellular,13,aug,299,negative
31,management,married,tertiary,cellular,13,aug,657,positive
32,management,single,tertiary,cellular,13,aug,203,negative
38,technician,single,secondary,cellular,13,aug,95,negative
48,blue-collar,married,primary,cellular,13,aug,157,negative
39,technician,married,tertiary,cellular,13,aug,78,negative
53,technician,married,secondary,cellular,13,aug,136,negative
35,technician,divorced,secondary,cellular,13,aug,250,negative
36,management,single,tertiary,cellular,13,aug,296,negative
36,technician,single,secondary,cellular,13,aug,141,negative
30,technician,single,tertiary,cellular,13,aug,150,negative
60,blue-collar,married,primary,cellular,13,aug,324,negative
40,technician,married,secondary,cellular,13,aug,156,negative
33,management,married,tertiary,cellular,13,aug,275,negative
51,technician,married,secondary,cellular,13,aug,328,negative
36,technician,divorced,secondary,cellular,13,aug,156,negative
45,technician,divorced,tertiary,cellular,13,aug,376,negative
47,admin.,married,secondary,cellular,13,aug,260,negative
57,blue-collar,married,primary,cellular,13,aug,89,negative
58,services,married,secondary,cellular,13,aug,110,negative
36,management,married,tertiary,cellular,13,aug,122,negative
40,management,divorced,tertiary,cellular,13,aug,98,negative
45,technician,single,secondary,cellular,13,aug,165,negative
52,unemployed,married,secondary,cellular,13,aug,684,negative
47,blue-collar,married,primary,cellular,13,aug,310,negative
59,blue-collar,married,secondary,telephone,13,aug,79,negative
59,retired,married,secondary,cellular,13,aug,292,negative
33,management,divorced,tertiary,cellular,13,aug,305,negative
55,technician,married,secondary,cellular,13,aug,15,negative
34,technician,married,secondary,telephone,13,aug,60,negative
41,management,divorced,tertiary,cellular,13,aug,559,negative
34,technician,married,secondary,cellular,13,aug,136,negative
52,management,single,tertiary,cellular,13,aug,733,negative
35,technician,single,tertiary,cellular,13,aug,713,negative
41,technician,divorced,secondary,cellular,13,aug,104,negative
31,management,single,tertiary,cellular,13,aug,517,negative
40,management,married,tertiary,cellular,13,aug,832,negative
44,management,divorced,tertiary,cellular,13,aug,169,negative
31,technician,married,secondary,cellular,13,aug,195,negative
30,management,single,tertiary,cellular,13,aug,321,negative
50,management,married,tertiary,cellular,13,aug,343,negative
32,management,single,tertiary,cellular,13,aug,116,negative
58,management,single,tertiary,cellular,13,aug,96,negative
56,housemaid,married,primary,cellular,13,aug,111,negative
30,management,married,secondary,cellular,13,aug,92,negative
48,services,married,secondary,cellular,13,aug,158,negative
54,management,married,tertiary,cellular,13,aug,327,negative
51,blue-collar,married,primary,cellular,13,aug,202,negative
59,retired,married,primary,cellular,13,aug,314,negative
43,management,divorced,tertiary,cellular,13,aug,160,negative
39,blue-collar,married,primary,cellular,13,aug,69,negative
47,housemaid,married,primary,cellular,13,aug,144,negative
32,technician,married,secondary,cellular,13,aug,363,negative
58,management,married,tertiary,cellular,13,aug,76,negative
36,management,married,tertiary,cellular,13,aug,342,negative
32,technician,married,secondary,cellular,13,aug,31,negative
30,entrepreneur,married,tertiary,cellular,13,aug,75,negative
53,technician,divorced,secondary,cellular,13,aug,111,negative
47,blue-collar,married,secondary,cellular,13,aug,68,negative
56,technician,divorced,secondary,cellular,13,aug,75,negative
30,management,married,tertiary,cellular,13,aug,157,negative
30,management,divorced,tertiary,cellular,13,aug,382,negative
35,technician,single,tertiary,cellular,13,aug,274,negative
37,management,married,tertiary,cellular,13,aug,257,negative
30,technician,single,secondary,cellular,13,aug,99,negative
35,management,married,tertiary,cellular,13,aug,356,negative
33,technician,married,secondary,cellular,13,aug,212,negative
59,retired,married,primary,cellular,13,aug,139,negative
34,technician,single,tertiary,telephone,13,aug,490,negative
41,technician,single,tertiary,cellular,13,aug,209,negative
42,management,married,tertiary,cellular,13,aug,175,negative
30,management,single,tertiary,cellular,13,aug,130,negative
59,technician,married,secondary,cellular,13,aug,121,negative
42,technician,married,tertiary,cellular,13,aug,78,negative
47,housemaid,married,secondary,cellular,13,aug,73,negative
43,technician,married,tertiary,cellular,13,aug,84,negative
50,services,married,primary,cellular,13,aug,168,negative
48,management,married,tertiary,cellular,13,aug,255,negative
40,management,divorced,tertiary,cellular,13,aug,159,negative
35,management,married,tertiary,cellular,13,aug,388,negative
47,technician,married,secondary,cellular,13,aug,99,negative
47,services,married,primary,cellular,13,aug,82,negative
60,management,married,secondary,cellular,13,aug,418,negative
44,management,divorced,tertiary,cellular,13,aug,73,negative
53,technician,married,secondary,cellular,13,aug,205,negative
32,management,married,tertiary,cellular,13,aug,202,negative
