age,job,marital,education,housing,loan,contact,day,month,duration,pdays,poutcome,Class
32,management,married,tertiary,no,no,cellular,28,aug,13,-1,unknown,negative
39,technician,married,tertiary,yes,no,cellular,28,aug,144,-1,unknown,negative
43,management,married,tertiary,no,no,cellular,28,aug,47,-1,unknown,negative
32,management,single,tertiary,no,no,cellular,28,aug,146,-1,unknown,negative
45,management,married,secondary,yes,no,cellular,28,aug,30,-1,unknown,negative
34,entrepreneur,married,secondary,yes,yes,cellular,28,aug,137,-1,unknown,negative
51,technician,divorced,tertiary,no,no,cellular,28,aug,84,-1,unknown,negative
34,unemployed,married,tertiary,no,no,cellular,28,aug,94,-1,unknown,negative
34,management,single,tertiary,no,no,cellular,28,aug,91,-1,unknown,negative
40,technician,single,secondary,yes,no,cellular,28,aug,71,-1,unknown,negative
44,entrepreneur,married,tertiary,yes,yes,cellular,28,aug,210,-1,unknown,negative
51,management,married,secondary,no,no,cellular,28,aug,72,-1,unknown,negative
51,blue-collar,married,primary,no,yes,cellular,28,aug,121,-1,unknown,negative
52,management,married,tertiary,no,no,cellular,28,aug,165,-1,unknown,negative
57,management,married,tertiary,no,no,cellular,28,aug,260,-1,unknown,negative
36,management,divorced,tertiary,no,no,cellular,28,aug,81,-1,unknown,negative
33,technician,married,secondary,no,no,cellular,28,aug,180,-1,unknown,negative
53,services,married,secondary,no,no,cellular,28,aug,116,-1,unknown,negative
57,management,married,tertiary,no,no,cellular,28,aug,54,-1,unknown,negative
32,management,single,tertiary,no,no,cellular,28,aug,108,-1,unknown,negative
57,blue-collar,married,unknown,no,no,cellular,28,aug,161,-1,unknown,negative
31,management,married,tertiary,no,no,cellular,28,aug,198,-1,unknown,negative
30,technician,single,tertiary,no,no,cellular,28,aug,262,-1,unknown,negative
56,retired,married,primary,yes,no,cellular,28,aug,102,-1,unknown,negative
37,management,married,secondary,no,no,telephone,28,aug,75,-1,unknown,negative
35,technician,married,secondary,no,no,cellular,28,aug,19,-1,unknown,negative
41,management,married,tertiary,no,no,cellular,28,aug,74,-1,unknown,negative
34,management,married,tertiary,no,no,cellular,28,aug,23,-1,unknown,negative
44,management,married,tertiary,no,no,cellular,28,aug,125,-1,unknown,negative
40,technician,married,secondary,no,no,cellular,28,aug,12,-1,unknown,negative
31,management,married,tertiary,no,no,cellular,28,aug,12,-1,unknown,negative
41,technician,married,secondary,no,no,cellular,28,aug,65,-1,unknown,negative
32,management,married,tertiary,no,no,cellular,28,aug,19,-1,unknown,negative
37,management,married,tertiary,no,yes,cellular,28,aug,87,-1,unknown,negative
33,technician,single,tertiary,no,no,cellular,28,aug,56,-1,unknown,negative
33,management,married,secondary,no,no,cellular,28,aug,80,-1,unknown,negative
52,management,married,tertiary,no,no,cellular,28,aug,80,-1,unknown,negative
49,housemaid,married,secondary,no,yes,cellular,28,aug,105,-1,unknown,negative
53,housemaid,married,primary,no,no,cellular,28,aug,81,-1,unknown,negative
54,services,married,tertiary,no,no,cellular,28,aug,282,-1,unknown,negative
59,management,divorced,tertiary,no,no,cellular,28,aug,46,-1,unknown,negative
30,technician,single,secondary,no,no,cellular,28,aug,147,-1,unknown,negative
34,technician,single,tertiary,no,no,cellular,28,aug,79,-1,unknown,negative
42,management,married,secondary,yes,no,cellular,28,aug,60,-1,unknown,negative
59,management,divorced,tertiary,no,no,cellular,28,aug,129,-1,unknown,negative
42,management,single,tertiary,no,no,cellular,28,aug,13,-1,unknown,negative
43,management,single,tertiary,no,no,cellular,28,aug,331,-1,unknown,negative
40,management,married,tertiary,yes,no,cellular,28,aug,271,-1,unknown,negative
43,management,married,tertiary,yes,no,cellular,28,aug,86,-1,unknown,negative
60,retired,married,unknown,no,no,cellular,28,aug,113,-1,unknown,negative
47,technician,divorced,secondary,no,no,telephone,28,aug,192,-1,unknown,negative
57,retired,married,primary,no,no,cellular,28,aug,118,-1,unknown,negative
37,management,married,tertiary,no,no,cellular,28,aug,95,-1,unknown,negative
42,management,married,tertiary,no,no,cellular,28,aug,80,-1,unknown,negative
36,management,married,tertiary,no,no,cellular,28,aug,90,-1,unknown,negative
55,housemaid,married,primary,no,no,cellular,28,aug,97,-1,unknown,negative
32,management,married,tertiary,no,no,cellular,28,aug,74,-1,unknown,negative
49,unknown,married,secondary,no,no,cellular,28,aug,173,-1,unknown,negative
32,housemaid,married,secondary,no,yes,cellular,28,aug,82,-1,unknown,negative
31,technician,single,tertiary,no,no,cellular,28,aug,16,-1,unknown,negative
37,technician,married,secondary,yes,no,cellular,28,aug,77,-1,unknown,negative
32,technician,single,secondary,yes,no,cellular,28,aug,14,-1,unknown,negative
46,technician,married,secondary,no,no,cellular,28,aug,63,-1,unknown,negative
31,technician,single,secondary,no,no,cellular,28,aug,110,-1,unknown,negative
33,management,single,tertiary,no,no,cellular,28,aug,59,-1,unknown,negative
43,technician,divorced,secondary,no,no,cellular,28,aug,192,-1,unknown,negative
50,blue-collar,married,secondary,no,no,cellular,28,aug,157,-1,unknown,negative
50,blue-collar,married,primary,no,no,cellular,28,aug,119,-1,unknown,negative
32,management,married,tertiary,no,no,cellular,28,aug,15,-1,unknown,negative
46,management,married,tertiary,no,no,cellular,28,aug,205,-1,unknown,negative
31,management,married,tertiary,no,no,cellular,28,aug,302,-1,unknown,negative
45,blue-collar,married,primary,no,no,cellular,28,aug,151,-1,unknown,negative
50,services,married,secondary,no,no,cellular,28,aug,56,-1,unknown,negative
31,admin.,married,secondary,no,no,cellular,28,aug,322,-1,unknown,negative
34,technician,single,secondary,no,no,cellular,28,aug,54,-1,unknown,negative
30,management,single,tertiary,yes,no,cellular,28,aug,81,-1,unknown,negative
59,retired,married,secondary,no,no,cellular,28,aug,88,-1,unknown,negative
34,unemployed,single,tertiary,no,no,cellular,28,aug,122,-1,unknown,negative
44,technician,divorced,secondary,no,no,cellular,28,aug,180,-1,unknown,negative
32,technician,single,tertiary,yes,no,cellular,28,aug,82,-1,unknown,negative
32,unemployed,single,tertiary,no,no,cellular,28,aug,49,-1,unknown,negative
55,retired,married,secondary,no,no,cellular,28,aug,26,-1,unknown,negative
42,technician,divorced,secondary,yes,no,cellular,28,aug,82,-1,unknown,negative
36,technician,married,secondary,no,no,cellular,28,aug,121,-1,unknown,negative
30,technician,single,tertiary,no,no,cellular,28,aug,66,-1,unknown,negative
53,management,married,tertiary,no,yes,cellular,28,aug,85,-1,unknown,negative
55,retired,married,secondary,no,no,cellular,28,aug,70,-1,unknown,negative
50,technician,married,secondary,no,yes,cellular,28,aug,70,-1,unknown,negative
43,technician,married,tertiary,no,no,cellular,28,aug,9,-1,unknown,negative
60,retired,married,tertiary,no,no,cellular,28,aug,139,-1,unknown,negative
42,management,single,tertiary,no,yes,cellular,28,aug,105,-1,unknown,negative
34,management,single,tertiary,no,no,cellular,28,aug,211,-1,unknown,negative
38,student,married,secondary,no,no,cellular,28,aug,12,-1,unknown,negative
37,management,married,tertiary,no,no,cellular,28,aug,13,-1,unknown,negative
41,technician,married,secondary,no,no,cellular,28,aug,327,-1,unknown,negative
59,retired,married,secondary,no,no,cellular,28,aug,23,-1,unknown,negative
46,management,married,tertiary,no,no,cellular,28,aug,44,-1,unknown,negative
34,technician,married,secondary,no,no,cellular,28,aug,183,-1,unknown,negative
40,technician,married,secondary,no,no,cellular,28,aug,175,-1,unknown,negative
37,management,married,secondary,no,no,cellular,28,aug,246,-1,unknown,negative
44,management,divorced,tertiary,no,no,cellular,28,aug,70,-1,unknown,negative
30,technician,single,tertiary,no,no,cellular,28,aug,20,-1,unknown,negative
32,services,single,tertiary,no,no,cellular,28,aug,23,-1,unknown,negative
50,blue-collar,married,secondary,no,no,cellular,28,aug,20,-1,unknown,negative
42,technician,married,secondary,no,yes,cellular,28,aug,117,-1,unknown,negative
42,technician,divorced,secondary,no,no,cellular,28,aug,28,-1,unknown,negative
59,retired,married,secondary,no,no,cellular,28,aug,359,-1,unknown,negative
44,management,married,tertiary,yes,no,cellular,28,aug,203,-1,unknown,negative
47,services,married,unknown,no,no,cellular,28,aug,21,-1,unknown,negative
52,technician,married,tertiary,no,no,cellular,28,aug,84,-1,unknown,negative
55,admin.,married,secondary,no,no,cellular,28,aug,16,-1,unknown,negative
44,technician,married,secondary,no,no,telephone,28,aug,53,-1,unknown,negative
59,retired,married,secondary,no,no,cellular,28,aug,308,-1,unknown,negative
46,technician,single,tertiary,no,no,telephone,28,aug,51,-1,unknown,negative
44,self-employed,married,tertiary,no,no,cellular,28,aug,86,-1,unknown,negative
39,management,married,tertiary,no,no,cellular,28,aug,93,-1,unknown,negative
35,technician,divorced,secondary,no,no,cellular,28,aug,203,-1,unknown,negative
48,housemaid,married,tertiary,no,no,cellular,28,aug,256,-1,unknown,negative
36,technician,married,tertiary,no,no,cellular,28,aug,68,-1,unknown,negative
33,management,married,tertiary,no,no,cellular,28,aug,19,-1,unknown,negative
51,services,married,unknown,no,no,cellular,28,aug,98,-1,unknown,negative
32,entrepreneur,single,tertiary,yes,yes,cellular,28,aug,27,-1,unknown,negative
37,technician,married,secondary,no,yes,cellular,28,aug,9,-1,unknown,negative
42,technician,married,secondary,no,no,cellular,28,aug,11,-1,unknown,negative
43,management,married,tertiary,no,no,cellular,28,aug,79,-1,unknown,negative
42,services,married,secondary,no,no,cellular,28,aug,144,-1,unknown,negative
39,housemaid,married,tertiary,no,no,cellular,28,aug,53,-1,unknown,negative
32,technician,divorced,secondary,yes,no,telephone,28,aug,85,-1,unknown,negative
52,management,married,tertiary,no,no,cellular,28,aug,638,-1,unknown,negative
31,self-employed,married,tertiary,no,no,cellular,28,aug,532,-1,unknown,negative
32,management,married,tertiary,yes,no,cellular,28,aug,17,-1,unknown,negative
40,housemaid,married,primary,no,no,cellular,28,aug,16,-1,unknown,negative
48,technician,married,secondary,no,no,cellular,28,aug,143,-1,unknown,negative
54,management,divorced,tertiary,no,no,cellular,28,aug,276,-1,unknown,negative
43,management,divorced,tertiary,no,no,telephone,28,aug,146,-1,unknown,negative
48,management,married,tertiary,no,no,cellular,28,aug,16,-1,unknown,negative
55,services,married,secondary,no,no,cellular,28,aug,183,-1,unknown,negative
37,technician,married,secondary,no,no,cellular,28,aug,156,-1,unknown,negative
36,technician,married,secondary,yes,no,cellular,28,aug,1037,-1,unknown,negative
58,housemaid,married,primary,no,no,cellular,28,aug,507,-1,unknown,negative
31,technician,single,secondary,no,no,cellular,28,aug,18,-1,unknown,negative
31,management,single,tertiary,no,no,cellular,28,aug,27,-1,unknown,negative
56,retired,married,secondary,no,no,cellular,28,aug,17,-1,unknown,negative
49,services,married,secondary,yes,no,telephone,28,aug,19,-1,unknown,negative
34,technician,married,secondary,no,no,cellular,28,aug,12,-1,unknown,negative
38,management,married,tertiary,no,no,cellular,28,aug,32,-1,unknown,negative
31,housemaid,married,tertiary,no,no,unknown,28,aug,12,-1,unknown,negative
33,technician,single,secondary,no,no,cellular,28,aug,7,-1,unknown,negative
40,technician,married,tertiary,no,no,cellular,28,aug,715,-1,unknown,negative
33,management,single,tertiary,no,no,cellular,28,aug,13,-1,unknown,negative
32,admin.,single,tertiary,no,no,cellular,28,aug,56,-1,unknown,negative
34,technician,single,secondary,no,no,cellular,28,aug,195,-1,unknown,negative
30,management,single,tertiary,no,no,cellular,28,aug,95,-1,unknown,negative
50,housemaid,married,primary,no,no,cellular,28,aug,39,-1,unknown,negative
55,management,divorced,tertiary,no,no,cellular,28,aug,25,-1,unknown,negative
60,self-employed,married,secondary,no,no,cellular,28,aug,64,-1,unknown,negative
53,management,married,tertiary,no,no,cellular,28,aug,51,-1,unknown,negative
45,blue-collar,married,secondary,yes,yes,cellular,28,aug,8,-1,unknown,negative
53,blue-collar,married,secondary,no,no,cellular,28,aug,25,-1,unknown,negative
31,management,single,tertiary,no,no,cellular,28,aug,38,-1,unknown,negative
34,technician,married,secondary,no,no,cellular,28,aug,85,-1,unknown,negative
54,management,married,tertiary,no,no,cellular,28,aug,153,-1,unknown,negative
34,management,single,tertiary,no,no,cellular,28,aug,210,-1,unknown,negative
48,blue-collar,married,unknown,no,no,cellular,28,aug,429,-1,unknown,negative
37,technician,married,tertiary,no,no,cellular,28,aug,76,-1,unknown,negative
45,blue-collar,married,primary,no,no,cellular,28,aug,26,-1,unknown,negative
33,self-employed,married,secondary,no,no,cellular,28,aug,958,-1,unknown,negative
33,management,single,tertiary,no,no,cellular,28,aug,88,-1,unknown,negative
48,housemaid,married,primary,no,no,cellular,28,aug,20,-1,unknown,negative
53,services,married,secondary,no,no,cellular,28,aug,18,-1,unknown,negative
52,services,married,secondary,no,no,cellular,28,aug,248,-1,unknown,negative
32,technician,single,tertiary,yes,no,cellular,28,aug,16,-1,unknown,negative
33,technician,single,tertiary,no,no,cellular,28,aug,258,-1,unknown,negative
39,technician,married,tertiary,no,no,cellular,28,aug,13,-1,unknown,negative
35,technician,married,tertiary,no,no,cellular,28,aug,9,-1,unknown,negative
51,blue-collar,married,secondary,no,no,cellular,28,aug,64,-1,unknown,negative
34,management,single,tertiary,yes,no,cellular,28,aug,373,-1,unknown,negative
35,technician,single,secondary,no,no,cellular,28,aug,104,-1,unknown,negative
30,technician,single,secondary,no,no,cellular,28,aug,35,-1,unknown,negative
52,technician,married,secondary,no,no,cellular,28,aug,16,-1,unknown,negative
48,blue-collar,married,primary,no,no,cellular,28,aug,158,-1,unknown,negative
36,technician,single,tertiary,no,no,cellular,28,aug,69,-1,unknown,negative
30,technician,divorced,secondary,yes,no,cellular,28,aug,65,-1,unknown,negative
57,retired,married,unknown,no,no,cellular,28,aug,31,-1,unknown,negative
55,admin.,married,secondary,no,no,cellular,28,aug,76,-1,unknown,negative
30,technician,married,tertiary,no,no,cellular,28,aug,140,-1,unknown,negative
48,housemaid,single,secondary,no,no,cellular,28,aug,97,-1,unknown,negative
45,self-employed,married,secondary,no,no,cellular,28,aug,238,-1,unknown,negative
36,management,married,tertiary,no,no,cellular,28,aug,131,-1,unknown,negative
36,technician,divorced,tertiary,no,no,cellular,28,aug,171,-1,unknown,negative
31,management,single,tertiary,no,no,cellular,28,aug,162,-1,unknown,negative
41,technician,married,secondary,no,no,cellular,28,aug,222,-1,unknown,negative
33,management,single,tertiary,yes,no,cellular,28,aug,68,-1,unknown,negative
34,technician,married,secondary,no,no,cellular,28,aug,42,-1,unknown,negative
43,management,married,tertiary,no,no,cellular,28,aug,142,-1,unknown,negative
31,management,married,tertiary,no,no,cellular,28,aug,13,-1,unknown,negative
45,self-employed,married,tertiary,no,no,cellular,28,aug,163,-1,unknown,negative
32,technician,single,tertiary,no,no,cellular,28,aug,68,-1,unknown,negative
32,technician,married,secondary,no,no,cellular,28,aug,226,-1,unknown,negative
38,management,married,tertiary,no,no,cellular,28,aug,77,-1,unknown,negative
42,self-employed,married,tertiary,no,no,cellular,28,aug,35,-1,unknown,negative
52,technician,married,secondary,no,no,cellular,28,aug,88,-1,unknown,negative
40,management,married,tertiary,no,no,cellular,28,aug,50,-1,unknown,negative
53,management,divorced,tertiary,no,no,cellular,28,aug,76,-1,unknown,negative
39,technician,single,tertiary,yes,no,cellular,28,aug,15,-1,unknown,negative
54,admin.,married,secondary,no,no,cellular,28,aug,29,-1,unknown,negative
34,technician,married,secondary,no,no,cellular,28,aug,259,-1,unknown,negative
35,management,single,tertiary,yes,no,cellular,28,aug,74,-1,unknown,negative
45,technician,married,secondary,no,no,cellular,28,aug,90,-1,unknown,negative
45,technician,divorced,secondary,no,no,cellular,28,aug,88,-1,unknown,negative
