age,job,marital,education,housing,contact,day,month,duration,poutcome,Class
54,retired,married,secondary,no,cellular,11,aug,45,unknown,negative
33,technician,married,tertiary,no,cellular,11,aug,121,unknown,negative
55,technician,married,secondary,no,cellular,11,aug,116,unknown,negative
30,entrepreneur,married,tertiary,no,cellular,11,aug,126,unknown,negative
30,student,single,tertiary,no,cellular,11,aug,269,unknown,negative
60,retired,married,primary,no,cellular,11,aug,82,unknown,negative
33,management,divorced,tertiary,no,cellular,11,aug,71,unknown,negative
39,technician,married,secondary,no,cellular,11,aug,218,unknown,negative
43,services,married,tertiary,no,cellular,11,aug,270,unknown,negative
39,technician,married,secondary,no,cellular,11,aug,187,unknown,negative
31,management,single,tertiary,yes,cellular,11,aug,565,unknown,negative
58,housemaid,divorced,primary,no,cellular,11,aug,226,unknown,negative
56,technician,married,secondary,no,cellular,11,aug,172,unknown,negative
35,technician,single,secondary,no,cellular,11,aug,239,unknown,negative
45,technician,married,secondary,no,cellular,11,aug,71,unknown,negative
48,blue-collar,married,primary,no,cellular,11,aug,297,unknown,negative
56,blue-collar,married,secondary,no,cellular,11,aug,115,unknown,negative
32,management,divorced,tertiary,yes,cellular,11,aug,72,unknown,negative
32,management,single,secondary,no,cellular,11,aug,55,unknown,negative
56,retired,married,secondary,no,cellular,11,aug,164,unknown,negative
44,technician,married,secondary,yes,cellular,11,aug,88,unknown,negative
31,management,single,tertiary,no,cellular,11,aug,69,unknown,negative
37,technician,married,secondary,no,cellular,11,aug,123,unknown,negative
46,technician,married,tertiary,no,cellular,11,aug,138,unknown,negative
45,technician,married,secondary,yes,cellular,11,aug,243,unknown,negative
30,technician,married,tertiary,yes,cellular,11,aug,166,unknown,negative
27,admin.,married,tertiary,yes,cellular,11,aug,82,unknown,negative
60,management,married,tertiary,no,cellular,11,aug,102,unknown,negative
52,blue-collar,married,primary,no,cellular,11,aug,179,unknown,negative
36,management,single,tertiary,no,cellular,11,aug,108,unknown,negative
30,technician,single,secondary,no,cellular,11,aug,187,unknown,negative
39,technician,married,tertiary,no,cellular,11,aug,121,unknown,negative
50,blue-collar,married,primary,no,cellular,11,aug,123,unknown,negative
31,management,single,tertiary,no,cellular,11,aug,257,unknown,negative
37,management,single,tertiary,no,cellular,11,aug,90,unknown,negative
40,management,divorced,tertiary,no,cellular,11,aug,275,unknown,negative
33,management,married,tertiary,no,cellular,11,aug,99,unknown,negative
58,unknown,married,primary,no,cellular,11,aug,57,unknown,negative
30,management,single,secondary,no,cellular,11,aug,101,unknown,negative
34,management,married,tertiary,no,cellular,11,aug,72,unknown,negative
59,retired,married,tertiary,no,cellular,11,aug,104,unknown,negative
55,technician,married,secondary,no,cellular,11,aug,210,unknown,negative
30,technician,single,tertiary,yes,cellular,11,aug,213,unknown,negative
58,retired,married,unknown,no,cellular,11,aug,273,unknown,negative
32,management,single,tertiary,yes,cellular,11,aug,95,unknown,negative
31,technician,single,secondary,no,cellular,11,aug,70,unknown,negative
50,blue-collar,married,secondary,no,cellular,11,aug,71,unknown,negative
31,technician,single,tertiary,no,cellular,11,aug,97,unknown,negative
33,housemaid,married,primary,no,cellular,11,aug,237,unknown,negative
34,technician,single,tertiary,no,cellular,11,aug,116,unknown,negative
31,technician,single,tertiary,no,cellular,11,aug,72,unknown,negative
46,self-employed,married,tertiary,no,cellular,11,aug,170,unknown,negative
30,management,single,tertiary,no,cellular,11,aug,217,unknown,negative
35,management,single,tertiary,yes,cellular,11,aug,169,unknown,negative
49,services,married,secondary,no,cellular,11,aug,97,unknown,negative
45,blue-collar,married,primary,no,cellular,11,aug,79,unknown,negative
31,management,single,tertiary,no,cellular,11,aug,119,unknown,negative
35,technician,single,tertiary,no,cellular,11,aug,86,unknown,negative
54,management,married,tertiary,yes,cellular,11,aug,56,unknown,negative
42,technician,married,secondary,no,cellular,11,aug,149,unknown,negative
34,technician,single,secondary,no,cellular,11,aug,246,unknown,negative
43,management,single,tertiary,no,cellular,11,aug,155,unknown,negative
46,technician,divorced,secondary,no,cellular,11,aug,139,unknown,negative
43,technician,divorced,secondary,no,cellular,11,aug,160,unknown,negative
47,blue-collar,married,primary,no,cellular,11,aug,356,unknown,negative
31,management,single,tertiary,yes,cellular,11,aug,135,unknown,negative
32,technician,married,secondary,yes,cellular,11,aug,135,unknown,negative
35,technician,married,secondary,no,cellular,11,aug,309,unknown,negative
46,self-employed,married,secondary,no,cellular,11,aug,53,unknown,negative
59,retired,married,secondary,no,cellular,11,aug,250,unknown,negative
34,technician,divorced,secondary,no,cellular,11,aug,316,unknown,negative
53,services,married,secondary,no,cellular,11,aug,168,unknown,negative
59,management,married,tertiary,no,cellular,11,aug,230,unknown,negative
46,blue-collar,married,unknown,no,cellular,11,aug,72,unknown,negative
35,unknown,married,tertiary,no,cellular,11,aug,204,unknown,negative
43,technician,divorced,secondary,no,cellular,11,aug,61,unknown,negative
45,technician,married,tertiary,no,cellular,11,aug,52,unknown,negative
36,management,married,tertiary,no,cellular,11,aug,242,unknown,negative
30,technician,single,secondary,no,cellular,11,aug,194,unknown,negative
34,management,single,tertiary,yes,cellular,11,aug,111,unknown,negative
42,housemaid,married,primary,no,cellular,11,aug,90,unknown,negative
60,retired,married,secondary,no,cellular,11,aug,231,unknown,negative
52,unknown,married,primary,no,cellular,11,aug,126,unknown,negative
45,blue-collar,married,primary,no,cellular,11,aug,317,unknown,negative
33,technician,married,secondary,no,cellular,11,aug,285,unknown,negative
40,management,divorced,secondary,yes,cellular,11,aug,105,unknown,negative
41,technician,single,secondary,no,cellular,11,aug,228,unknown,negative
33,management,married,tertiary,no,cellular,11,aug,76,unknown,negative
34,technician,married,secondary,no,cellular,11,aug,149,unknown,negative
34,management,married,tertiary,no,cellular,11,aug,331,unknown,negative
39,management,married,tertiary,no,cellular,11,aug,86,unknown,negative
46,admin.,married,secondary,no,cellular,11,aug,80,unknown,negative
43,technician,married,secondary,yes,cellular,11,aug,209,unknown,negative
32,housemaid,married,tertiary,no,cellular,11,aug,144,unknown,negative
31,technician,single,tertiary,no,cellular,11,aug,140,unknown,negative
30,technician,married,secondary,no,cellular,11,aug,96,unknown,negative
46,technician,married,secondary,no,cellular,11,aug,139,unknown,negative
49,self-employed,married,tertiary,no,cellular,11,aug,51,unknown,negative
60,management,single,tertiary,no,cellular,11,aug,601,unknown,negative
60,retired,married,secondary,no,cellular,11,aug,152,unknown,negative
32,admin.,married,secondary,yes,cellular,11,aug,255,unknown,negative
35,technician,married,tertiary,no,cellular,11,aug,591,unknown,negative
59,blue-collar,married,primary,no,cellular,11,aug,225,unknown,negative
30,technician,married,tertiary,no,cellular,11,aug,65,unknown,negative
47,blue-collar,married,primary,no,cellular,11,aug,53,unknown,negative
53,housemaid,married,primary,no,cellular,11,aug,102,unknown,negative
41,technician,divorced,tertiary,yes,cellular,11,aug,389,unknown,negative
45,blue-collar,married,secondary,no,cellular,11,aug,176,unknown,negative
32,unemployed,married,tertiary,no,cellular,11,aug,104,unknown,negative
34,management,married,tertiary,no,cellular,11,aug,36,unknown,negative
60,retired,married,primary,no,cellular,11,aug,247,unknown,negative
48,blue-collar,married,unknown,no,cellular,11,aug,104,unknown,negative
41,management,divorced,tertiary,yes,cellular,11,aug,55,unknown,negative
30,technician,single,secondary,yes,cellular,11,aug,272,unknown,negative
40,housemaid,married,secondary,no,cellular,11,aug,1099,unknown,negative
37,admin.,married,tertiary,no,cellular,11,aug,331,unknown,negative
33,management,married,tertiary,no,cellular,11,aug,79,unknown,negative
45,technician,married,tertiary,no,cellular,11,aug,108,unknown,negative
56,housemaid,married,unknown,no,cellular,11,aug,111,unknown,negative
46,management,single,tertiary,no,cellular,11,aug,83,unknown,negative
46,blue-collar,married,unknown,no,cellular,11,aug,79,unknown,negative
51,technician,divorced,secondary,no,cellular,11,aug,177,unknown,negative
36,management,single,tertiary,no,cellular,11,aug,146,unknown,negative
33,management,married,tertiary,yes,cellular,11,aug,104,unknown,negative
49,technician,divorced,tertiary,no,cellular,11,aug,165,unknown,negative
34,entrepreneur,married,secondary,no,cellular,11,aug,103,unknown,negative
33,technician,divorced,secondary,yes,cellular,11,aug,145,unknown,negative
57,blue-collar,married,primary,no,cellular,11,aug,194,unknown,negative
34,technician,married,tertiary,no,cellular,11,aug,68,unknown,negative
55,housemaid,married,primary,no,cellular,11,aug,189,unknown,negative
59,retired,married,secondary,no,cellular,11,aug,185,unknown,negative
32,technician,single,tertiary,no,cellular,11,aug,163,unknown,negative
36,management,single,tertiary,no,cellular,11,aug,214,unknown,negative
31,management,divorced,tertiary,no,cellular,11,aug,33,unknown,negative
46,technician,divorced,secondary,no,cellular,11,aug,105,unknown,negative
58,management,married,tertiary,no,cellular,11,aug,121,unknown,negative
50,services,married,secondary,no,telephone,11,aug,80,unknown,negative
46,services,married,secondary,no,cellular,11,aug,211,unknown,negative
58,retired,married,primary,no,cellular,11,aug,566,unknown,negative
31,management,single,tertiary,no,cellular,11,aug,182,unknown,negative
49,services,married,secondary,no,cellular,11,aug,317,unknown,negative
30,management,married,tertiary,no,cellular,11,aug,370,unknown,negative
37,management,single,secondary,yes,cellular,11,aug,232,unknown,negative
59,services,married,secondary,no,cellular,11,aug,120,unknown,negative
43,technician,married,secondary,yes,cellular,11,aug,134,unknown,negative
38,technician,divorced,secondary,no,cellular,11,aug,63,unknown,negative
55,technician,single,secondary,yes,cellular,11,aug,103,unknown,negative
30,management,single,tertiary,no,cellular,11,aug,69,unknown,negative
33,management,married,tertiary,no,cellular,11,aug,378,unknown,negative
48,blue-collar,married,secondary,no,cellular,11,aug,135,unknown,negative
41,management,married,secondary,yes,cellular,11,aug,734,unknown,positive
41,technician,single,secondary,no,cellular,11,aug,153,unknown,negative
53,self-employed,married,tertiary,no,cellular,11,aug,121,unknown,negative
47,technician,married,tertiary,no,cellular,11,aug,133,unknown,negative
55,blue-collar,married,primary,no,cellular,11,aug,262,unknown,negative
32,management,single,secondary,no,cellular,11,aug,1238,unknown,positive
36,housemaid,single,secondary,no,cellular,11,aug,149,unknown,negative
32,technician,married,secondary,no,cellular,11,aug,382,unknown,negative
40,technician,married,secondary,yes,cellular,11,aug,55,unknown,negative
34,management,single,tertiary,no,cellular,11,aug,383,unknown,negative
37,technician,married,tertiary,yes,cellular,11,aug,280,unknown,negative
34,management,married,tertiary,no,unknown,11,aug,93,unknown,negative
32,management,married,tertiary,yes,cellular,11,aug,76,unknown,negative
35,management,married,tertiary,no,cellular,11,aug,121,unknown,negative
38,self-employed,single,tertiary,no,cellular,11,aug,176,unknown,negative
37,management,married,tertiary,no,cellular,11,aug,187,unknown,negative
53,management,divorced,secondary,no,cellular,11,aug,246,unknown,negative
57,retired,married,secondary,no,cellular,11,aug,107,unknown,negative
48,technician,divorced,secondary,no,cellular,11,aug,132,unknown,negative
35,technician,married,tertiary,no,cellular,11,aug,109,unknown,negative
30,management,single,tertiary,no,cellular,11,aug,381,unknown,negative
31,management,married,tertiary,no,cellular,11,aug,445,unknown,negative
40,technician,married,secondary,no,cellular,11,aug,129,unknown,negative
47,services,married,primary,no,cellular,11,aug,71,unknown,negative
35,technician,married,secondary,yes,cellular,11,aug,80,unknown,negative
35,management,single,tertiary,yes,cellular,11,aug,227,unknown,negative
30,technician,single,tertiary,no,cellular,11,aug,161,unknown,negative
42,management,married,tertiary,no,cellular,11,aug,64,unknown,negative
32,technician,single,tertiary,yes,cellular,11,aug,238,unknown,negative
45,admin.,married,secondary,yes,cellular,11,aug,173,unknown,negative
33,technician,married,secondary,no,cellular,11,aug,90,unknown,negative
59,blue-collar,married,primary,no,cellular,11,aug,139,unknown,negative
37,management,married,tertiary,yes,cellular,11,aug,549,unknown,negative
40,self-employed,married,tertiary,yes,cellular,11,aug,265,unknown,negative
32,technician,single,tertiary,yes,cellular,11,aug,67,unknown,negative
32,management,married,tertiary,no,cellular,11,aug,379,unknown,negative
51,technician,single,secondary,yes,cellular,11,aug,126,unknown,negative
31,blue-collar,married,secondary,yes,cellular,11,aug,429,unknown,negative
33,technician,married,tertiary,no,cellular,11,aug,117,unknown,negative
59,retired,married,primary,no,cellular,11,aug,77,unknown,negative
32,management,married,tertiary,no,cellular,11,aug,221,unknown,negative
30,technician,single,tertiary,no,cellular,11,aug,149,unknown,negative
38,technician,married,tertiary,no,cellular,11,aug,148,unknown,negative
52,admin.,married,secondary,no,cellular,11,aug,149,unknown,negative
32,housemaid,married,secondary,no,cellular,11,aug,80,unknown,negative
37,management,married,tertiary,yes,cellular,11,aug,214,unknown,negative
34,technician,single,secondary,no,cellular,11,aug,248,unknown,negative
30,management,single,tertiary,no,cellular,11,aug,132,unknown,negative
33,technician,single,tertiary,no,cellular,11,aug,240,unknown,negative
32,technician,single,tertiary,no,cellular,11,aug,385,unknown,negative
30,management,married,tertiary,yes,cellular,11,aug,249,unknown,negative
43,unemployed,married,secondary,no,cellular,11,aug,200,unknown,negative
31,technician,single,secondary,no,cellular,11,aug,104,unknown,negative
43,management,married,secondary,yes,cellular,11,aug,124,unknown,negative
