At3,At6,At7,At8,At9,At10,Class
2.7392,5.7199,14.5973,-7.1845,8.2167,171.72,negative
2.6924,19.1104,23.7937,-14.7142,7.444,184.867,negative
2.7455,62.2307,56.0095,-16.9916,4.151,257.017,negative
3.049,22.338,24.6948,-11.6005,2.011,177.4,negative
3.3507,55.4243,82.1744,-19.5611,4.074,295.106,negative
2.4057,-15.8988,15.849,-6.3678,32.932,209.954,negative
2.5453,1.713,17.3244,8.6546,2.288,107.604,negative
3.1002,14.4131,-18.132,11.5115,0.83,210.918,negative
2.7547,7.5769,-8.1747,-7.151,52.3737,37.9962,negative
3.2163,27.0021,59.1527,10.1304,0.32,193.564,negative
3.6075,-2.6023,50.2485,-27.3209,4.712,327.496,negative
2.8848,-18.7597,27.2196,-3.137,1.0421,237.065,negative
2.7316,34.7172,35.5274,9.7299,4.787,155.237,negative
2.8079,15.051,14.8267,-3.2342,3.6905,133.652,negative
3.5086,-103.605,34.0064,-17.2773,1.1725,277.488,negative
3.187,-2.4894,-19.7872,-22.1493,0.636,156.184,negative
2.6439,14.4153,15.8754,-19.5437,16.6,195.314,negative
2.8142,24.8683,15.8333,-14.2404,9.6812,134.475,negative
2.2405,12.7177,19.0849,-8.2765,53.7221,130.935,negative
2.4479,3.227,-11.0757,9.8468,18.587,114.086,negative
2.8848,4.5446,-8.2247,22.6797,45.538,67.5754,negative
3.0304,-36.8778,-25.1251,7.2787,0.1562,197.162,negative
3.5898,-7.4978,46.0111,22.4075,4.0456,237.392,negative
3.6148,-66.8395,70.7059,23.048,0.4193,294.581,negative
2.273,21.1245,13.102,-4.9082,70.729,240.525,negative
3.9914,-70.5417,67.5005,13.2157,0.0791,350.842,negative
3.4768,58.4325,75.9297,-12.3111,9.308,161.4,negative
2.842,21.6959,26.7905,7.4993,18.895,257.776,negative
2.6735,28.5548,19.0803,7.9904,15.737,160.385,negative
3.2838,26.0407,10.1114,-16.3474,1.5398,192.401,negative
2.7774,23.7104,23.1129,1.2021,1.5901,250.027,negative
2.6075,-31.8852,20.8792,12.0862,5.0486,71.4573,negative
2.6604,25.9953,13.9672,8.589,12.2232,135.64,negative
3.5868,-17.6542,59.2655,30.7632,0.864,312.348,negative
2.0149,-24.8074,-8.9055,6.1742,47.2668,152.297,negative
2.8588,43.8497,31.1337,-15.239,17.3992,175.091,negative
2.8882,22.6867,32.8037,-6.9981,1.74,260.77,negative
2.3304,-27.6737,-4.9454,-9.8265,51.965,191.678,negative
2.6096,28.6701,8.1654,-3.8097,11.6063,166.829,negative
2.0952,-14.6953,6.6421,-10.8138,32.761,97.0673,negative
2.9903,-66.5789,-42.3854,-16.8088,30.645,179.502,negative
2.7675,3.4948,12.7243,8.7459,10.977,138.278,negative
3.0416,-69.1081,-57.9233,13.507,1.202,330.15,negative
4.2222,63.8293,90.6286,65.4353,4.961,139.803,negative
2.1775,15.0189,-8.7413,-0.0746,21.9904,240.351,negative
2.4857,31.5053,-12.5132,-15.5852,58.144,46.48,negative
2.8058,15.4173,16.0075,10.2623,4.3,145.666,negative
3.135,9.8233,25.9401,12.8832,1.2333,176.45,negative
2.9738,-134.26,81.8061,33.7141,1.5131,345.521,negative
3.9546,51.7268,76.4535,-19.7041,3.0657,310.751,negative
3.4706,26.0318,76.0889,13.4129,2.83,282.482,negative
2.1945,21.7343,13.7395,6.0542,24.9416,201.145,negative
2.2109,14.8499,2.4881,-11.8944,74.796,156.879,negative
3.3536,6.2204,47.4067,7.3149,0.8728,244.338,negative
2.5051,12.5751,16.276,-5.9326,17.6252,171.09,negative
2.4969,26.4655,22.2943,-9.3516,20.4225,131.925,negative
2.415,-2.1428,8.6021,-6.1654,13.1194,132.062,negative
2.721,-14.503,-10.0776,4.2446,24.413,146.984,negative
2.7731,-18.5413,-17.3657,-11.0262,4.797,198.176,negative
2.705,-9.7228,-15.0203,9.47,8.065,158.02,negative
3.4442,26.1706,50.5118,12.5823,6.3446,184.737,negative
2.7623,-28.6774,-34.1515,18.7668,69.125,105.144,negative
2.6488,23.3027,23.5886,-15.3111,18.3524,105.913,negative
2.2467,-10.0117,-17.6082,-15.5937,0.5897,93.9143,negative
3.9299,16.7474,53.8595,40.8924,24.826,78.1423,negative
2.5832,-47.8112,-22.5169,7.6568,28.8406,160.69,negative
2.4354,-9.9913,-5.1129,13.4901,11.9691,171.53,negative
2.1658,-12.3937,-6.2722,8.0804,79.7945,47.491,negative
2.6781,31.7443,-15.1299,-5.9061,1.1657,110.677,negative
2.6937,-24.6802,-18.5717,-11.002,2.407,171.907,negative
2.6721,3.3993,6.7005,16.8607,24.5664,190.287,negative
3.1269,54.7943,64.5847,-7.3296,3.5,241.857,negative
2.4778,18.9417,27.3697,-3.8737,6.383,153.617,negative
2.4836,26.2465,-23.7278,9.98,20.13,180.921,negative
2.9877,-71.5902,35.9295,24.1439,68.6708,181.569,negative
2.2405,-10.0574,-20.4458,-7.0672,82.7705,218.241,negative
3.0775,0.758,20.3296,-8.1073,12.206,104.883,negative
2.9489,22.6035,62.9595,-13.9362,3.9656,233.15,negative
2.9542,-14.6066,-67.0749,-10.8949,0.3194,384.822,negative
2.4338,-16.0768,-13.6604,8.7292,86.2162,149.012,negative
2.8182,-5.7112,-11.8752,3.7412,7.4814,204.29,negative
2.5629,-13.8394,37.0812,6.3934,8.78,244.227,negative
2.2343,-23.1381,-11.8762,-6.045,8.3002,135.243,negative
2.3064,-12.0131,-8.8904,-10.9194,77.1591,125.53,negative
2.5587,8.6316,-29.3001,-21.6315,64.525,379.307,negative
2.2227,-23.804,-10.7079,-2.5528,11.804,214.697,negative
2.5328,-4.7957,-9.459,-5.4528,12.434,103.323,negative
2.4914,-1.6944,10.1606,8.0554,10.303,129.754,negative
2.451,4.6497,-15.156,2.8645,6.2216,163.285,negative
2.7332,16.7183,-27.6626,-8.5428,0.275,136.596,negative
2.5378,20.5385,13.8432,12.8962,26.7113,151.616,negative
3.0613,83.4804,76.4386,-20.4007,3.825,242.765,negative
2.9963,-30.1695,69.6331,21.6329,4.985,310.321,negative
3.8,27.3435,57.8612,11.5289,5.515,236.664,negative
2.4742,7.939,10.2332,-5.3246,32.049,155.821,negative
2.4133,18.6452,17.5771,-6.8352,39.472,43.9697,negative
2.8785,11.8441,38.7928,-9.8877,2.035,268.295,negative
2.7987,19.9479,24.6717,-9.6807,16.2665,44.7636,negative
2.6721,23.587,18.6957,7.7438,4.2591,172.568,negative
2.7931,-4.4564,38.4775,-7.0851,3.712,234.037,negative
3.0899,-19.1336,-27.6313,-13.3082,11.24,235.292,negative
2.5257,-29.3638,16.5066,7.7552,10.995,157.783,negative
2.8357,20.0564,16.8922,-13.9134,26.4593,197.341,negative
2.5119,22.6963,15.1825,-16.055,5.435,204.554,negative
3.1209,27.224,33.6343,-10.5066,3.009,162.406,negative
2.9042,44.0004,51.9431,-11.6402,5.813,288.478,negative
2.837,-36.9014,-17.434,10.1718,1.7725,130.101,negative
2.5809,9.8278,19.194,-5.3055,23.5268,189.489,negative
2.3531,33.665,20.3148,8.582,36.8299,88.4856,negative
3.4939,-11.5233,35.4985,-34.9921,7.181,326.479,negative
3.2019,-28.9564,39.7685,9.0352,3.022,245.844,negative
2.3483,29.2047,23.4294,7.2589,17.6342,108.786,negative
2.055,0.2625,-4.7217,5.7095,34.5528,95.1519,negative
2.8341,-16.6984,-25.2183,-7.2524,57.3468,19.888,negative
2.945,26.0672,14.0196,8.6098,19.601,159.668,negative
2.3222,-13.2888,10.4682,-13.201,31.7177,215.809,negative
3.3461,81.8388,81.5738,30.502,8.936,262.779,negative
2.5798,-28.6099,12.3625,-15.2771,16.3955,262.316,negative
3.3503,-23.4589,82.4536,-12.9894,1.2458,312.22,negative
2.1287,-3.3175,11.0442,-5.585,46.8416,249.867,negative
4.2366,15.6325,89.6241,-27.0989,3.602,256.051,negative
3.4351,14.6841,33.4748,-30.1418,57.981,144.261,negative
2.3201,-0.5321,-3.1969,-3.7707,63.8003,117.127,negative
3.207,7.853,22.5798,21.2982,3.4938,274.627,negative
2.776,4.6419,15.2027,13.208,39.1194,216.39,negative
2.8537,-13.8735,4.86,9.5305,5.733,166.524,negative
2.2317,-14.6049,6.3281,-10.88,72.4972,202.044,negative
2.935,17.3668,104.885,-13.9686,0.8358,333.468,negative
2.3838,18.8385,12.8007,6.4597,31.192,233.835,negative
2.7088,20.1834,23.9708,-3.7454,2.087,178.577,negative
2.081,-16.6889,10.2744,8.1383,42.4922,176.011,negative
2.5883,-8.5346,-40.3541,-11.0593,10.503,160.204,negative
3.0011,-27.1295,14.6153,-16.6352,15.4842,200.751,negative
3.5804,56.3687,72.6531,26.397,0.3452,266.336,negative
3.684,-88.8636,65.2844,-6.7255,0.8433,252.295,negative
2.8126,10.1949,-31.883,-13.4996,1.325,219.449,negative
2.2041,-23.3881,-9.7754,4.3266,26.6697,205.578,negative
2.7324,-2.7792,16.5009,12.6533,11.3638,127.633,negative
2.5085,76.8586,58.0497,-4.5494,18.453,297.048,negative
2.7222,-16.1068,20.6203,11.8772,85.3816,27.794,negative
2.8954,-97.642,-96.0874,-21.7643,2.915,262.948,negative
2.8199,-1.7877,-41.3524,14.2279,11.7065,203.392,negative
3.0199,39.2392,25.2336,11.9324,21.1203,175.379,negative
2.8856,-124.459,-18.4487,-11.3777,0.804,333.774,negative
2.8031,-84.3564,54.3527,-8.2579,1.824,276.127,negative
2.1414,0,0,15.9529,63.095,229.66,negative
2.2148,-23.219,-19.0424,11.05,16.843,113.019,negative
2.7063,16.7325,36.1069,-11.2957,9.088,175.637,negative
2.3107,-15.0756,5.9163,-11.5187,78.5401,198.152,negative
2.4836,34.2145,-8.504,-7.8156,30.6401,229.404,negative
3.5707,-62.2558,80.4365,12.4215,2.459,278.635,negative
2.6871,11.6484,11.5093,-11.5156,6.2738,199.007,negative
2.8309,47.039,30.6409,-12.5733,2.2065,154.529,negative
2.8414,-10.2472,-16.2837,-14.9995,2.9067,230.049,negative
2.3054,15.7993,18.4689,4.2866,29.8227,127.261,negative
2.7892,-11.211,-21.8661,14.5485,7.963,245.074,negative
2.4807,-17.6689,-9.6464,-16.6635,71.3012,173.751,negative
2.0986,-1.8904,9.3197,5.8153,22.516,109.609,negative
2.0846,-3.9309,11.4563,5.3539,32.807,188.437,negative
2.9643,7.6154,9.8348,-12.7683,15.7293,220.279,negative
2.8689,-13.586,-13.42,15.4142,34.7446,53.8351,negative
3.0925,9.1446,25.9888,-13.3249,5.4962,126.578,negative
3.458,47.3652,70.4872,-11.0481,7.3272,178.689,negative
3.431,80.7714,87.1243,21.7443,1.763,211.57,negative
2.5746,-53.8558,29.1589,8.8366,2.0775,184.231,negative
2.415,10.1479,8.0118,12.3829,13.717,171.925,negative
2.6821,-11.4669,13.9772,5.4786,5.433,225.412,negative
3.6228,-19.2258,66.5126,28.6939,1.8578,342.374,negative
2.3936,1.91,-11.6511,9.7901,25.011,109.179,negative
2.3454,23.7729,13.7826,-8.7237,42.229,183.577,negative
2.3598,20.9225,20.1144,-9.904,35.7407,75.258,negative
2.8904,8.9348,-10.1542,10.3571,1.26,191.442,negative
2.5658,40.0526,9.022,-8.1037,21.0507,128.44,negative
2.7675,-6.042,12.6444,7.6922,45.4214,108.654,negative
3.3528,-9.082,36.0049,-7.2386,3.613,236.169,negative
2.9668,-50.2587,33.5526,-15.4309,6.436,292.449,negative
2.6289,-13.6184,-6.8824,-13.527,28.429,128.77,negative
2.5211,2.7415,19.9482,11.8778,9.6728,109.778,negative
2.2648,-2.6343,-14.9682,-11.0193,21.9555,184.648,negative
2.6314,25.039,12.5494,15.5394,50.306,66.8509,negative
2.0065,-1.1635,8.1084,5.997,12.8604,212.873,negative
2.3404,-4.6274,-15.1566,5.9016,49.587,84.983,negative
2.7645,24.722,8.654,-5.893,12.463,182.065,negative
2.5403,-70.9724,-66.3533,17.9769,3.4312,328.92,negative
3.5179,73.2763,99.3681,-19.7032,4.5762,255.281,negative
2.8929,18.9632,23.0019,8.857,65.2841,207.078,negative
3.9381,-52.4502,61.9751,13.9793,4.909,347.456,negative
3.5169,65.2273,74.2127,-18.0978,8.6194,279.48,negative
2.3847,-14.4994,-13.9911,-7.4292,57.946,189.524,negative
2.4191,-7.0807,-10.6517,5.1507,23.341,115.735,negative
3.2015,2.9203,50.1934,-16.6834,1.1676,332.74,negative
2.5465,6.8546,37.5718,6.9836,21.5382,346.315,negative
2.3802,25.5499,25.531,-4.6247,20.3047,236.293,negative
3.4784,-14.6975,64.764,22.6277,2.9595,347.263,negative
2.8254,32.4555,30.0186,-13.2494,25.428,56.8985,negative
2.1644,-24.7993,-17.6508,10.3193,6.09,124.185,negative
3.587,68.7002,91.2057,14.8207,0.485,278.331,negative
2.2923,-32.0962,16.9015,5.1509,1.618,155.279,negative
2.6707,17.3929,6.9804,7.1168,10.738,201.391,negative
2.5982,42.582,12.056,-14.5132,0.6684,180.018,negative
3.4246,44.4723,61.656,-13.3325,0.6445,290.046,negative
2.9122,-12.6727,-14.506,-5.8937,11.9465,144.661,negative
2.3711,14.1407,19.422,6.9966,6.0144,181.782,negative
2.6258,9.0768,19.9668,-15.5285,33.07,93.1878,negative
2.2601,21.8522,11.831,4.461,43.0228,174.456,negative
2.7892,27.4178,31.1119,4.0029,0.256,182.875,negative
3.0461,37.8673,32.1565,-11.8213,2.635,89.7379,negative
3.3754,-47.2725,72.3117,37.2558,3.586,294.102,negative
2.5422,22.3242,20.9416,-10.4299,6.432,108.469,negative
2.3118,11.1633,20.0434,-8.6477,40.554,165.96,negative
2.6537,2.5716,9.6897,-4.434,25.8715,121.957,negative
2.5465,30.0527,17.9349,12.8638,0.9038,137.219,negative
3.1941,-60.0885,47.8255,15.6598,8.7773,299.725,negative
3.7829,-40.0166,-47.0452,-19.15,2.0661,320.998,negative
2.5735,-29.9385,-14.5528,10.9097,6.7,158.33,negative
2.5211,1.285,-22.6039,-3.8781,13.611,138.208,negative
2.2878,-11.4064,-15.6257,10.6124,21.755,100.137,negative
2.5769,-13.1865,-59.0496,-12.9493,65.634,186.795,negative
4.0803,46.3278,87.5188,10.3555,2.2634,272.689,negative
2.4116,19.3317,18.8959,-11.2826,30.336,174.644,negative
3.125,-10.9527,57.1265,-17.1458,3.821,330.608,negative
3.0149,74.8175,47.6432,13.7839,0.8548,241.859,negative
2.8701,64.9279,75.6106,-20.0791,14.3121,212.227,negative
3.6438,-29.1495,-29.2629,20.7878,4.149,371.266,negative
3.3398,30.1727,64.1655,-37.2816,17.081,230.109,negative
3.1874,-15.3969,75.3921,19.2461,1.121,346.192,negative
2.8624,-48.4439,9.2343,-13.8023,9.745,308.461,negative
2.3962,21.8295,12.733,4.3104,10.2591,179.981,negative
3.3005,15.947,31.0484,-10.0874,0.154,181.784,negative
3.0938,18.8051,42.1395,-7.3426,10.208,226.462,negative
2.485,17.4784,23.6221,12.934,0.9739,183.961,negative
2.2636,24.2608,10.0491,6.1052,0.9086,128.168,negative
2.7597,49.6476,-20.1604,-12.9965,4.4378,203.666,negative
3.9373,-73.4109,39.3141,-35.1614,8.5405,384.652,negative
3.4124,59.015,22.8889,-15.2925,5.0824,196.675,negative
2.3655,20.5556,18.6427,11.4075,83.9952,110.701,negative
2.2601,-14.2611,-20.1555,-6.4586,76.9508,186.649,negative
2.4306,11.1285,-14.7538,-15.255,1.8311,169.956,negative
3.2515,49.4347,55.9689,-14.2245,0.123,216.447,negative
2.4713,13.7606,18.3512,-3.6845,61.1859,49.7767,negative
2.5988,32.869,23.2333,4.8227,50.74,169.054,negative
2.3086,-30.1279,8.9282,9.092,0.427,255.986,negative
2.3375,97.1065,90.6037,-8.3424,2.8134,172.702,negative
2.6618,6.6522,26.4484,-4.6784,41.374,186.403,negative
3.3645,30.2612,68.3836,-9.6461,0.723,246.422,negative
2.3294,13.3868,15.0593,4.5702,26.8895,108.967,negative
4.014,29.4484,81.7236,20.7354,0.637,284.779,negative
2.4526,-7.1405,-5.4408,11.2515,31.6991,123.588,negative
2.6335,5.9253,12.7852,15.7938,31.7237,203.782,negative
2.6875,16.4464,27.3226,16.6892,8.265,120.801,negative
3.063,-55.6072,61.5012,-12.2948,4.457,305.847,negative
2.6498,26.9854,15.2692,-9.403,8.869,148.422,negative
2.5231,60.1956,-14.2822,12.1884,3.008,120.348,negative
2.5746,10.7183,-17.2736,9.0872,2.6055,237.414,negative
3.5138,-38.2016,49.0667,-22.1274,1.492,323.498,negative
2.3909,-9.2245,-9.9723,-4.5442,33.861,278.076,negative
2.4108,-17.1574,-11.6182,11.7023,40.1475,155.501,negative
2.8531,79.3909,103.006,8.7697,11.0651,138.074,negative
3.1106,-40.7517,24.1424,20.7493,15.4057,267.898,negative
3.5818,-49.7722,64.0017,-9.2823,0.715,291.42,negative
2.3664,-12.2339,13.7206,5.8939,13.935,169.1,negative
3.2418,-20.3517,-38.1147,12.6873,4.374,318.614,negative
2.2317,15.1526,-4.9533,11.5613,75.493,219.705,negative
2.1446,-1e-04,-1e-04,15.935,47.963,155.2,negative
3.7505,33.2475,85.4377,16.5118,3.1425,273.557,negative
2.2148,33.6431,18.5261,3.6126,37.7654,157.234,negative
3.218,-20.358,64.4925,-19.8294,0.3953,341.265,negative
3.4956,30.0114,48.0093,-11.0689,3.491,179.773,negative
2.7878,-17.3114,-25.0327,14.8289,6.9787,171.216,negative
2.7903,-3.1478,-19.8879,-9.2102,8.3289,133.084,negative
2.3936,-2.9362,-12.7945,-13.0813,6.442,206.396,negative
2.5403,36.4804,12.4563,1.7171,30.222,51.245,negative
2.1538,2e-04,-0.001,-12.2084,35.988,224.75,negative
2.5871,45.3067,43.9765,-10.4089,34.1301,105.962,negative
2.7388,25.1684,17.0701,-13.0956,8.9995,243.389,negative
3.2379,0.0198,40.8231,3.7512,17.919,186.207,negative
3.0504,-100.671,22.8039,15.3115,3.501,240.879,negative
2.8879,28.6157,23.7198,-11.7523,34.3844,133.006,negative
3.1329,-125.27,61.0253,22.8879,6.9048,333.84,negative
3.0648,-16.7561,45.3846,11.8975,18.2893,200.365,negative
2.5112,-2.3514,6.5856,-9.2091,9.814,186.491,negative
3.5335,-162.596,90.5677,23.8947,2.3568,294.526,negative
3.814,48.0268,84.0162,-3.7727,2.6602,204.091,negative
2.5459,22.8066,22.6222,9.7382,1.544,177.328,negative
2.2577,52.698,15.1033,-3.5878,18.4433,155.723,negative
2.472,-16.5189,-21.5455,-8.7277,27.079,168.203,negative
3.0191,9.4136,47.0708,-12.3321,5.6618,218.038,negative
2.5347,18.973,29.8108,-7.0664,3.244,169.007,negative
3.0676,25.5564,32.725,-10.0602,0.7239,208.016,negative
2.4969,-6.4676,5.1575,4.2964,69.6348,166.487,negative
3.6921,-44.6184,51.842,-15.2767,0.5894,353.536,negative
3.1074,31.7744,23.1577,-7.5797,20.0384,138.504,negative
3.524,-34.9144,75.7354,-14.7445,1.027,294.903,negative
2.9266,32.9923,17.0607,11.5135,10.691,163.356,negative
2.3683,-29.696,-9.0224,12.1372,58.601,68.4377,negative
3.0726,4.7344,-15.2045,-14.3897,3.3991,171.933,negative
2.3502,20.311,29.9444,7.3949,17.991,200.925,negative
3.3532,51.3668,60.7751,-11.5304,0.4375,238.657,negative
3.0941,-30.504,-46.7316,-13.9454,51.2616,63.3376,negative
2.5758,3.4087,20.688,7.3126,12.2953,186.828,negative
4.3829,-77.9553,82.2024,33.7977,1.285,283.482,negative
3.5026,-9.2178,53.3354,-19.18,2.7337,198.74,negative
2.6785,10.9445,-22.9561,-5.9134,9.736,191.158,negative
2.8558,62.4533,66.4638,10.3803,1.5789,249.462,negative
2.2945,-24.8899,-16.431,-5.0976,16.4346,204.995,negative
2.3139,1.0542,4.042,9.2239,3.957,130.76,negative
2.5011,6.9151,17.3958,-8.3462,6.0614,232.282,negative
4.2314,-17.1936,85.0995,38.3377,2.468,179.606,negative
2.2856,-3.1923,7.953,6.4171,26.26,139.873,negative
3.0835,-11.4567,13.0877,-22.8509,42.931,88.1528,negative
2.3784,48.1949,-18.1653,10.7206,1.0356,257.999,negative
2.4735,-1.8615,8.5433,10.6587,40.1965,162.899,negative
2.9809,46.5544,12.1443,-6.1966,6.444,166.948,negative
2.0774,-25.1666,-7.9365,6.2317,2.867,130.872,negative
2.2516,49.3454,26.995,-8.6619,6.8576,187.296,negative
4.1715,29.6557,81.2935,-9.3835,1.575,195.618,negative
3.5952,-34.8518,71.2449,-10.8179,4.536,295.34,negative
2.6977,-20.9249,4.2475,-5.1369,21.324,165.344,negative
4.0958,123.215,78.4556,7.3144,1.034,289.969,negative
2.5993,27.9798,8.4337,9.464,1.8603,135.964,negative
2.635,-58.1604,-27.1316,9.3858,11.961,267.398,negative
2.8963,-0.9493,-21.8496,-16.6095,5.11,226.026,negative
2.8976,66.0431,75.6853,-12.6392,1.364,224.009,negative
3.6949,-13.9512,58.6506,12.2357,11.533,168.144,negative
2.1492,25.7963,4.1479,-3.9283,18.121,191.133,negative
2.3962,-6.2948,17.1113,8.0283,13.93,148.368,negative
3.0588,12.4614,-15.273,-2.8652,4.0395,170.935,negative
2.3512,20.6231,18.0688,7.0774,17.1957,128.887,negative
3.0821,6.6605,44.2933,6.0816,2.281,173.32,negative
2.2082,-12.3119,-7.723,10.368,26.736,156.728,negative
2.6474,-8.3092,39.8779,10.1319,9.8067,257.909,negative
2.8594,18.3017,25.8472,-5.9511,7.2421,149.983,negative
3.023,23.4109,52.2689,-12.2926,3.3422,257.236,negative
2.9363,66.1505,15.9214,-8.2441,4.761,145.23,negative
2.5575,32.2436,-20.8092,11.324,7.4566,258.343,negative
2.3598,1.5577,-5.8041,4.592,34.9176,129.056,negative
3.953,35.1339,74.8628,-12.2016,4.4435,231.159,negative
2.7247,23.3844,38.5473,-10.2673,4.4,219.894,negative
2.6222,-24.2949,18.4922,-12.2418,19.4837,189.459,negative
3.0717,16.4896,58.4799,12.5124,3.0778,261.88,negative
2.8817,47.6482,29.7448,-19.2424,7.0274,287.767,negative
3.0265,-113.173,75.4384,-4.4445,1.732,216.981,negative
2.0846,0,0,8.6597,17.9481,245.788,negative
2.0846,-13.9838,5.6958,9.8938,27.3,173.909,negative
2.7612,5.0224,-16.085,-12.1486,16.3,229.688,negative
3.1471,9.3228,31.1498,-16.3256,0.963,254.913,negative
2.2911,-16.9371,-7.0063,-3.2842,16.162,110.983,negative
2.5422,-155.222,-55.4024,13.4662,8.5734,287.103,negative
2.995,45.0047,-29.7567,-4.8865,0.9353,212,negative
2.7372,-31.4084,10.2385,7.0464,0.881,208.271,negative
2.5688,41.9023,26.3367,4.6568,5.84,200.88,negative
2.1917,-18.8597,-16.9767,6.2189,45.607,171.952,negative
2.8567,5.8433,-12.8979,11.8995,45.8112,52.2355,negative
3.8393,8.7301,59.398,6.0683,3.379,137.65,negative
2.5198,30.7171,18.5386,9.5446,10.524,152.165,negative
2.4893,25.104,-11.8774,-9.8044,15.563,150.815,negative
2.6464,22.1504,-16.1529,8.1634,0.792,189.108,negative
2.6289,44.7869,23.1687,-15.2572,18.142,177.249,negative
2.5809,2.5736,-12.2754,14.5302,39.2377,119.5,negative
3.04,-65.512,88.1067,-15.9609,1.747,265.065,negative
2.7493,10.661,-17.5067,-8.0813,16.421,139.156,negative
2.2253,-23.356,-8.9601,-4.4413,88.7458,194.393,negative
4.4133,-87.7005,90.9207,-21.9716,1.744,253.064,negative
3.5511,103.433,72.5024,-11.3846,3.195,258.603,negative
3.0722,-5.8288,-36.5977,-13.5705,2.3981,191.056,negative
3.2584,-4.847,-21.2736,-23.9054,2.052,355.997,negative
2.2648,23.6753,16.5538,-11.0279,12.2095,133.171,negative
2.4683,-42.4204,-15.4031,-2.824,19.5224,275.259,negative
2.2055,-15.2125,8.4809,-9.4712,84.1434,180.097,negative
2.2967,7.3712,-16.8688,-6.7274,0.4907,165.928,negative
2.3096,1.5947,-7.3849,-6.4443,50.24,121.811,negative
2.1021,-15.4037,9.2301,-0.5371,58.644,70.2597,negative
3.0358,17.0066,79.6906,9.9647,14.2272,133.001,negative
2.734,-0.0012,18.4151,-10.8092,67.8084,77.2901,negative
3.1455,21.6311,28.5647,20.8252,1.7762,152.068,negative
2.3627,0.07,24.5835,6.8806,15.015,217.309,negative
2.3883,-12.522,-18.0362,11.7476,39.924,108.674,negative
3.5043,-70.5854,67.7081,11.5892,2.603,290.651,negative
2.8893,-28.6286,-25.369,-17.1513,11.4565,158.769,negative
2.5809,6.7492,15.2191,7.3546,53.537,42.7011,negative
2.0512,-24.6676,-9.568,-6.4264,21.9158,142.448,negative
2.9167,-22.5991,-37.97,-16.75,34.3207,55.4034,negative
2.2636,14.9031,19.8121,-15.5547,17.612,123.647,negative
2.9307,33.9827,41.2137,15.975,18.4615,133.387,negative
2.7731,17.7118,35.4336,-4.3761,11.288,254.812,negative
2.8739,61.1995,28.5415,12.9338,7.085,196.631,negative
2.7152,1.5226,18.5151,-11.3429,10.575,105.577,negative
2.2504,-20.0455,-20.1316,11.2619,70.5228,166.625,negative
2.3997,-22.8756,-11.7614,1.4623,8.044,108.082,negative
2.9012,-13.6897,-5.4486,18.3961,49.586,100.433,negative
2.8951,-64.881,61.1489,-13.2277,7.779,266.698,negative
2.4125,16.4516,11.8946,8.8375,3.3863,165.547,negative
