At3,At9,At10,Class
2.3627,15.015,217.309,negative
2.3883,39.924,108.674,negative
3.5043,2.603,290.651,negative
2.8893,11.4565,158.769,negative
2.5809,53.537,42.7011,negative
2.0512,21.9158,142.448,negative
2.9167,34.3207,55.4034,negative
2.2636,17.612,123.647,negative
2.9307,18.4615,133.387,negative
2.7731,11.288,254.812,negative
2.8739,7.085,196.631,negative
2.7152,10.575,105.577,negative
2.2504,70.5228,166.625,negative
2.3997,8.044,108.082,negative
2.9012,49.586,100.433,negative
2.8951,7.779,266.698,negative
2.4125,3.3863,165.547,negative
3.5912,5.1993,358.999,negative
3.2499,17.622,189.833,negative
2.0774,42.6363,183.213,negative
2.4793,25.5291,166.146,negative
2.5982,3.8455,82.6159,negative
2.301,8.38,103.125,negative
2.2889,28.175,92.1703,negative
3.2872,2.739,122.014,negative
2.6642,25.9867,248.118,negative
2.7657,15.396,132.548,negative
3.1057,1.0959,314.057,negative
2.4125,9.6089,256.911,negative
2.5045,62.848,224.101,negative
2.224,39.7307,133.979,negative
2.679,88.4244,214.766,negative
2.7003,22.2594,166.723,negative
2.5664,3.013,198.518,negative
2.971,5.892,238.332,negative
2.4843,48.202,223.787,negative
4.2583,1.8848,315.894,negative
2.574,18.785,122.48,negative
2.905,9.808,168.391,negative
3.0598,2.801,249.162,negative
2.3664,42.881,126.574,negative
3.7084,0.279,320.435,negative
2.1959,36.5127,274.118,negative
2.8241,8.841,202.51,negative
2.8488,9.4092,316.038,negative
3.0504,1.0618,346.224,negative
3.2714,0.1577,230.589,negative
2.6959,21.846,140.705,negative
2.5366,30.757,157.636,negative
2.7084,4.218,214.564,negative
2.7218,26.6013,197.445,negative
2.6937,9.695,158.918,negative
3.307,4.472,299.979,negative
3.0781,3.1134,229.38,negative
2.4385,7.815,107.398,negative
3.2665,9.9628,114.099,negative
2.8672,8.5367,234.42,negative
2.7839,30.1986,277.589,negative
2.708,6.2087,167.626,negative
2.2122,73.5609,93.9419,negative
2.2742,53.211,188.178,negative
2.6101,14.1441,109.703,negative
2.2718,56.213,210.071,negative
2.3674,65.3027,148.866,negative
3.3055,2.001,407.345,negative
2.8382,22.18,147.028,negative
3.227,0.867,352.189,negative
3.1268,8.3369,370.066,negative
2.8639,22.696,124.747,negative
3.8374,5.1219,272.336,negative
3.3143,1.489,221.341,negative
2.4023,85.4811,156.457,negative
2.7889,14.579,266.739,negative
2.7037,69.3668,49.7173,negative
3.266,14.118,148.595,negative
4.1444,1.5522,275.117,negative
2.3222,17.1998,137.824,negative
2.4793,14.9667,115.333,negative
2.29,9.928,213.261,negative
2.472,22.93,306.145,negative
2.8052,21.887,233.149,negative
2.6513,17.658,254.888,negative
2.5711,39.9411,145.202,negative
3.2685,3.0427,86.714,negative
2.7931,6.6237,151.793,negative
3.1818,9.1974,179.243,negative
2.9501,1.832,335.901,negative
2.5472,3.465,218.68,negative
3.2118,9.041,303.467,negative
3.104,60.7186,103.947,negative
2.9162,2.5713,260.66,negative
2.2541,30.368,98.0832,negative
2.2253,0.663,179.457,negative
2.2188,15.92,189.441,negative
2.4601,22.393,160.798,negative
2.3222,10.9472,165.183,negative
3.5471,0.8541,186.119,negative
3.2477,5.054,237.938,negative
2.7063,17.919,73.7366,negative
3.8758,3.343,275.422,negative
2.7631,2.371,313.163,negative
2.5478,8.1657,232.97,negative
2.2201,16.005,158.279,negative
2.0737,61.5734,171.131,negative
2.3324,67.912,170.446,negative
3.5103,7.07,307.477,negative
2.3674,6.052,65.0976,negative
2.6091,8.387,204.249,negative
2.8686,22.0916,117.341,negative
2.6981,15.162,224.241,negative
2.1538,84.3099,46.2508,negative
2.4108,1.068,197.412,negative
2.5514,26.5822,110.607,negative
3.4943,0.5731,327.217,negative
3.675,1.827,356.012,negative
2.5472,47.0022,141.085,negative
2.8222,4.774,118.829,negative
3.1558,10.7248,160.741,negative
3.0953,2.441,309.491,negative
3.2353,2.6774,251.824,negative
2.993,0.298,301.215,negative
2.7767,26.9788,73.3844,negative
2.9956,0.4443,251.504,negative
3.6848,4.0749,353.088,negative
2.666,30.3436,233.553,negative
2.4191,25.6299,176.581,negative
3.3979,4.87,239.382,negative
3.3701,0.512,237.326,negative
2.1775,31.3229,101.243,negative
3.1816,0.261,337.155,negative
3.0654,0.864,240.629,negative
2.8463,3.2129,277.148,negative
2.6566,30.2038,65.2698,negative
3.1541,14.1288,166.088,negative
2.4433,6.035,131.668,negative
2.437,5.6286,177.415,negative
2.3945,71.972,126.831,negative
2.6196,22.1785,146.668,negative
2.6269,20.071,175.236,negative
2.6566,0.2798,214.921,negative
2.5729,13.3833,178.295,negative
3.882,2.389,296.51,negative
2.667,54.9356,226.905,negative
2.7493,18.0418,208.224,negative
2.2529,83.0585,212.21,negative
2.356,29.924,217.15,negative
2.1319,31.0982,173.797,negative
2.6439,2.947,164.785,negative
2.4289,13.9,194.491,negative
2.3865,3.198,154.088,negative
2.785,19.5239,238.8,negative
2.8119,22.871,78.6451,negative
2.8915,0.706,192.935,negative
2.3493,10.6699,203.473,negative
3.9385,8.4526,193.317,negative
3.3859,5.919,178.526,negative
2.2355,17.4835,50.4178,negative
3.479,2.9782,156.744,negative
2.7063,6.155,292.278,negative
2.6853,3.7748,267.892,negative
2.8319,7.135,316.098,negative
2.4893,8.72,168.322,negative
2.9857,5.928,203.755,negative
2.3811,31.293,232.073,negative
3.4442,4.018,273.158,negative
3.4921,2.07,267.468,negative
3.6576,1.592,270.04,negative
4.2024,10.395,123.429,negative
2.5085,2.141,159.168,negative
2.1599,23.469,141.557,negative
2.642,6.826,164.776,negative
2.5527,40.5639,163.722,negative
3.1564,4.434,229.766,negative
2.5658,15.901,140.021,negative
2.7067,2.5603,79.814,negative
2.248,21.0697,83.9883,negative
3.3029,1.8306,174.465,negative
2.2967,35.4214,209.834,negative
3.5588,1.8161,381.406,negative
2.4472,0.265,188.701,negative
2.8672,0.195,255.726,negative
3.1926,2.67,242.054,negative
3.2049,3.118,215.35,negative
2.1569,0.623,203.47,negative
2.889,4.0468,242.131,negative
2.4616,3.533,204.527,negative
2.7427,21.2603,176.81,negative
3.2084,0.013,251.793,negative
2.3664,28.063,85.428,negative
2.4886,22.252,155.019,negative
2.9852,7.7247,215.397,negative
2.9727,5.489,250.274,negative
3.3623,1.49,279.982,negative
2.7152,3.965,179.872,negative
2.1319,9.906,104.317,negative
2.9135,4.988,174.959,negative
2.6537,2.315,143.054,negative
3.2831,5.167,220.111,negative
2.6294,42.8808,24.3978,negative
2.1508,68.7907,196.725,negative
2.7864,9.802,166.839,negative
2.2672,8.014,105.672,negative
3.3903,1.985,369.023,negative
2.9219,5.9938,187.459,negative
2.8768,33.6328,192.522,negative
3.1841,8.0679,197.279,negative
2.8762,5.7551,323.932,negative
2.3608,37.029,58.3083,negative
2.8633,7.0737,134.997,negative
3.095,34.2341,100.225,negative
2.4976,11.5163,136.27,negative
2.4472,3.2782,170.519,negative
3.4164,10.9562,293.82,negative
2.9747,55.6702,96.2122,negative
2.637,12.204,171.827,negative
2.9375,9.4937,265.398,negative
2.5949,1.126,179.082,negative
2.2304,69.608,152.882,negative
2.5478,5.498,148.639,negative
3.1875,0.137,256.507,negative
3.0978,8.031,218.971,negative
2.4735,9.08,159.84,negative
2.7853,18.6016,130.985,negative
3.2649,3.363,214.055,negative
2.6042,20.435,204.868,negative
3.9532,3.181,351.977,negative
2.1599,29.159,119.778,negative
2.4771,89.2364,103.368,negative
2.6053,21.252,207.42,negative
2.2148,82.015,180.983,negative
2.7931,1.869,259.995,negative
2.4955,3.125,223.73,negative
2.2672,37.1524,223.553,negative
2.8627,23.1046,93.6596,negative
2.4409,57.5441,57.8058,negative
2.2799,61.3805,161.368,negative
2.9398,1.511,243.302,negative
2.3918,1.509,160.522,negative
2.541,8.6201,186.874,negative
2.5711,6.4229,216.198,negative
2.3865,15.643,223.215,negative
2.608,6.3642,174.436,negative
3.4905,4.015,248.433,negative
3.5661,8.732,200.659,negative
2.3847,13.3338,105.453,negative
2.3483,79.73,47.1448,negative
3.0856,6.6889,205.566,negative
2.5527,89.1761,159.873,negative
2.4224,6.3588,182.577,negative
2.4533,22.8837,211.975,negative
2.5888,47.8428,190.255,negative
2.618,82.0874,59.8683,negative
2.1833,15.8005,197.546,negative
2.3395,24.564,150.202,negative
2.3086,4.646,225.773,negative
4.354,4.69,198.887,negative
2.3493,10.9993,217.508,negative
3.1892,3.414,254.867,negative
2.5276,3.628,176.888,negative
2.9044,10.2651,103.148,negative
2.4749,3.0331,163.523,negative
2.2956,21.6348,193.384,negative
2.3334,4.738,95.0864,negative
2.4158,83.0753,196.808,negative
2.1189,33.5722,97.4161,negative
3.8046,1.5254,372.68,negative
2.9079,4.009,173.179,negative
2.1089,37.783,98.7046,negative
2.7296,88.0136,100.509,negative
2.2776,3e-04,180.475,negative
2.5321,21.5391,195.027,negative
2.637,10.832,172.685,negative
2.6449,54.1575,99.7971,negative
2.4669,13.873,209.99,negative
2.6021,35.5329,132.382,negative
2.8092,7.944,133.989,negative
2.7563,11.958,137.527,negative
2.6385,13.294,97.0932,negative
2.3766,58.404,141.675,negative
2.4771,20.868,182.71,negative
3.3252,4.4256,254.857,negative
2.238,26.726,204.339,negative
2.1508,17.1657,62.8003,negative
3.3266,63.571,37.5995,negative
3.3356,2.875,280.825,negative
2.317,87.6204,165.452,negative
3.3097,0.595,198.018,negative
2.5676,1.8232,150.058,negative
3.4104,15.4093,194.721,negative
2.6493,61.5717,64.656,negative
2.4091,13.5504,215.374,negative
3.1164,3.304,274.093,negative
2.4616,12.5519,105.811,negative
2.2041,28.4635,142.266,negative
2.9954,4.6516,260.637,negative
2.2279,23.9828,186.74,negative
2.6123,1.759,278.108,negative
2.5838,18.184,223.637,negative
2.8929,7.064,163.084,negative
2.9219,8.016,181.981,negative
2.3901,69.6147,81.3067,negative
2.3222,34.761,155.316,negative
2.4031,22.993,130.942,negative
2.2577,18.4147,176.274,negative
2.7559,23.5652,128.645,negative
3.0844,16.4238,115.602,negative
2.6488,18.353,145.793,negative
2.3107,34.266,138.37,negative
3.3344,6.1974,217.096,negative
2.1287,7.035,203.421,negative
3.2383,1.811,293.732,negative
2.5179,17.7197,105.322,negative
2.4314,1.3133,167.008,negative
2.6998,5.4315,77.4132,negative
2.9566,9.4633,198.192,negative
2.3909,56.0863,113.442,negative
2.9238,51.835,213.01,negative
2.4362,17.0993,179.353,negative
3.1438,5.1947,290.16,negative
2.1446,65.0592,106.706,negative
2.2613,24.418,161.857,negative
3.1418,4.0081,177.11,negative
2.4698,30.756,160.806,negative
2.9795,4.947,215.372,negative
2.1818,83.6327,179.854,negative
2.5977,5.881,244.399,negative
2.4533,26.7566,82.6036,negative
2.9859,0.5765,185.911,negative
3.4718,8.302,174.658,negative
2.1351,9.7876,208.598,negative
3.2654,11.16,212.377,negative
2.6444,25.6036,90.9492,negative
2.2541,25.6257,180.219,negative
2.1917,51.3098,166.428,negative
3.4894,6.7811,239.04,negative
2.8315,12.911,284.652,negative
2.871,6.819,261.692,negative
2.4354,3.098,129.205,negative
3.324,3.329,369.024,negative
2.4771,1.7082,171.385,negative
2.7063,23.2507,159.405,negative
3.3062,2.0276,311.614,negative
2.6726,13.719,33.6122,negative
3.3553,8.8011,186.415,negative
3.03,0.922,219.444,negative
2.8701,2.4615,298.611,negative
3.2951,3.6339,342.658,negative
2.2565,25.809,225.322,negative
2.2625,19.486,176.498,negative
2.0473,34.8091,190.088,negative
2.632,2.0243,257.121,negative
3.2655,1.018,311.694,negative
2.8543,14.572,135.435,negative
2.6243,18.5575,180.752,negative
3.3557,2.359,226.338,negative
3.5856,3.096,278.096,negative
2.8636,4.419,192.589,negative
3.2302,4.554,153.086,negative
2.6186,10.1725,80.3929,negative
2.9452,6.6811,172.458,negative
2.2253,26.4593,175.861,negative
2.6522,3.389,149.867,negative
2.837,2.872,154.04,negative
2.6503,58.1218,151.521,negative
2.8085,53.2731,162.932,negative
2.2601,33.419,241.255,negative
2.2492,40.227,199.406,negative
3.0348,5.3027,207.401,negative
3.4311,4.526,264.023,negative
2.4378,52.56,171.206,negative
2.3464,31.7295,79.8351,negative
2.1414,88.8729,169.85,negative
3.2825,3.1904,220.116,negative
2.5557,3.9958,164.793,negative
2.5441,5.3365,147.446,negative
2.1156,70.3187,189.839,negative
2.4878,23.553,171.686,negative
2.3997,25.087,170.002,negative
2.4241,7.007,93.3981,negative
2.7828,13.5342,72.0504,negative
2.4141,50.4126,200.284,negative
2.7742,11.808,185.876,negative
3.3921,1.8933,335.552,negative
2.6488,5.781,303.718,negative
2.6866,2.125,180.787,negative
2.8341,15.31,199.166,negative
2.7745,0.134,129.141,negative
3.1578,6.648,185.857,negative
2.6781,1.517,207.855,negative
2.5302,13.666,173.496,negative
2.2577,6.624,223.56,negative
3.474,0.279,220.469,negative
3.1785,11.13,216.53,negative
3.2591,11.15,219.497,negative
3.8354,1.94,334.315,negative
2.7864,9.903,183.145,negative
2.1688,9.432,133.8,negative
2.3375,87.1172,140.843,negative
2.4502,44.14,250.659,negative
2.2541,84.6855,136.81,negative
2.2553,48.6035,78.089,negative
2.2304,65.896,191.307,negative
4.2236,0.5792,336.771,negative
2.5165,10.224,110.665,negative
2.4654,13.323,233.549,negative
2.534,15.1204,116.047,negative
2.4224,12.992,195.168,negative
2.3551,9.109,183.85,negative
2.6656,6.6856,217.976,negative
2.5883,27.9829,117.905,negative
2.5416,6.5706,128.943,negative
2.7559,7.959,209.333,negative
3.907,1.3581,342.549,negative
3.5923,1.977,296.187,negative
2.7466,4.09,296.447,negative
2.0774,28.526,59.1405,negative
2.5224,11.3396,137.905,negative
3.1178,7.6036,307.538,negative
3.4111,2.4183,240.878,negative
2.4728,34.123,149.41,negative
4.2885,2.5168,206.363,negative
3.0799,2.2,264.389,negative
2.485,19.335,224.153,negative
2.525,47.5368,109.783,negative
2.2492,0.9932,203.396,negative
3.0273,10.09,217.413,negative
2.6101,15.6309,98.7841,negative
3.2082,1.656,204.191,negative
3.4807,4.9347,191.736,negative
2.6212,8.3285,128.202,negative
2.248,14.44,162.271,negative
2.857,20.449,153.756,negative
2.5647,61.157,127.884,negative
2.316,17.4336,61.1064,negative
2.3284,17.3756,192.865,negative
2.2304,88.9011,36.0846,negative
2.2504,26.52,170.922,negative
3.3463,5.1038,226.5,negative
2.4616,60.622,78.7201,negative
2.4564,8.622,184.857,negative
2.1021,49.217,232.935,negative
2.7455,20.232,116.403,negative
2.9353,46.5742,149.342,negative
2.9845,6.6543,194.324,negative
3.0237,6.216,241.638,negative
4.1841,8.6023,243.754,negative
2.5366,26.4744,162.703,negative
3.1958,2.935,199.092,negative
3.7932,1.149,351.204,negative
2.6609,25.282,201.227,negative
2.2188,44.0604,74.6269,negative
2.2844,29.5538,136.435,negative
2.0626,5.9251,164.643,negative
3.6695,3.9201,286.413,negative
3.193,9.3234,248.75,negative
2.5092,10.576,208.496,negative
2.695,16.706,94.6244,negative
2.433,0.9529,226.84,negative
2.1717,10.6605,172.242,negative
2.7131,8.621,184.505,negative
2.2589,43.535,142.056,negative
2.9337,5.8814,286.516,negative
2.4216,10.828,180.96,negative
2.2279,74.9943,83.751,negative
2.4586,3.625,373.09,negative
2.3294,30.572,133.871,negative
2.2227,52.227,170.51,negative
2.2911,9.469,198.14,negative
2.4232,86.3608,117.839,negative
2.2304,29.865,153.207,negative
3.0479,1.703,302.822,negative
2.4306,16.728,80.5674,negative
3.6139,1.987,359.884,negative
2.549,0.4686,203.556,negative
2.8146,15.298,203.008,negative
3.0443,10.083,218.159,negative
2.9143,0.366,283.038,negative
2.837,1.156,236.544,negative
2.8182,19.332,168.051,negative
2.4031,50.474,196.532,negative
2.2776,5.6594,197.583,negative
2.738,14.885,98.6874,negative
2.4393,43.542,38.2934,negative
3.1947,19.254,223.832,negative
2.1889,47.56,217.039,negative
2.4216,36.6265,171.152,negative
3.4766,2.206,308.527,negative
2.4393,32.744,72.7002,negative
2.5581,12.6698,128.282,negative
3.4024,0.6057,270.747,negative
2.4166,52.4475,160.8,negative
4.0415,18.0251,128.668,negative
2.3086,88.1478,206.613,negative
3.0282,14.054,221.171,negative
2.8017,5.975,139.667,negative
2.1414,15.156,110.729,negative
2.3139,21.2221,134.977,negative
2.64,0.6251,287.835,negative
2.2945,72.8171,153.137,negative
3.0934,63.886,76.3174,negative
2.9004,4.9959,258.879,negative
2.0588,43.833,112.719,negative
2.9017,7.9241,214.701,negative
2.2122,54.347,124.408,negative
2.944,1.137,194.76,negative
3.5211,1.701,206.044,negative
2.2041,40.8521,206.093,negative
2.1931,0.091,182.532,negative
2.5508,0.921,227.564,negative
2.6435,2.777,160.042,negative
2.7431,37.9,126.436,negative
2.4955,82.9909,211.533,negative
2.6906,6.81,243.139,negative
2.8921,1.875,315.002,negative
2.1089,52.255,212.208,negative
2.0846,62.166,172.151,negative
2.7372,4.6235,208.321,negative
3.3309,1.8497,224.842,negative
2.6924,2.826,164.066,negative
3.4256,1.935,138.823,negative
2.3551,40.5939,189.093,negative
2.1089,3.908,206.49,negative
2.7114,46.586,168.808,negative
2.9162,7.2427,195.102,negative
2.9235,5.4268,136.178,negative
3.4132,2.411,193.192,negative
3.7937,4.6349,272.548,negative
2.0663,63.754,235,negative
2.9965,6.0049,281.002,negative
2.2978,14.3451,175.339,negative
3.3089,51.624,66.4871,negative
3.1981,16.04,170.783,negative
2.2672,68.163,146.242,negative
2.3304,48.122,119.907,negative
3.8598,1.778,262.857,negative
2.4526,20.363,96.0406,negative
2.4141,14.386,179.252,negative
3.9758,0.212,309.845,negative
2.791,1.0712,251.314,negative
2.9976,42.879,56.6868,negative
3.138,4.604,236.668,negative
2.7896,2.5841,186.549,negative
3.547,3.551,330.714,negative
2.8899,0.6397,265.651,negative
2.5563,4.053,194.037,negative
3.6542,3.8676,204.126,negative
2.8603,0.2426,253.247,negative
2.6484,5.8992,175.825,negative
3.2111,1.878,351.979,negative
2.9881,60.962,118.56,negative
3.042,4.772,271.833,negative
3.4931,9.8964,197.398,negative
3.7861,2.281,364.284,negative
2.2279,20.22,225.296,negative
2.8639,8.1635,220.094,negative
2.9167,5.638,288.171,negative
2.3531,15.9915,222.444,negative
2.3032,11.282,212.609,negative
2.9474,5.49,250.65,negative
2.1271,13.2881,161.918,negative
2.776,11.0731,171.038,negative
3.0722,4.2585,301.39,negative
2.3646,0.7264,91.0688,negative
2.1931,14.836,189.371,negative
2.616,0.6666,298.569,negative
2.5563,3.823,208.651,negative
2.9734,13.197,75.3757,negative
2.2068,41.7053,129.155,negative
2.4108,13.294,108.564,negative
2.4393,5.816,111.103,negative
3.1432,11.9368,183.381,negative
2.5871,11.6029,194.507,negative
2.1945,60.197,98.8267,negative
3.4135,3.034,307.496,negative
2.4183,45.306,150.858,negative
2.8588,2.6332,200.599,negative
2.7513,17.608,118.991,negative
2.2304,13.241,209.209,negative
2.5617,18.547,137.846,negative
2.8971,11.5931,196.081,negative
2.5397,43.687,186.828,negative
2.4843,12.362,180.003,negative
2.8267,3.921,211.088,negative
2.1599,39.403,140.963,negative
2.4464,11.7646,192.422,negative
2.266,8.1347,224.467,negative
2.0512,37.228,220.666,negative
2.3909,15.7881,144.276,negative
2.8672,6.171,333.319,negative
2.3784,14.006,166.731,negative
3.5759,0.3521,304.885,negative
2.9557,2.334,339.714,negative
2.9383,15.4657,173.63,negative
2.1847,42.452,202.563,negative
2.6263,9.19,175.352,negative
3.3447,2.435,243.344,negative
2.357,59.013,65.5167,negative
2.9071,4.443,233.634,negative
2.5617,34.6018,236.433,negative
3.6311,2.7956,210.673,negative
2.5004,10.612,152.891,negative
2.9484,9.433,54.8131,negative
2.3701,1.394,167.051,negative
2.9388,6.6105,216.875,negative
3.991,2.82,258.322,negative
2.4409,32.4415,173.549,negative
3.4859,0.1197,253.66,negative
2.9722,3.9724,213.408,negative
2.8395,22.1398,134.372,negative
2.444,57.86,197.527,negative
2.5422,3.4462,181.609,negative
2.4289,38.5808,211.057,negative
2.5159,87.3123,110.3,negative
3.5144,13.8747,183.081,negative
3.107,0.6385,135.21,negative
2.1189,13.3891,163.277,negative
3.588,3.2408,244.771,negative
2.3627,18.8702,141.795,negative
