At1,At3,At4,At6,At7,At8,At9,At10,Class
19.9926,2.4354,0.5725,16.141,16.3239,9.4374,12.7719,193.893,negative
34.9637,2.7709,0.3441,7.8959,22.0566,10.7789,8.146,175.827,negative
25.4768,2.3404,0.6804,12.4104,-14.6593,6.4172,5.854,171.21,negative
46.2731,3.4422,0.2648,11.3595,43.0572,-8.9649,2.9498,250.51,negative
20.5417,2.2095,0.6296,-5.2476,15.8398,-10.4946,20.5917,149.561,negative
22.0159,2.444,0.4173,-23.0116,-8.201,8.0787,55.1338,229.633,negative
23.0525,2.3838,0.438,13.5555,15.8065,11.7827,54.648,129.674,negative
98.6242,3.8574,0.1449,-113.128,61.1825,-27.8035,1.421,365.382,negative
92.7295,3.1638,0.2373,-42.6442,76.3109,21.7673,0.9268,319.048,negative
25.1366,2.4014,0.3929,38.0549,-12.2435,-14.2741,42.499,189.033,negative
31.5911,2.4526,0.5044,-23.6873,-26.5,-5.8815,27.1412,182.47,negative
98.6723,3.8953,0.1425,-178.77,71.3121,26.8192,0.6137,362.341,negative
64.3547,3.3717,0.1576,82.1575,48.0909,21.985,4.575,213.57,negative
42.97,2.8672,0.2105,28.9508,30.9121,12.257,18.49,221.505,negative
61.4825,2.9063,0.3102,59.1353,52.0794,-5.7285,3.9773,147.172,negative
23.9751,2.3454,0.4831,-23.1798,-14.1801,4.9188,4.1125,237.022,negative
35.7114,2.9378,0.3785,26.0885,29.8842,-14.3419,3.7819,176.297,negative
78.5819,3.0137,0.1531,13.815,62.8954,-11.0144,4.067,199.864,negative
21.2638,2.2613,0.4822,-27.5488,-10.1312,-10.1887,10.85,158.968,negative
24.4936,2.4191,0.3657,-23.7007,17.4468,-6.5919,46.942,186.32,negative
83.4741,3.2782,0.2382,3.1753,61.0996,12.7682,2.2974,344.005,negative
43.9963,3.0822,0.1986,56.3119,25.3424,-24.23,19.6508,170.221,negative
167.067,2.9135,0.316,-155.903,89.6199,-13.1992,4.486,302.995,negative
23.4477,2.2148,0.5793,30.8585,-13.9304,10.0523,4.141,60.6831,negative
109.231,3.2253,0.1994,43.8269,71.9123,7.7604,4.305,278.132,negative
27.3827,2.5521,0.3619,-28.295,-12.7938,-7.2412,7.913,122.836,negative
38.471,2.3636,0.6147,19.4342,28.5282,4.484,7.346,207.761,negative
37.1411,2.9269,0.2331,-6.7854,20.568,-9.823,11.7059,196.991,negative
49.7386,3.2368,0.2041,-11.0573,38.7811,12.6688,5.3168,246.114,negative
20.4916,2.4433,0.6018,13.2315,21.1434,-7.7435,23.468,72.9904,negative
62.2088,2.972,0.2272,57.7117,33.9672,-15.2448,1.9962,239.387,negative
37.6892,2.5977,0.3384,-30.8069,16.0417,7.9877,11.546,215.244,negative
20.2926,2.2923,0.6582,-6.1566,16.0219,10.7907,28.986,123.604,negative
19.7069,2.2765,0.5608,-27.8411,16.2822,-8.9099,46.1416,138.787,negative
74.7955,3.1239,0.2865,35.2607,56.5462,15.849,7.468,268.526,negative
25.464,2.5428,0.5186,-18.731,9.683,7.4893,16.026,221.048,negative
38.3392,2.6928,0.3266,44.386,-24.9301,15.5016,7.116,241.747,negative
34.1079,3.5937,0.2444,-3.9011,17.4039,-21.4656,57.0274,61.7338,negative
31.5085,2.7619,0.4291,12.135,-24.6519,-7.4766,20.8552,182.597,negative
13.1944,2.1351,0.7839,-13.6734,-4.6234,-11.0806,39.912,121.681,negative
86.0891,4.1786,0.096,-6.7478,86.5937,-28.7149,2.7219,238.499,negative
25.6849,2.5321,0.3877,6.8213,16.0753,-11.6748,38.883,143.995,negative
49.7582,3.0594,0.2372,-1.5516,43.927,16.1473,7.6551,215.967,negative
48.4646,3.2146,0.2508,28.3303,43.5391,8.5129,13.183,270.749,negative
12.7986,2.1446,0.724,-15.3019,8.1085,10.4015,52.052,227.107,negative
17.1061,2.1553,0.5664,-0.2003,3.2895,-5.7905,0.3185,181.688,negative
30.1806,2.4771,0.3833,11.203,20.5384,-5.1373,11.423,86.461,negative
40.7668,2.6444,0.2721,-33.3876,-27.0849,8.2668,6.235,181.17,negative
95.5716,3.3524,0.2212,-5.6521,-7.9173,-14.2512,0.239,354.169,negative
29.1755,2.9664,0.2788,2.0567,16.8998,-6.5657,34.4518,100.674,negative
35.0447,2.8814,0.2457,-13.1367,-31.9521,13.7013,2.232,219.478,negative
34.5169,2.5999,0.4271,2.3471,29.6768,-8.1092,0.408,132.696,negative
33.1065,2.3191,0.4221,48.3987,-19.1853,-6.1835,4.0681,137.834,negative
25.5138,2.5658,0.4293,-23.3614,5.0327,8.735,13.114,200.452,negative
64.8518,3.0959,0.2438,50.1592,60.1282,14.9929,4.86,232.168,negative
70.3414,3.4073,0.1425,49.9735,73.6752,24.6572,0.517,199.846,negative
20.2305,2.3118,0.6098,24.4649,9.426,3.464,9.4872,183.006,negative
40.0247,2.7517,0.1949,61.9466,9.9056,-25.2217,8.8581,201.67,negative
47.2023,3.0394,0.232,18.2311,-25.6922,14.3003,0.966,176.844,negative
44.1526,2.7312,0.3305,-26.8045,-28.1923,-8.1179,10.434,219.609,negative
90.2691,3.9116,0.1438,87.0953,81.5023,11.9109,1.1204,269.286,negative
36.6553,2.9872,0.2492,32.2592,14.0362,-10.5115,5.529,220.151,negative
19.5865,2.5152,0.6412,5.7371,-13.8608,20.3166,39.323,27.6118,negative
33.3917,2.4886,0.4578,9.7498,-16.8504,10.168,4.116,117.805,negative
80.7442,3.5449,0.1038,40.2883,66.1839,9.5819,3.0108,207.337,negative
75.4781,3.2227,0.1743,63.5389,60.1896,-8.8066,10.617,222.78,negative
75.0145,3.4029,0.1748,65.293,55.901,-11.0179,2.5791,305.393,negative
31.5068,2.8932,0.3107,17.5871,-18.7156,8.59,7.6688,120.824,negative
19.0832,2.2999,0.5163,16.2506,16.7689,14.2638,20.1371,151.706,negative
56.5232,2.732,0.4004,-27.7165,-48.5938,-5.6678,17.637,104.8,negative
46.8646,3.0394,0.3014,27.6108,39.8684,-7.2507,2.896,206.474,negative
88.2417,3.2518,0.2117,56.9547,74.7492,9.2702,2.231,244.211,negative
74.0348,2.8943,0.2972,-60.1243,-45.2953,-18.7894,3.783,280.264,negative
40.905,3.008,0.1944,13.3347,27.6815,-7.4423,18.15,175.542,negative
23.2612,2.3201,0.6268,27.244,-7.4627,-7.1287,4.383,185.821,negative
37.1736,2.7589,0.4425,33.6764,32.5339,-9.9795,5.941,201.227,negative
74.3186,3.4752,0.1624,33.7267,60.1494,11.4887,1.714,248.998,negative
71.2079,2.7423,0.2661,0.7408,-84.3148,17.8526,47.6489,198.509,negative
25.6981,2.7899,0.3358,8.0978,19.0479,7.7408,32.8826,138.13,negative
13.2236,2.2055,0.7913,-13.4102,-5.7389,-11.0552,81.7865,226.89,negative
20.6112,2.2911,0.4962,11.3106,-13.1724,-7.8231,65.696,71.1747,negative
36.0227,2.7427,0.2658,-6.8613,16.2844,15.7586,7.4337,203.547,negative
30.6591,2.9798,0.329,35.4123,25.9341,-7.4568,13.0647,215.955,negative
19.2233,2.4495,0.5364,9.6406,15.2999,7.7947,22.3356,224.071,negative
26.8118,2.6968,0.4342,1.7584,27.1792,-8.881,36.997,168.176,negative
56.2298,2.6826,0.2326,54.1389,-44.0312,-17.1954,39.096,158.835,negative
25.2379,2.4609,0.3945,32.4984,19.5023,-17.4829,27.762,108.211,negative
30.7181,2.4479,0.3565,40.5432,18.625,8.8148,32.599,66.5004,negative
87.028,2.9759,0.1903,-120.361,69.5958,-6.8439,10.7918,282.555,negative
29.3684,2.5218,0.3729,-30.7833,-10.9825,-7.5403,1.9453,225.001,negative
24.7542,2.6693,0.4304,-10.9095,-15.3471,7.97,26.265,202.563,negative
82.6882,3.8316,0.0984,90.8886,42.9439,12.4878,2.312,210.328,negative
17.7026,2.4289,0.6108,-3.6221,12.0049,-7.6815,26.508,150.667,negative
35.6953,3.5252,0.2396,-13.4253,-22.8975,8.6086,72.171,38.6618,negative
22.0402,2.1508,0.7208,25.0985,8.7313,6.6855,14.3447,133.44,negative
30.7475,2.6493,0.3094,34.3536,-12.7055,7.34,12.5618,195.927,negative
56.066,2.8672,0.2553,38.0024,29.0856,14.7699,3.0836,223.244,negative
20.7037,2.1717,0.7811,19.4563,15.8595,-5.8671,10.772,97.6663,negative
86.9585,3.5415,0.2245,11.242,53.9694,-23.3341,0.296,341.694,negative
18.3117,2.437,0.5448,1.0374,-8.023,-9.5588,59.809,159.305,negative
26.6552,2.8017,0.3899,37.8216,12.9495,-15.7926,19.8988,203.361,negative
26.4344,2.2889,0.4216,-6.598,-19.5163,-6.3451,32.911,213.328,negative
48.35,2.7597,0.3165,-32.1389,29.5352,11.8165,18.51,202.225,negative
67.8749,3.4861,0.2237,54.1529,68.0549,-12.3682,0.505,174.157,negative
21.4908,2.5058,0.4368,11.0038,10.4084,13.5412,62.628,246.336,negative
27.3066,2.6968,0.3337,-10.2031,19.5438,-9.9222,28.615,47.6641,negative
18.0214,2.1732,0.5772,-23.5479,-9.0283,-4.8682,0.8832,184.309,negative
23.0503,2.7122,0.4694,18.3887,-11.2188,-8.64,24.726,48.9024,negative
36.8508,2.7697,0.3195,24.3659,28.7091,-14.7895,60.3897,80.0757,negative
35.5954,2.3729,0.6695,-34.4592,-23.94,7.4962,79.849,152.483,negative
18.1716,2.586,0.5344,0.7496,-6.3392,8.3141,33.8273,162.521,negative
49.8634,3.0026,0.1988,-21.0563,15.4977,-11.3966,3.4411,129.146,negative
22.6502,2.8648,0.4096,20.0843,19.2825,14.0703,59.259,70.2412,negative
24.6345,2.3304,0.3832,11.2022,11.5547,13.8863,54.418,258.638,negative
83.8945,3.2446,0.201,59.4463,62.9735,-8.0126,8.8829,246.751,negative
25.3624,2.6721,0.5106,12.1072,14.5202,7.2294,0.964,193.931,negative
18.2541,2.233,0.5848,21.7266,11.3392,2.2184,57.6026,88.8134,negative
28.3754,2.7616,0.2892,2.1153,-16.1469,10.6837,21.8522,105.861,negative
61.0713,2.8854,0.2904,14.8912,56.7577,-3.6329,11.987,248.871,negative
62.4718,3.3569,0.1279,28.6884,29.4005,17.1013,6.668,255.422,negative
31.4759,2.8439,0.3481,22.4252,26.7747,19.1181,40.964,177.735,negative
90.5566,3.5124,0.2001,-30.207,66.9714,16.0473,1.9149,331.586,negative
35.2793,2.8831,0.3534,16.8158,25.9614,-11.2248,15.2584,205.474,negative
53.3643,2.9289,0.2179,77.0344,32.3906,9.9774,11.5856,181.76,negative
20.0401,2.6258,0.3527,-1.6174,9.6775,-8.7658,65.186,128.342,negative
47.7753,3.393,0.1663,40.7421,18.9149,-8.0773,3.237,171.772,negative
44.6576,3.0883,0.2562,28.4687,34.8788,16.0512,22.7661,157.969,negative
18.0444,2.3139,0.6117,21.3215,11.4491,4.4516,26.162,138.586,negative
138.252,2.7226,0.2936,-81.6875,-169.189,-14.7528,45.867,188.461,negative
74.6311,3.1666,0.1417,3.0918,-76.354,-14.3951,28.3058,78.5164,negative
26.8582,2.5079,0.4161,-6.8675,-20.4103,10.5278,17.677,154.531,negative
25.4578,2.4417,0.5606,27.3272,22.3187,-6.5701,3.363,158.25,negative
88.0004,3.4222,0.1963,-7.5609,73.5133,26.4195,5.397,355.599,negative
95.6302,2.4983,0.4317,28.561,54.5238,-15.1295,18.4507,278.219,negative
67.2561,3.3872,0.1915,54.9154,60.9973,13.4807,4.6353,265.661,negative
51.1771,3.3264,0.2349,11.5448,44.2203,10.4863,1.203,178.254,negative
21.6496,2.3646,0.5313,-2.0157,10.5137,-11.6214,89.6251,111.015,negative
49.0423,2.9165,0.2691,51.5957,26.9417,7.0964,2.183,210.43,negative
44.2198,3.2393,0.2271,7.3612,29.931,-21.1383,22.582,166.366,negative
77.0202,3.9439,0.1039,-2.118,73.1755,-12.3348,2.8361,232.458,negative
62.888,3.3576,0.173,-32.8115,-31.6798,-13.6346,1.3687,207.247,negative
46.4395,2.8879,0.2485,45.5238,35.6056,-8.1566,2.4723,200.269,negative
29.4022,2.7604,0.4236,11.3791,-17.9492,9.485,3.0127,139.403,negative
25.6488,2.6212,0.3541,11.4385,13.6926,9.6423,24.9539,162.975,negative
46.7713,2.9523,0.2489,46.9015,33.1355,8.0244,6.4139,211.961,negative
83.3045,3.0953,0.2128,-40.8964,70.6312,-16.6665,1.494,300.26,negative
51.2309,2.7003,0.4128,64.4355,16.2625,11.868,10.5101,172.602,negative
33.8598,3.0073,0.2901,6.0886,-15.9408,-14.6213,8.9398,111.115,negative
38.2504,2.6651,0.3546,-44.3035,22.3934,8.7711,7.4414,194.934,negative
56.4465,3.3718,0.1402,18.4404,54.3394,-24.9427,64.0988,216.986,negative
95.3181,3.7552,0.1783,-39.8524,67.2836,-13.3589,5.0683,290.643,negative
45.3582,2.7997,0.2331,31.2749,25.3396,9.4496,41.4223,252.418,negative
24.4584,2.3375,0.492,10.1463,13.4505,12.8452,54.494,189.483,negative
62.1435,3.3834,0.1708,67.3255,55.9859,-18.7649,7.926,223.007,negative
36.6822,2.7308,0.2714,37.6491,12.507,10.4837,9.2874,140.928,negative
50.7703,2.9581,0.2522,65.3367,-32.3376,-16.2895,4.232,169.495,negative
23.2702,2.4005,0.5686,-9.624,-16.8084,7.4585,20.9345,94.6289,negative
92.0265,3.8482,0.136,-100.139,72.706,25.793,1.0326,299.341,negative
28.2704,2.5682,0.3892,25.6202,4.8137,9.9999,11.4878,126.977,negative
25.8767,2.2279,0.5503,24.1719,15.1802,-3.4092,27.242,147.698,negative
12.8589,2.1945,0.7348,-15.0658,4.3276,-11.6815,28.704,87.6656,negative
13.3057,2.3086,0.8059,-13.1228,-6.9755,-11.2024,66.476,208.31,negative
34.4321,2.4654,0.4075,2.1277,-19.542,-13.3458,80.2965,71.5326,negative
95.5063,3.7743,0.1688,-85.5811,75.0139,-17.543,2.627,314.004,negative
91.613,3.125,0.168,-96.8061,80.6738,-12.7978,0.019,243.675,negative
76.763,2.7016,0.3658,35.9623,80.3253,-9.666,6.853,218.788,negative
33.4439,3.0013,0.2742,3.3468,-24.1105,9.1591,5.6137,241.962,negative
13.3605,2.1833,0.7934,14.8849,2.5413,-11.8987,43.485,230.569,negative
18.1377,2.2041,0.5875,22.4127,10.4913,4.1503,63.186,167.928,negative
21.7295,2.4997,0.443,18.2943,7.9737,8.2894,46.5411,211.03,negative
20.3722,2.2844,0.4519,-16.5144,-5.7444,7.3167,50.6061,175.856,negative
23.5549,2.2055,0.729,2.4296,-12.3251,-1e-04,40.3261,160.59,negative
91.3305,3.3411,0.1573,-104.618,-22.1388,-11.9004,1.653,257.152,negative
105.498,3.2654,0.2518,-12.5157,-45.4692,-21.9261,0.965,328.706,negative
60.5135,3.021,0.1963,-110.511,36.3348,9.2767,6.909,252.777,negative
24.6622,2.4969,0.4968,30.9945,16.5445,-12.3451,0.9875,134.912,negative
26.7498,2.7235,0.3781,7.5013,19.633,-8.3525,15.4262,214.837,negative
18.2881,2.4023,0.5149,-14.2768,-7.229,-3.9326,48.0394,157.526,negative
38.8511,2.8724,0.2938,34.7714,27.479,4.9562,2.089,154.78,negative
20.0259,2.4749,0.4992,0.6385,-10.6232,8.6272,28.966,46.7453,negative
62.2387,2.7738,0.3266,51.4905,49.1302,-9.5043,11.48,263.398,negative
29.7368,2.4526,0.3774,-13.1269,-16.8538,-15.3985,43.616,106.011,negative
27.9286,2.4691,0.5263,-2.1073,17.9805,-8.8211,4.7018,146.317,negative
65.3382,3.363,0.1985,-66.9972,37.0247,18.1334,0.847,294.505,negative
33.8011,2.4409,0.4022,36.1095,-21.6556,8.689,0.6014,95.0528,negative
33.5536,2.7271,0.4349,12.6131,18.8399,-9.8063,5.2729,180.283,negative
65.739,3.4049,0.1779,13.6016,41.4762,-17.7319,2.7714,223.683,negative
16.9619,2.2343,0.828,-2.8022,-5.5395,5.3377,82.7575,113.965,negative
25.7435,2.3936,0.5495,13.1792,13.5935,-11.6217,8.982,181.026,negative
50.7112,3.4817,0.1963,23.3746,31.9105,-13.1056,0.5754,181.872,negative
18.3601,2.5004,0.5845,16.6842,13.4913,-6.4762,9.025,134.525,negative
21.887,2.1255,0.7116,-24.8621,-9.3553,6.6275,24.1247,86.2358,negative
17.1349,2.356,0.5771,2.1347,-7.3279,-5.7304,8.1236,186.055,negative
24.7931,2.7536,0.4109,-0.1667,-9.03,-15.2918,5.178,197.253,negative
63.7247,3.2632,0.2057,-47.2009,58.935,-24.6534,3.4161,291.715,negative
28.5282,2.3181,0.5769,-13.4901,12.3724,-5.2255,21.4331,196.466,negative
43.3688,3.0565,0.2616,5.997,29.2243,-12.3761,0.3246,188.124,negative
34.5219,2.238,0.5665,16.5288,-6.3176,-7.2975,25.801,146.997,negative
30.7934,2.7131,0.3562,42.1548,14.3274,-10.6237,5.0435,207.784,negative
37.6859,2.5694,0.3342,23.3557,26.5261,9.8269,0.588,182.013,negative
12.9733,2.1658,0.7713,12.2334,6.4004,-5.9954,6.984,91.4518,negative
79.4951,3.123,0.2282,46.012,86.586,15.5537,0.3713,290.988,negative
22.4846,2.2776,0.4591,0.8333,-8.823,-4.5256,78.7388,167.476,negative
34.6563,2.9112,0.2896,43.2204,29.9303,-12.6807,24.765,55.6633,negative
20.5019,2.3551,0.4636,10.6895,9.2295,-7.0849,1.3685,177.406,negative
29.9126,2.7135,0.4603,-6.6009,15.2915,-16.9716,2.5305,202.792,negative
106.649,3.9923,0.071,85.7865,91.1238,-27.4607,3.207,216.081,negative
45.7164,2.9066,0.2839,-40.8992,-37.6286,-11.6904,20.0713,214.177,negative
40.2136,3.145,0.2728,9.4515,31.2123,-10.3147,1.5993,146.986,negative
31.1292,2.7796,0.309,20.1494,15.5476,-13.6267,5.722,229.417,negative
85.2648,3.2977,0.1738,-60.9306,77.5876,-18.3535,4.185,280.578,negative
19.633,2.4864,0.5253,4.8144,-16.1456,8.007,51.7326,154.356,negative
93.0262,2.8968,0.2651,70.5559,84.4747,-22.286,0.2526,310.38,negative
71.8727,3.4833,0.1817,15.5848,77.4821,8.9195,5.923,197.859,negative
19.8358,2.4273,0.5009,13.8348,12.9184,7.3638,15.6293,58.9761,negative
17.1299,2.2577,0.6575,2.2301,15.1462,7.809,80.5999,159.324,negative
37.4523,2.7054,0.3429,-29.3111,18.9164,14.475,13.1409,193.696,negative
65.524,3.5027,0.1691,34.6093,35.69,-15.2309,5.325,231.693,negative
45.9832,2.9325,0.2734,-4.4598,40.5153,18.8747,15.1333,187.894,negative
13.0784,2.1688,0.7864,12.6212,6.3717,9.6144,37.04,100.778,negative
20.7519,2.5688,0.4265,-10.4622,-11.4686,12.2482,3.859,68.7853,negative
18.8618,2.5581,0.6224,-0.411,-9.8726,8.9329,36.709,125.482,negative
91.5247,2.8603,0.2966,46.9766,92.0575,-12.6335,5.0549,205.349,negative
104.577,4.1169,0.0853,106.447,85.8523,-16.717,0.111,303.171,negative
167.274,3.1045,0.1855,181.582,40.2931,-33.1235,14.111,237.343,negative
42.6857,2.7105,0.3369,49.8325,33.3169,-9.7513,0.8095,153.29,negative
74.8406,3.6868,0.1415,35.8218,63.4019,15.756,10.0169,191.943,negative
13.1298,2.1319,0.7675,14.6057,-3.9424,-11.6259,21.8775,67.1323,negative
32.2784,2.7941,0.2859,5.5036,-15.894,18.9144,0.428,251.047,negative
50.5321,3.5064,0.2103,3.472,53.0803,-12.8047,3.431,211.479,negative
26.8933,2.3829,0.5052,10.0882,21.7456,-5.5168,11.6582,136.793,negative
65.7225,3.2913,0.1989,69.482,53.4678,11.7673,3.3145,219.849,negative
16.5162,2.3263,0.6604,-4.6093,7.7221,-7.8583,24.0178,230.687,negative
12.8598,2.1287,0.7212,14.855,-8.4364,-6.8675,41.4708,169.016,negative
21.0145,2.3304,0.5701,20.8796,19.3354,10.0452,3.9389,188.343,negative
12.6365,2.0394,0.7032,15.8987,-9.2812,-9.4742,39.212,223.925,negative
27.3905,2.5775,0.4577,-21.0849,16.2688,-9.2234,19.736,138.797,negative
20.5568,2.6425,0.4875,1.5649,-10.1016,8.1554,39.2421,219.021,negative
48.7524,2.8215,0.3424,-8.2198,-30.4735,5.9383,6.9178,200.104,negative
35.3734,2.8215,0.2624,2.3372,25.8782,13.037,41.747,139.644,negative
47.0642,3.2863,0.2529,27.9742,50.9012,11.133,4.411,186.203,negative
18.4641,2.2923,0.6173,23.3684,9.6363,5.9097,11.6166,210.507,negative
25.5536,2.3531,0.4435,-10.6269,-18.4292,15.2663,79.873,75.5272,negative
50.2003,3.1778,0.178,16.4811,27.0467,-17.6762,12.513,210.999,negative
85.0313,3.0624,0.2252,-48.2222,-15.4541,-18.0819,1.7685,336.706,negative
25.1893,2.5599,0.3554,16.0945,-12.0955,-6.8841,40.633,248.737,negative
22.9768,2.5353,0.4869,27.9249,6.8621,-8.8083,2.625,165.575,negative
24.5434,2.2878,0.6134,-25.2336,-15.4641,7.1602,79.211,197.495,negative
71.1997,2.8195,0.3045,-89.4882,50.7503,9.0471,8.079,250.935,negative
46.6118,3.1575,0.263,32.1222,39.3201,15.7178,1.0271,269.663,negative
63.9757,2.6048,0.5217,-77.4172,-17.1986,11.8688,13.222,286.217,negative
85.1967,3.8162,0.1539,0.2599,58.8622,-20.6351,1.473,330.595,negative
18.2548,2.233,0.5789,-1.6564,7.839,-5.5313,0.535,76.4374,negative
12.5778,2.0774,0.7029,-15.2846,5.5769,-11.36,58.1539,104.656,negative
12.7824,2.0314,0.7256,15.2348,-6.2252,11.4563,68.3548,226.328,negative
88.0991,3.6718,0.1367,-87.928,77.3491,22.8994,1.892,273.85,negative
29.6058,2.6207,0.3162,-25.1013,8.5763,-11.3778,9.0521,134.291,negative
86.757,2.3997,0.6813,-30.153,-71.1567,0.6234,2.9754,331.477,negative
35.8562,2.9945,0.2724,-4.7324,-23.7049,-13.3776,4.6729,145.475,negative
17.5896,2.5072,0.5381,-8.3275,16.1091,-10.0853,21.5205,159.421,negative
20.5664,2.4907,0.4653,14.2741,11.7552,9.3091,9.632,89.1076,negative
25.0728,2.081,0.7054,27.5103,13.5173,-1e-04,3e-04,177.51,negative
52.735,2.6561,0.5563,-64.5213,32.0105,11.6103,8.9282,277.766,negative
104.44,3,0.218,-113.72,-62.6959,14.8523,3.2824,285.612,negative
12.9698,2.1804,0.7459,14.2956,-6.8769,-9.452,55.8846,164.66,negative
61.2341,2.941,0.3391,44.0743,53.679,-9.7994,5.7324,146.189,negative
22.7677,2.2577,0.6077,16.847,18.4179,5.1345,19.7637,147.728,negative
32.7458,2.6026,0.3196,12.2047,-25.3849,-19.1124,27.897,98.2962,negative
25.5161,2.5472,0.3376,-6.0177,-15.7745,5.9165,6.024,175.886,negative
103.088,2.8028,0.3087,-116.268,53.4604,-10.6035,1.171,214.229,negative
12.7717,2.07,0.7149,-15.3856,8.95,8.5673,87.9981,213.523,negative
34.1275,2.8062,0.2953,40.6828,21.9118,9.6661,0.9488,130.314,negative
42.1563,3.5327,0.1836,13.2423,34.6047,-19.6889,49.156,181.634,negative
40.3641,2.8218,0.3361,17.6228,38.7838,-4.1778,4.31,251.989,negative
21.7439,2.2683,0.7601,19.7026,16.8273,6.5081,11.6322,177.398,negative
93.8711,4.0372,0.1239,-49.321,20.3669,26.3444,3.2,281.297,negative
26.9106,2.4158,0.3685,16.3218,-11.7624,9.8615,15.0466,67.5852,negative
51.1226,2.8817,0.2758,39.2254,40.2793,18.7924,3.888,221.634,negative
12.7256,2.0774,0.7197,-15.1234,4.523,11.5628,45.432,124.04,negative
67.3393,2.8727,0.2373,-57.8128,50.1302,4.2402,0.4888,283.35,negative
85.926,3.5283,0.1849,-51.201,68.503,7.9699,10.005,276.343,negative
53.3538,2.7059,0.2657,-87.0068,56.103,-16.8988,1.0329,179.666,negative
14.6323,2.3243,0.6825,0.6847,3.2344,-7.6145,74.7762,95.6557,negative
39.0881,2.9393,0.2944,18.6492,-26.6065,23.9323,43.0747,76.7265,negative
20.5693,2.3829,0.5217,12.1076,19.6243,12.6309,13.8912,172.662,negative
29.3521,2.3802,0.3583,-9.3683,-20.668,10.1441,47.1879,107.699,negative
73.5502,3.4502,0.1794,79.4153,60.5879,-19.8287,2.0523,187.299,negative
24.2239,2.2028,0.6771,0,0,-5.4495,90,90.1881,negative
58.7751,2.9261,0.4197,-14.0527,-45.345,22.4137,0.2638,316.403,negative
52.117,3.4301,0.1932,21.6573,41.6488,-20.8876,1.9066,231.783,negative
39.7973,2.8296,0.2665,-52.2965,14.7952,-9.7234,4.4105,186.205,negative
53.6197,2.6201,0.3885,-74.8077,32.8913,-14.6654,5.4254,287.834,negative
88.7452,3.6021,0.185,50.7498,83.4887,-14.3874,3.4725,288.938,negative
80.8324,3.1641,0.1995,-83.401,53.8102,11.9316,6.6579,248.532,negative
25.4788,2.616,0.4286,0.2735,-13.3878,-11.6199,87.3998,263.865,negative
38.8604,2.8946,0.311,10.4087,35.6672,14.7268,5.8146,141.765,negative
30.0267,2.4955,0.4153,-36.9952,-23.5485,10.9527,39.1621,50.6581,negative
30.858,2.9053,0.3358,9.5481,18.4893,27.6793,1.0274,175.253,negative
24.4714,2.0273,0.7136,0,0,14.1076,43.301,214.197,negative
23.556,2.3191,0.4652,24.8943,13.4769,-5.9003,1.5306,179.952,negative
37.8655,3.0372,0.3185,24.7356,31.5998,15.5272,0.759,161.449,negative
57.5809,2.6684,0.3519,-20.2155,-54.0283,-4.5258,6.463,219.962,negative
33.8599,2.5159,0.4451,-51.8143,26.4262,2.5037,7.0281,204.82,negative
43.6077,2.7818,0.3603,-19.2706,-39.9112,15.7295,11.5544,228.715,negative
32.3414,2.7466,0.4014,39.0863,29.0293,-14.1321,9.1118,247.191,negative
13.0322,2.1319,0.7601,13.7153,-5.0379,-9.5076,9.83,65.771,negative
39.8486,2.6726,0.3146,27.6706,28.567,-5.9798,2.2185,186.481,negative
34.1804,2.451,0.3434,48.6888,21.2462,-13.2761,27.156,155.731,negative
12.9823,2.0846,0.749,14.8447,-5.9379,-11.3726,66.0433,168.265,negative
22.075,2.0917,0.7449,0.9714,-8.1793,1e-04,8.897,167.993,negative
44.2941,2.4322,0.61,-6.6478,23.3276,12.1353,47.561,352.882,negative
27.254,2.7948,0.3962,-7.2657,-18.9432,-14.1285,3.7435,188.881,negative
23.2007,2.2788,0.5579,-25.5851,-17.1035,-10.6575,30.7414,52.9858,negative
37.5684,2.633,0.298,-15.3336,-23.4659,-11.5457,10.117,173.052,negative
24.3145,2.3953,0.6076,-12.0554,-13.3284,-3.0853,25.4615,140.585,negative
18.787,2.4778,0.589,17.4658,19.5301,5.2635,28.2602,91.751,negative
17.6969,2.2253,0.5417,-0.4971,4.9412,5.1002,25.6011,172.146,negative
