At3,At8,At9,At10,Class
2.8341,3.2093,15.31,199.166,negative
2.7745,-9.9689,0.134,129.141,negative
3.1578,11.4032,6.648,185.857,negative
2.6781,11.865,1.517,207.855,negative
2.5302,5.9161,13.666,173.496,negative
2.2577,4.6861,6.624,223.56,negative
3.474,13.1792,0.279,220.469,negative
3.1785,10.9054,11.13,216.53,negative
3.2591,-11.5196,11.15,219.497,negative
3.8354,-23.8441,1.94,334.315,negative
2.7864,16.1503,9.903,183.145,negative
2.1688,-6.088,9.432,133.8,negative
2.3375,8.2524,87.1172,140.843,negative
2.4502,-5.5281,44.14,250.659,negative
2.2541,9.5288,84.6855,136.81,negative
2.2553,9.551,48.6035,78.089,negative
2.2304,-5.9639,65.896,191.307,negative
4.2236,-15.5326,0.5792,336.771,negative
2.5165,8.9565,10.224,110.665,negative
2.4654,-9.753,13.323,233.549,negative
2.534,3.9827,15.1204,116.047,negative
2.4224,10.9488,12.992,195.168,negative
2.3551,8.5996,9.109,183.85,negative
2.6656,13.0549,6.6856,217.976,negative
2.5883,-13.3745,27.9829,117.905,negative
2.5416,-4.1161,6.5706,128.943,negative
2.7559,3.4301,7.959,209.333,negative
3.907,-26.9762,1.3581,342.549,negative
3.5923,19.7771,1.977,296.187,negative
2.7466,-17.3627,4.09,296.447,negative
2.0774,-10.0928,28.526,59.1405,negative
2.5224,-8.1007,11.3396,137.905,negative
3.1178,-6.0429,7.6036,307.538,negative
3.4111,-18.1433,2.4183,240.878,negative
2.4728,4.2721,34.123,149.41,negative
4.2885,-21.1601,2.5168,206.363,negative
3.0799,14.9457,2.2,264.389,negative
2.485,-7.171,19.335,224.153,negative
2.525,10.8308,47.5368,109.783,negative
2.2492,-9.9638,0.9932,203.396,negative
3.0273,-8.8057,10.09,217.413,negative
2.6101,8.5703,15.6309,98.7841,negative
3.2082,12.9228,1.656,204.191,negative
3.4807,-12.3893,4.9347,191.736,negative
2.6212,-9.2023,8.3285,128.202,negative
2.248,-7.4694,14.44,162.271,negative
2.857,-17.7256,20.449,153.756,negative
2.5647,11.1311,61.157,127.884,negative
2.316,-11.3838,17.4336,61.1064,negative
2.3284,-6.0515,17.3756,192.865,negative
2.2304,-3.0105,88.9011,36.0846,negative
2.2504,6.4646,26.52,170.922,negative
3.3463,10.8998,5.1038,226.5,negative
2.4616,-15.9917,60.622,78.7201,negative
2.4564,-8.9168,8.622,184.857,negative
2.1021,-6.2774,49.217,232.935,negative
2.7455,12.4365,20.232,116.403,negative
2.9353,-21.6694,46.5742,149.342,negative
2.9845,9.5467,6.6543,194.324,negative
3.0237,10.3682,6.216,241.638,negative
4.1841,28.7854,8.6023,243.754,negative
2.5366,7.6057,26.4744,162.703,negative
3.1958,12.5443,2.935,199.092,negative
3.7932,19.3397,1.149,351.204,negative
2.6609,-10.2233,25.282,201.227,negative
2.2188,-2.0147,44.0604,74.6269,negative
2.2844,-5.6394,29.5538,136.435,negative
2.0626,11.2012,5.9251,164.643,negative
3.6695,21.6554,3.9201,286.413,negative
3.193,-23.0604,9.3234,248.75,negative
2.5092,13.4927,10.576,208.496,negative
2.695,-15.5189,16.706,94.6244,negative
2.433,4.7522,0.9529,226.84,negative
2.1717,11.7589,10.6605,172.242,negative
2.7131,9.0398,8.621,184.505,negative
2.2589,9.0755,43.535,142.056,negative
2.9337,12.1689,5.8814,286.516,negative
2.4216,-6.5193,10.828,180.96,negative
2.2279,-3.4239,74.9943,83.751,negative
2.4586,-16.911,3.625,373.09,negative
2.3294,-9.9628,30.572,133.871,negative
2.2227,2.8358,52.227,170.51,negative
2.2911,6.5168,9.469,198.14,negative
2.4232,-9.1544,86.3608,117.839,negative
2.2304,7.175,29.865,153.207,negative
3.0479,20.4036,1.703,302.822,negative
2.4306,-7.037,16.728,80.5674,negative
3.6139,16.4733,1.987,359.884,negative
2.549,5.0929,0.4686,203.556,negative
2.8146,-8.0365,15.298,203.008,negative
3.0443,13.453,10.083,218.159,negative
2.9143,-12.9942,0.366,283.038,negative
2.837,-10.3219,1.156,236.544,negative
2.8182,-10.5413,19.332,168.051,negative
2.4031,-4.991,50.474,196.532,negative
2.2776,-9.3072,5.6594,197.583,negative
2.738,-12.6777,14.885,98.6874,negative
2.4393,7.4399,43.542,38.2934,negative
3.1947,21.1265,19.254,223.832,negative
2.1889,-10.8358,47.56,217.039,negative
2.4216,18.5217,36.6265,171.152,negative
3.4766,17.8429,2.206,308.527,negative
2.4393,0.5722,32.744,72.7002,negative
2.5581,-10.5547,12.6698,128.282,negative
3.4024,-12.6455,0.6057,270.747,negative
2.4166,-6.3009,52.4475,160.8,negative
4.0415,5.8431,18.0251,128.668,negative
2.3086,-8.1616,88.1478,206.613,negative
3.0282,10.9297,14.054,221.171,negative
2.8017,13.8048,5.975,139.667,negative
2.1414,5.1558,15.156,110.729,negative
2.3139,4.1262,21.2221,134.977,negative
2.64,-8.7242,0.6251,287.835,negative
2.2945,9.61,72.8171,153.137,negative
3.0934,6.5693,63.886,76.3174,negative
2.9004,-16.486,4.9959,258.879,negative
2.0588,-9.1683,43.833,112.719,negative
2.9017,-8.5718,7.9241,214.701,negative
2.2122,-6.2326,54.347,124.408,negative
2.944,9.9526,1.137,194.76,negative
3.5211,14.2845,1.701,206.044,negative
2.2041,3.0996,40.8521,206.093,negative
2.1931,2.6795,0.091,182.532,negative
2.5508,4.6853,0.921,227.564,negative
2.6435,5.466,2.777,160.042,negative
2.7431,-18.8081,37.9,126.436,negative
2.4955,-1.7255,82.9909,211.533,negative
2.6906,-7.8761,6.81,243.139,negative
2.8921,-10.3749,1.875,315.002,negative
2.1089,-12.0088,52.255,212.208,negative
2.0846,6.2475,62.166,172.151,negative
2.7372,-8.9019,4.6235,208.321,negative
3.3309,-19.394,1.8497,224.842,negative
2.6924,-13.9534,2.826,164.066,negative
3.4256,-18.3957,1.935,138.823,negative
2.3551,-7.7848,40.5939,189.093,negative
2.1089,6.4816,3.908,206.49,negative
2.7114,11.3978,46.586,168.808,negative
2.9162,18.4596,7.2427,195.102,negative
2.9235,-11.4993,5.4268,136.178,negative
3.4132,-9.0052,2.411,193.192,negative
3.7937,10.1785,4.6349,272.548,negative
2.0663,-8.0481,63.754,235,negative
2.9965,11.611,6.0049,281.002,negative
2.2978,-4.7293,14.3451,175.339,negative
3.3089,-17.6177,51.624,66.4871,negative
3.1981,27.0947,16.04,170.783,negative
2.2672,-8.5486,68.163,146.242,negative
2.3304,8.0635,48.122,119.907,negative
3.8598,14.8124,1.778,262.857,negative
2.4526,12.2279,20.363,96.0406,negative
2.4141,6.5977,14.386,179.252,negative
3.9758,-19.3584,0.212,309.845,negative
2.791,9.3506,1.0712,251.314,negative
2.9976,6.3433,42.879,56.6868,negative
3.138,13.3787,4.604,236.668,negative
2.7896,15.0219,2.5841,186.549,negative
3.547,32.5867,3.551,330.714,negative
2.8899,13.5937,0.6397,265.651,negative
2.5563,5.1791,4.053,194.037,negative
3.6542,-14.2331,3.8676,204.126,negative
2.8603,11.4639,0.2426,253.247,negative
2.6484,3.6292,5.8992,175.825,negative
3.2111,-19.9444,1.878,351.979,negative
2.9881,-19.8723,60.962,118.56,negative
3.042,-12.9199,4.772,271.833,negative
3.4931,13.7387,9.8964,197.398,negative
3.7861,-24.8199,2.281,364.284,negative
2.2279,9.1581,20.22,225.296,negative
2.8639,-9.7121,8.1635,220.094,negative
2.9167,-11.7357,5.638,288.171,negative
2.3531,11.8373,15.9915,222.444,negative
2.3032,-7.2158,11.282,212.609,negative
2.9474,-18.2256,5.49,250.65,negative
2.1271,3.0512,13.2881,161.918,negative
2.776,-18.419,11.0731,171.038,negative
3.0722,16.0039,4.2585,301.39,negative
2.3646,-8.0723,0.7264,91.0688,negative
2.1931,-11.3346,14.836,189.371,negative
2.616,-20.8099,0.6666,298.569,negative
2.5563,4.3534,3.823,208.651,negative
2.9734,-9.2214,13.197,75.3757,negative
2.2068,10.7207,41.7053,129.155,negative
2.4108,-10.3121,13.294,108.564,negative
2.4393,6.1725,5.816,111.103,negative
3.1432,-15.3705,11.9368,183.381,negative
2.5871,-16.5213,11.6029,194.507,negative
2.1945,4.0469,60.197,98.8267,negative
3.4135,-23.0469,3.034,307.496,negative
2.4183,-6.8923,45.306,150.858,negative
2.8588,-15.0611,2.6332,200.599,negative
2.7513,16.5563,17.608,118.991,negative
2.2304,5.6341,13.241,209.209,negative
2.5617,13.6692,18.547,137.846,negative
2.8971,-8.7867,11.5931,196.081,negative
2.5397,-8.7705,43.687,186.828,negative
2.4843,5.4512,12.362,180.003,negative
2.8267,11.9995,3.921,211.088,negative
2.1599,-8.9225,39.403,140.963,negative
2.4464,-6.6464,11.7646,192.422,negative
2.266,-11.0707,8.1347,224.467,negative
2.0512,9.4542,37.228,220.666,negative
2.3909,5.066,15.7881,144.276,negative
2.8672,-12.7658,6.171,333.319,negative
2.3784,3.4627,14.006,166.731,negative
3.5759,8.5703,0.3521,304.885,negative
2.9557,12.9299,2.334,339.714,negative
2.9383,18.4041,15.4657,173.63,negative
2.1847,-5.1584,42.452,202.563,negative
2.6263,-10.2351,9.19,175.352,negative
3.3447,-11.3028,2.435,243.344,negative
2.357,10.9967,59.013,65.5167,negative
2.9071,20.8026,4.443,233.634,negative
2.5617,-12.0478,34.6018,236.433,negative
3.6311,17.2874,2.7956,210.673,negative
2.5004,-7.7418,10.612,152.891,negative
2.9484,12.2553,9.433,54.8131,negative
2.3701,5.2449,1.394,167.051,negative
2.9388,11.7506,6.6105,216.875,negative
3.991,-16.878,2.82,258.322,negative
2.4409,14.2623,32.4415,173.549,negative
3.4859,-11.9086,0.1197,253.66,negative
2.9722,8.3362,3.9724,213.408,negative
2.8395,18.8403,22.1398,134.372,negative
2.444,4.4965,57.86,197.527,negative
2.5422,8.0421,3.4462,181.609,negative
2.4289,8.7216,38.5808,211.057,negative
2.5159,9.6849,87.3123,110.3,negative
3.5144,-29.3788,13.8747,183.081,negative
3.107,12.0698,0.6385,135.21,negative
2.1189,-6.6937,13.3891,163.277,negative
3.588,25.6721,3.2408,244.771,negative
2.3627,-8.1927,18.8702,141.795,negative
4.4291,25.8484,5.487,271.373,negative
3.041,12.5005,15.814,147.604,negative
3.5629,9.6351,9.0921,224.889,negative
2.3181,-5.1244,3.947,150.862,negative
2.8382,-8.3905,55.85,72.8121,negative
3.6242,-7.8191,1.0352,131.482,negative
3.1086,-19.3467,9.418,290.316,negative
4.2755,29.8384,3.9102,271.041,negative
2.5815,-12.478,16.4371,217.774,negative
2.8442,12.0448,6.0583,166.68,negative
3.256,-11.8005,0.8763,262.016,negative
2.8998,-11.9174,4.995,183.932,negative
3.0922,-7.8982,18.6144,180.832,negative
4.1916,31.5528,1.078,298.574,negative
2.0881,6.6325,35.1373,96.1175,negative
2.5832,5.0541,0.077,201.373,negative
2.8179,10.1563,2.1198,198.837,negative
4.1058,8.6847,2.0651,281.852,negative
3.4218,-32.3136,4.874,336.315,negative
3.7746,-22.1615,3.425,343.441,negative
3.0538,-13.3054,14.193,271.63,negative
2.4807,4.2377,2.609,226.427,negative
2.3738,8.2191,9.183,86.5034,negative
2.4742,8.4577,84.2043,133.622,negative
3.8108,16.6826,4.6472,131.492,negative
2.6739,-10.6057,31.6513,224.942,negative
2.6618,-8.7048,20.2125,209.434,negative
3.1331,-13.1393,3.3443,193.561,negative
4.0978,27.7475,0.365,290.201,negative
3.5201,-35.7643,0.4318,330.752,negative
2.2529,5.0515,41.3022,68.9062,negative
3.3116,8.6266,24.017,102.78,negative
3.3925,19.6086,0.561,153.433,negative
2.7585,-8.6044,1.0842,283.097,negative
3.9595,17.7033,1.0007,144.444,negative
3.7402,26.3581,2.042,402.083,negative
2.9628,-12.8737,3.1889,276.597,negative
2.7828,-17.355,1.615,174.064,negative
2.357,9.0055,52.2402,98.7123,negative
2.3243,-5.4361,31.7443,221.658,negative
2.4082,14.1417,85.4134,208.726,negative
2.7427,-10.7021,12.306,192.904,negative
2.6248,11.1602,16.2492,197.929,negative
2.3829,6.5823,54.4208,207.886,negative
2.8139,-10.9047,29.313,183.588,negative
3.2156,-9.0285,1.776,239.027,negative
2.1255,5.9851,63.211,119.043,negative
2.8579,14.3675,10.894,233.995,negative
2.9467,5.632,13.846,67.3315,negative
2.3865,-9.7579,35.411,202.189,negative
2.9235,9.8957,2.523,221.733,negative
2.2999,11.8049,18.6383,203.803,negative
2.6628,18.6587,49.742,125.914,negative
2.8199,-11.3532,8.09,284.793,negative
2.7059,7.7741,4.111,212.352,negative
2.1383,5.1753,40.244,91.5956,negative
3.2686,35.3324,7.486,158.459,negative
3.3763,-20.4095,1.776,343.14,negative
3.0892,-9.5419,29.33,166.491,negative
2.3856,2.7122,1.1388,158.909,negative
2.1319,-8.8692,29.6802,239.229,negative
2.5894,-12.4442,1.392,109.554,negative
2.6781,-4.0728,8.675,71.4175,negative
2.3757,-8.0053,38.542,125.95,negative
2.4091,-9.0936,3.964,146.545,negative
2.0881,11.6107,66.889,47.6166,negative
3.184,14.7665,4.248,270.309,negative
2.1875,4.2132,8.5588,169.087,negative
2.3962,-7.8863,26.472,83.2653,negative
3.1508,-17.5899,10.051,247.674,negative
2.9378,-10.3877,3.2589,274.737,negative
2.4878,17.0494,10.0413,184.231,negative
2.8473,5.639,9.2908,205.625,negative
3.3537,-4.1297,4.985,261.14,negative
2.754,13.3939,13.874,207.444,negative
2.1189,10.6684,41.2125,101.665,negative
3.5835,-38.4032,0.1225,227.755,negative
2.1055,-10.6766,7.8517,95.3424,negative
4.3789,-28.1287,1.6793,292.55,negative
3.4793,22.4956,43.6107,102.899,negative
4.07,-21.3136,3.708,245.047,negative
3.0821,6.5158,3.7884,217.317,negative
2.3711,7.5812,24.043,141.249,negative
3.0904,16.9981,1.135,231.138,negative
2.1889,-4.7068,28.062,128.425,negative
2.9479,-8.154,3.2728,258.102,negative
2.894,-10.5531,4.14,273.792,negative
2.3802,-15.1188,63.709,118.949,negative
2.3284,3.983,36.383,253.108,negative
3.2258,9.9752,2.1269,140.718,negative
4.4152,38.3153,0.108,306.566,negative
2.1021,12.6831,1.307,103.95,negative
2.1584,9.1288,12.9692,137.153,negative
2.6053,-6.5415,1.1296,192.952,negative
2.5982,-7.8026,1.8198,182.854,negative
2.4385,3.1305,5.8995,241.834,negative
3.3011,23.9805,2.7181,227.21,negative
2.5004,7.6776,5.4907,299.255,negative
2.3589,-10.8915,1.011,147.215,negative
2.7143,-13.8028,14.0504,162.21,negative
2.4631,-12.7793,22.464,72.0906,negative
3.9092,-11.7479,1.032,289.703,negative
2.8615,10.2065,1.1672,258.544,negative
2.2856,10.3412,38.8875,212.472,negative
2.8028,5.4598,1.1,252.567,negative
2.6998,-3.7576,5.954,200.187,negative
3.1074,-11.9855,0.0179,141.71,negative
2.2613,-10.8849,82.2627,82.8534,negative
3.5143,-13.5462,2.2905,355.411,negative
2.3075,-6.6103,13.228,238.17,negative
2.5682,16.9944,67.892,75.2982,negative
3.297,16.8679,4.42,182.13,negative
2.4807,-7.8155,15.4535,222.331,negative
2.6571,-14.7949,1.8043,144.022,negative
2.2529,9.7582,17.1321,55.6086,negative
3.1009,15.458,3.678,185.554,negative
2.3233,5.6487,16.1722,107.044,negative
2.3674,11.37,22.447,172.895,negative
2.9886,-13.551,2.8481,181.503,negative
3.0418,-7.8641,8.8913,312.859,negative
2.7356,5.9005,3.306,198.391,negative
3.0699,-15.6191,8.5516,197.132,negative
3.4847,-21.6267,0.442,258.167,negative
2.9638,-17.3446,2.5917,224.173,negative
3.0002,-23.1353,6.252,386.71,negative
2.639,-15.9181,2.3458,127.406,negative
2.6469,10.1236,1.5938,199.1,negative
2.3971,6.545,34.2142,145.562,negative
2.1477,4.0668,23.3325,56.8943,negative
2.4857,4.4284,2.7921,178.486,negative
2.2455,8.5136,26.38,152.15,negative
3.513,6.7363,6.204,208.132,negative
2.42,-6.4436,62.0705,75.0165,negative
3.1553,10.7695,17.4184,162.012,negative
2.3811,-6.7737,4.829,241.909,negative
2.233,3.508,73.6127,93.3388,negative
2.8341,18.7722,2.3258,54.3047,negative
2.8785,-10.2562,1.87,60.7115,negative
2.4807,19.1951,15.4011,235.351,negative
2.3701,-6.3652,21.638,213.759,negative
3.1318,14.8787,11.6197,111.53,negative
2.42,5.2148,49.141,198.23,negative
3.1052,9.764,8.7244,176.299,negative
2.415,0.1948,33.5627,217.054,negative
2.9829,4.8892,2.119,218.877,negative
4.0566,23.8056,0.9568,227.367,negative
3.0962,11.2731,1.37,326.562,negative
3.2819,-37.138,2.245,250.332,negative
2.1123,-6.1947,4.066,78.5126,negative
3.6095,20.721,2.173,141.671,negative
2.4886,-7.8328,16.697,168.026,negative
2.9219,10.663,1.9002,151.064,negative
2.7723,6.6114,3.717,143.235,negative
2.0273,6.0662,25.9219,202.874,negative
2.2577,7.3136,12.137,76.1859,negative
2.6075,-5.6497,10.039,86.1396,negative
2.2718,-8.4312,13.689,266.501,negative
2.6613,-10.4155,4.565,158.238,negative
2.1847,-10.5941,20.212,220.354,negative
3.709,12.8325,0.3439,308.041,negative
2.238,-7.6557,20.0897,249.817,negative
2.4158,-9.7685,23.387,238.317,negative
3.1901,18.2946,14.171,187.752,negative
2.48,5.7436,0.212,192.271,negative
2.5165,-9.9808,13.961,186.873,negative
2.6508,9.7745,31.155,125.266,negative
2.9243,-17.38,25.7773,190.12,negative
3.0122,18.5236,0.101,328.728,negative
3.5741,-18.1965,1.979,387.259,negative
2.3284,-17.6355,9.01,105.221,negative
3.0197,-15.5002,59.389,46.616,negative
2.7792,-10.5769,6.005,239.805,negative
3.9254,-38.9276,0.8542,257.921,negative
3.2463,-18.7463,9.559,249.045,negative
2.2707,-12.5223,5.161,192.368,negative
2.6464,7.8186,7.9881,148.295,negative
2.5849,4.58,18.357,179.784,negative
2.1319,9.7846,43.25,258.764,negative
2.3274,6.335,22.5005,136.458,negative
2.3375,11.8799,23.934,146.809,negative
2.4942,-8.975,14.77,83.2785,negative
2.8085,11.428,3.1203,209.578,negative
3.0765,10.3638,0.851,261.951,negative
2.7547,-11.7439,6.032,203.132,negative
3.0226,10.1565,10.581,248.011,negative
2.0626,-5.3405,78.3243,176.401,negative
2.7063,-8.8198,8.1035,168.729,negative
2.3324,-11.41,62.8383,240.301,negative
2.3064,5.0078,44.6217,86.7621,negative
2.6542,8.1484,25.831,187.835,negative
2.2393,1e-04,19.341,235.342,negative
2.6977,-15.2182,1.5744,191.881,negative
2.2068,-5.6694,12.7782,132.603,negative
2.8442,-11.8249,7.8974,168.758,negative
2.7239,13.3562,7.6374,243.857,negative
2.8946,12.4346,3.5156,215.196,negative
3.8928,-15.7211,1.0381,312.777,negative
2.9906,-8.1346,40.3115,62.1829,negative
3.4551,8.9297,7.8862,127.078,negative
2.3531,7.9323,0.2168,94.6145,negative
3.1989,17.4201,2.9285,325.076,negative
3.4814,-14.3964,5.136,209.087,negative
2.5635,-10.7755,10.655,169.87,negative
3.1211,-19.5088,3.5619,230.053,negative
3.6651,-20.4466,7.8961,173.964,negative
3.1679,9.813,8.17,274.605,negative
4.3492,43.5487,6.602,315.346,negative
3.0667,-9.4721,0.0796,213.279,negative
3.2625,-15.3342,9.216,78.1803,negative
2.4541,4.9831,25.048,200.666,negative
2.8678,14.6616,0.2299,167.953,negative
3.0775,11.8761,0.785,203.58,negative
2.769,-8.3895,63.944,56.519,negative
2.5198,9.9237,2.622,242.382,negative
3.0296,18.2105,16.484,168.557,negative
2.4116,11.0476,41.187,101.55,negative
3.5629,20.9073,5.1984,144.375,negative
2.954,17.7153,10.7127,166.416,negative
2.4594,7.2607,8.48,188.576,negative
2.4108,10.7693,82.6681,200.751,negative
2.4893,-11.9044,56.0713,165.408,negative
2.2788,9.5088,11.428,169.578,negative
3.134,-18.6334,7.6209,115.872,negative
2.3454,7.9032,3.3258,126.041,negative
3.5375,4.056,0.187,291.357,negative
3.4433,18.5434,6.325,285.149,negative
2.5092,-7.9768,33.2465,159.304,negative
3.466,19.4583,10.7066,221.358,negative
2.1123,-5.7111,60.835,70.4403,negative
2.6632,-9.6101,3.858,221.099,negative
2.5676,13.588,12.658,146.432,negative
3.0241,6.1489,2.499,266.968,negative
2.666,-12.4431,3.7388,88.9212,negative
2.525,8.0829,1.4405,338.583,negative
2.6575,-14.0476,27.7485,231.706,negative
2.711,-10.213,4.735,245.76,negative
2.7828,10.2557,4.0989,187.607,negative
2.0354,11.3405,58.2737,241.68,negative
2.3284,-7.1289,14.87,150.927,negative
3.516,-21.7586,6.582,150.3,negative
3.3717,17.0329,3.7694,206.494,negative
2.5883,7.3484,2.897,128.081,negative
2.9574,7.7287,14.363,317.96,negative
3.134,12.1902,4.977,155.65,negative
3.2075,-15.3392,4.428,77.8275,negative
2.8069,-9.0058,79.886,87.5884,negative
2.9085,8.9375,23.745,206.749,negative
3.407,-23.8022,2.787,324.019,negative
2.1703,5.6598,76.9045,229.342,negative
2.3747,4.4688,82.4568,173.159,negative
2.9001,20.7761,0.143,179.927,negative
3.8589,-12.8327,1.445,307.669,negative
2.3414,10.3764,52.0346,164.308,negative
3.3554,3.5576,6.439,285.794,negative
3.2931,-15.8941,6.9956,196.39,negative
2.9954,-14.0761,1.3991,204.833,negative
2.3945,-9.239,2.0243,145.642,negative
2.6004,12.0246,53.453,71.1621,negative
2.2989,6.4646,65.595,63.9031,negative
2.1644,2.9306,20.707,84.1078,negative
2.3901,6.6259,28.6827,186.946,negative
2.9031,8.1371,6.4023,242.552,negative
2.4871,-6.2052,36.722,126.775,negative
3.5101,19.5298,3.3315,377.694,negative
2.4306,-7.189,59.3545,107.011,negative
2.4158,-4.1333,29.908,114.702,negative
4.0217,33.2317,3.949,337.985,negative
3.7622,14.7917,2.3684,343.054,negative
3.2781,14.0487,1.863,257.483,negative
2.3444,6.0218,26.6657,203.478,negative
3.2711,15.3148,2.9174,286.231,negative
2.5132,9.6278,52.617,178.159,negative
2.8831,-13.5882,5.332,167.012,negative
2.2934,8.2377,36.8443,156.357,negative
2.2999,-6.9457,76.9494,226.745,negative
2.1746,11.2711,11.746,194.679,negative
2.29,-6.8164,4.708,238.974,negative
2.708,10.5519,0.5379,145.576,negative
2.7973,-10.9282,5.0099,237.107,negative
2.0917,5.6275,8.2645,232.581,negative
4.339,11.9862,3.601,198.601,negative
2.8525,-10.2283,2.144,256.348,negative
2.301,-4.1799,82.0949,181.402,negative
2.8322,7.1626,69.237,64.2395,negative
3.1113,-16.8457,8.474,221.527,negative
3.3471,13.2275,4.1242,219.472,negative
2.6196,-9.813,20.19,159.054,negative
2.1599,-9.6686,5.316,146.025,negative
2.4935,-13.7077,3.387,234.542,negative
2.2188,-8.5435,78.917,194.846,negative
2.4472,-12.5458,4.6452,124.398,negative
2.9297,-13.7153,2.8858,401.134,negative
2.6365,8.6511,3.755,202.696,negative
3.1784,12.3158,0.6112,243.698,negative
2.7024,-9.0885,45.6085,72.9584,negative
