Day_Mins,Day_Charge,Eve_Mins,Eve_Charge,Intl_Mins,Intl_Charge,CustServ_Calls,Class
128.7,21.88,169.5,14.41,10.3,2.78,1,negative
81.6,13.87,268.1,22.79,8.6,2.32,1,negative
207.7,35.31,199.7,16.97,7.3,1.97,1,negative
128.6,21.86,216.2,18.38,6.3,1.7,6,positive
233.3,39.66,209.8,17.83,9.1,2.46,1,negative
182.1,30.96,134.9,11.47,10,2.7,5,positive
168,28.56,163.2,13.87,8,2.16,6,positive
251.6,42.77,175.1,14.88,5.4,1.46,1,negative
183.8,31.25,183.4,15.59,11.6,3.13,0,negative
256.4,43.59,214.5,18.23,7.9,2.13,3,positive
180.2,30.63,97.7,8.3,8.4,2.27,1,negative
227.8,38.73,161.8,13.75,8,2.16,1,negative
147.8,25.13,276.8,23.53,10.2,2.75,0,negative
234.9,39.93,270.8,23.02,13.9,3.75,1,positive
110.9,18.85,213.4,18.14,7.9,2.13,2,negative
124.5,21.17,231.7,19.69,6.4,1.73,1,negative
233.5,39.7,187.7,15.95,9.6,2.59,0,positive
197.3,33.54,141.1,11.99,10.1,2.73,2,positive
58.2,9.89,202.1,17.18,10.4,2.81,0,negative
212.7,36.16,225.2,19.14,7,1.89,1,negative
151.5,25.76,131.7,11.19,11.8,3.19,0,negative
146.3,24.87,218.7,18.59,11.5,3.11,1,negative
195.1,33.17,148.8,12.65,6.7,1.81,0,negative
208.9,35.51,214.8,18.26,13,3.51,1,negative
135.7,23.07,208.4,17.71,8.8,2.38,7,positive
225.9,38.4,275.6,23.43,14.3,3.86,3,positive
122.2,20.77,167.2,14.21,9.7,2.62,1,negative
153.3,26.06,224.5,19.08,8.9,2.4,2,negative
214,36.38,192.4,16.35,7.9,2.13,1,negative
194.8,33.12,167.2,14.21,10.8,2.92,1,negative
206.7,35.14,281.1,23.89,11,2.97,3,negative
188,31.96,151.3,12.86,10.5,2.84,2,negative
122.3,20.79,118.8,10.1,13.7,3.7,3,positive
259.3,44.08,175.2,14.89,12,3.24,3,negative
115.1,19.57,211.3,17.96,13.8,3.73,2,positive
172.9,29.39,137.6,11.7,8.3,2.24,1,negative
156.4,26.59,130.4,11.08,7.3,1.97,1,negative
128.1,21.78,143.4,12.19,11.6,3.13,1,negative
196.6,33.42,170.2,14.47,12.5,3.38,1,negative
227.9,38.74,302.6,25.72,5.5,1.49,1,positive
194.9,33.13,191.6,16.29,13.2,3.56,2,negative
44.9,7.63,134.2,11.41,13.3,3.59,1,negative
262.8,44.68,215.8,18.34,7.8,2.11,0,negative
211.2,35.9,252.7,21.48,12.3,3.32,0,negative
204,34.68,225.1,19.13,9.6,2.59,1,negative
223.2,37.94,127.5,10.84,14.5,3.92,3,negative
119,20.23,187.5,15.94,11.5,3.11,1,negative
266.1,45.24,225.2,19.14,8.9,2.4,3,positive
134.4,22.85,152.4,12.95,9.4,2.54,1,negative
171.1,29.09,257.2,21.86,16.2,4.37,1,negative
170.5,28.99,254.3,21.62,10.5,2.84,2,negative
178.5,30.35,146.9,12.49,9.9,2.67,1,negative
205.2,34.88,154.8,13.16,14.1,3.81,3,negative
232.8,39.58,183.5,15.6,13,3.51,0,negative
239.9,40.78,253.8,21.57,6.7,1.81,5,negative
55.6,9.45,288.7,24.54,12.1,3.27,2,negative
153.5,26.1,241.9,20.56,10.6,2.86,1,negative
109.8,18.67,189.6,16.12,11.1,3,1,negative
196.1,33.34,185.5,15.77,5.2,1.4,2,negative
166.8,28.36,143.5,12.2,11.8,3.19,0,negative
113.2,19.24,269.9,22.94,7.1,1.92,2,negative
203,34.51,150.9,12.83,14.6,3.94,1,negative
242.8,41.28,234.1,19.9,6,1.62,5,negative
156.5,26.61,140.2,11.92,12.2,3.29,2,negative
266.7,45.34,158.2,13.45,13.8,3.73,3,positive
182,30.94,216.1,18.37,9.8,2.65,1,negative
85.9,14.6,193.9,16.48,10.1,2.73,0,negative
146.6,24.92,114.8,9.76,2.9,0.78,0,negative
110.5,18.79,208.3,17.71,13.9,3.75,4,positive
118.6,20.16,199.6,16.97,11.5,3.11,1,negative
197.6,33.59,80,6.8,15.6,4.21,2,negative
210.3,35.75,192.2,16.34,10.8,2.92,6,negative
220.3,37.45,285.8,24.29,9.4,2.54,4,negative
150,25.5,232.4,19.75,12.5,3.38,1,negative
161.7,27.49,207.6,17.65,9.2,2.48,0,negative
191.4,32.54,167.4,14.23,14,3.78,3,negative
146.7,24.94,148.3,12.61,12.5,3.38,3,negative
109.4,18.6,101.3,8.61,7.8,2.11,1,negative
144.1,24.5,249.8,21.23,13.6,3.67,1,negative
248.9,42.31,170.8,14.52,11.2,3.02,1,negative
85.7,14.57,221.6,18.84,11.6,3.13,4,positive
214.8,36.52,209.7,17.82,9.4,2.54,3,negative
158.9,27.01,242.8,20.64,6.5,1.76,0,negative
110,18.7,141.5,12.03,6.4,1.73,2,negative
152.8,25.98,183.6,15.61,10.5,2.84,1,negative
145.6,24.75,197.1,16.75,10.5,2.84,0,negative
93.3,15.86,199.6,16.97,6.5,1.76,0,negative
216.8,36.86,187.8,15.96,8.3,2.24,0,negative
201.9,34.32,154.7,13.15,9,2.43,1,negative
146.4,24.89,225.1,19.13,8.5,2.3,1,negative
272.7,46.36,224.9,19.12,10.5,2.84,2,positive
18.9,3.21,258.4,21.96,14.8,4,1,negative
172.8,29.38,193.4,16.44,12.8,3.46,2,negative
190.2,32.33,157.1,13.35,14,3.78,0,negative
130.6,22.2,208.1,17.69,15.6,4.21,3,negative
158.4,26.93,188,15.98,13.5,3.65,4,positive
166.5,28.31,236.2,20.08,15.6,4.21,1,negative
129.3,21.98,202.8,17.24,12.9,3.48,2,negative
199.3,33.88,193.4,16.44,7,1.89,0,negative
185.1,31.47,233,19.81,9.1,2.46,0,negative
175.4,29.82,197.4,16.78,9.7,2.62,2,negative
263.4,44.78,151.9,12.91,10.7,2.89,2,negative
94.2,16.01,264.1,22.45,7.3,1.97,1,negative
189.4,32.2,219,18.62,7.1,1.92,3,negative
118,20.06,167.2,14.21,11.8,3.19,2,negative
212.1,36.06,189.4,16.1,8.4,2.27,3,negative
222,37.74,187,15.9,12.4,3.35,2,negative
222.8,37.88,180.5,15.34,13,3.51,0,negative
190,32.3,116.6,9.91,12.2,3.29,1,negative
271.8,46.21,237.2,20.16,8.7,2.35,4,positive
195.4,33.22,268.2,22.8,8.4,2.27,3,negative
199.6,33.93,214.3,18.22,7.2,1.94,3,negative
100,17,173.5,14.75,10.1,2.73,0,negative
160.6,27.3,223.1,18.96,9.5,2.57,2,negative
158.7,26.98,160.5,13.64,9.9,2.67,1,negative
154.5,26.27,214.2,18.21,12,3.24,3,positive
192.3,32.69,129.3,10.99,6.3,1.7,1,negative
305.1,51.87,188,15.98,8.5,2.3,0,positive
193,32.81,153.6,13.06,7.4,2,2,negative
72.5,12.33,204,17.34,6.6,1.78,1,negative
105.2,17.88,341.3,29.01,6.3,1.7,2,negative
180.5,30.69,134.7,11.45,10,2.7,2,negative
214.7,36.5,314.3,26.72,14.3,3.86,0,negative
86.8,14.76,108.1,9.19,13.2,3.56,1,negative
131.5,22.36,174.8,14.86,7.9,2.13,5,positive
135.4,23.02,237.1,20.15,17.5,4.73,0,negative
174.3,29.63,254.1,21.6,5.9,1.59,6,negative
203.9,34.66,191.8,16.3,12.1,3.27,3,negative
235.5,40.04,142.3,12.1,12.5,3.38,0,negative
157,26.69,256.9,21.84,12.1,3.27,2,negative
111.9,19.02,223,18.96,10,2.7,3,negative
236.3,40.17,152.8,12.99,11.2,3.02,3,negative
163.6,27.81,283.4,24.09,8.6,2.32,0,negative
213.6,36.31,175.9,14.95,8.9,2.4,1,negative
143.4,24.38,170,14.45,9.4,2.54,3,negative
78.3,13.31,198.2,16.85,12.1,3.27,1,negative
97.1,16.51,228,19.38,10.6,2.86,1,negative
94.1,16,147.6,12.55,10.1,2.73,0,negative
226.3,38.47,274.3,23.32,8.2,2.21,2,positive
133.8,22.75,158.8,13.5,10.5,2.84,1,negative
190.3,32.35,249,21.17,10.6,2.86,1,negative
294.9,50.13,165.7,14.08,9.8,2.65,3,negative
185.4,31.52,191.4,16.27,10,2.7,2,negative
179.5,30.52,191.9,16.31,12,3.24,0,negative
158,26.86,207.9,17.67,10.1,2.73,0,negative
173,29.41,190.4,16.18,10.4,2.81,0,negative
134.2,22.81,211.9,18.01,8.2,2.21,1,negative
125.2,21.28,230.9,19.63,12.6,3.4,3,negative
195.9,33.3,227,19.3,13.2,3.56,2,negative
214.2,36.41,181.2,15.4,10.3,2.78,0,negative
221.1,37.59,236.7,20.12,9.5,2.57,0,negative
132,22.44,173.3,14.73,11.6,3.13,1,negative
157.6,26.79,198.3,16.86,9.1,2.46,1,negative
110.3,18.75,182.4,15.5,11,2.97,2,negative
161.5,27.46,192.9,16.4,11.2,3.02,0,negative
171.8,29.21,240.7,20.46,10.6,2.86,1,negative
211,35.87,155.1,13.18,11.4,3.08,1,negative
139.3,23.68,192.3,16.35,9.3,2.51,7,positive
291.6,49.57,221.1,18.79,14,3.78,2,positive
139,23.63,132.9,11.3,12.1,3.27,0,negative
234.8,39.92,199.2,16.93,10,2.7,4,negative
187.6,31.89,201.4,17.12,8.8,2.38,1,negative
159.8,27.17,210.1,17.86,13.1,3.54,2,negative
177.1,30.11,194,16.49,5.2,1.4,1,negative
117.9,20.04,160.4,13.63,11.4,3.08,0,negative
247.6,42.09,256.3,21.79,10.8,2.92,2,negative
169.9,28.88,138.3,11.76,8.5,2.3,1,negative
185,31.45,203.7,17.31,14.1,3.81,3,negative
204.9,34.83,201,17.09,11.3,3.05,0,negative
225.5,38.34,182,15.47,9.4,2.54,3,negative
169.7,28.85,141.4,12.02,10.5,2.84,4,positive
239.3,40.68,223.4,18.99,10.6,2.86,0,negative
113.3,19.26,197.9,16.82,11.7,3.16,4,positive
161.9,27.52,230.1,19.56,10.2,2.75,3,negative
133.3,22.66,185.7,15.78,5.6,1.51,2,negative
170.7,29.02,109.9,9.34,8.7,2.35,3,negative
189.7,32.25,156.1,13.27,8.3,2.24,5,negative
322.3,54.79,230.4,19.58,7.8,2.11,2,positive
124.4,21.15,320.9,27.28,10.4,2.81,2,negative
146.9,24.97,114.3,9.72,11.4,3.08,3,negative
192.6,32.74,206.4,17.54,10.8,2.92,1,negative
96.3,16.37,179.6,15.27,10.3,2.78,1,negative
131.9,22.42,167.6,14.25,14.7,3.97,3,negative
147.2,25.02,175.2,14.89,13.3,3.59,2,negative
143.1,24.33,239.6,20.37,7.1,1.92,2,negative
280.4,47.67,179.4,15.25,15.2,4.1,5,negative
237.2,40.32,213.1,18.11,10.7,2.89,1,negative
184.2,31.31,181.6,15.44,12.8,3.46,2,negative
109.1,18.55,187.1,15.9,10,2.7,3,negative
138.1,23.48,158.2,13.45,10.3,2.78,5,positive
186.8,31.76,207.6,17.65,8.8,2.38,3,negative
155.4,26.42,290.9,24.73,13.9,3.75,1,negative
245.3,41.7,122.9,10.45,8.5,2.3,4,negative
205.9,35,277.4,23.58,11,2.97,0,positive
207.2,35.22,214.1,18.2,11.9,3.21,1,negative
151.5,25.76,248.7,21.14,10.7,2.89,2,negative
221.9,37.72,278.2,23.65,7.1,1.92,0,positive
190,32.3,246.6,20.96,9.5,2.57,1,negative
220.8,37.54,156.2,13.28,10.5,2.84,2,negative
173.7,29.53,204,17.34,6.3,1.7,2,negative
114.8,19.52,150,12.75,9.6,2.59,2,negative
113.8,19.35,192.3,16.35,10.4,2.81,3,negative
143.2,24.34,179.5,15.26,6.2,1.67,4,positive
184.4,31.35,203.8,17.32,9.3,2.51,3,negative
227.4,38.66,248,21.08,7.8,2.11,1,negative
224,38.08,210.7,17.91,2.1,0.57,0,negative
216.2,36.75,185.7,15.78,10,2.7,2,negative
129.9,22.08,230.1,19.56,13.3,3.59,0,negative
230.1,39.12,287.6,24.45,6.9,1.86,2,negative
204.4,34.75,273.2,23.22,11,2.97,1,negative
216.6,36.82,173.1,14.71,9.1,2.46,1,negative
247.5,42.08,225.4,19.16,10.2,2.75,2,positive
228.1,38.78,136.4,11.59,9,2.43,1,negative
225.9,38.4,299.1,25.42,11.2,3.02,1,positive
103.5,17.6,117.9,10.02,12,3.24,4,positive
115.5,19.64,252.2,21.44,7.5,2.03,0,negative
218.8,37.2,148.3,12.61,9.7,2.62,1,negative
223.8,38.05,244.8,20.81,12.3,3.32,3,negative
143.8,24.45,184,15.64,12.9,3.48,3,negative
29.9,5.08,129.1,10.97,8.6,2.32,2,negative
276.7,47.04,203.7,17.31,8.3,2.24,0,negative
141.4,24.04,146.4,12.44,8.1,2.19,0,negative
153.9,26.16,140.7,11.96,12.8,3.46,1,negative
190.5,32.39,205.5,17.47,13.8,3.73,0,negative
192.6,32.74,178.9,15.21,9.4,2.54,1,negative
151.8,25.81,103.6,8.81,12.2,3.29,1,negative
215.6,36.65,192.9,16.4,10.1,2.73,5,negative
180,30.6,229,19.47,7.8,2.11,3,negative
157.3,26.74,197.5,16.79,8.4,2.27,2,negative
196.5,33.41,158.6,13.48,6.8,1.84,0,negative
240.3,40.85,162.5,13.81,11.9,3.21,0,negative
193.3,32.86,154.7,13.15,9.4,2.54,3,negative
211.9,36.02,274.4,23.32,5.4,1.46,1,negative
218.7,37.18,155.6,13.23,8.2,2.21,1,negative
246.8,41.96,206.3,17.54,13.2,3.56,0,positive
174.7,29.7,148,12.58,15.8,4.27,6,positive
240,40.8,134.1,11.4,9.3,2.51,0,positive
181.2,30.8,177.6,15.1,5,1.35,2,negative
113.7,19.33,165.1,14.03,10.8,2.92,1,negative
174.7,29.7,160.6,13.65,13.4,3.62,0,negative
211.1,35.89,223.5,19,9.7,2.62,2,negative
169.3,28.78,178.6,15.18,12.2,3.29,1,negative
247.4,42.06,175.9,14.95,11.3,3.05,0,negative
131.2,22.3,227.4,19.33,12.8,3.46,2,negative
161.4,27.44,163.6,13.91,11.8,3.19,1,negative
107.2,18.22,86.8,7.38,9.7,2.62,1,negative
211.9,36.02,202.9,17.25,8.8,2.38,1,negative
160.4,27.27,285.9,24.3,6.9,1.86,3,negative
230.7,39.22,256.8,21.83,6.4,1.73,1,negative
232.6,39.54,253.4,21.54,10.5,2.84,1,negative
294.7,50.1,294.6,25.04,10.8,2.92,1,positive
133.4,22.68,223.9,19.03,10.2,2.75,1,negative
306.2,52.05,189.7,16.12,11.7,3.16,0,negative
236.8,40.26,186.4,15.84,10.4,2.81,2,negative
125.7,21.37,275.9,23.45,14.2,3.83,3,positive
168.4,28.63,276,23.46,11.4,3.08,1,negative
70.9,12.05,134.5,11.43,12,3.24,2,negative
105,17.85,121.8,10.35,3.7,1,0,negative
152.1,25.86,215.5,18.32,12,3.24,1,negative
180.9,30.75,194.9,16.57,8.8,2.38,3,negative
156.6,26.62,161.5,13.73,9.4,2.54,1,negative
180.5,30.69,224.1,19.05,2.4,0.65,0,negative
238.8,40.6,230,19.55,13.2,3.56,1,negative
182.1,30.96,213.6,18.16,13.4,3.62,2,negative
139.6,23.73,332.8,28.29,8.8,2.38,2,negative
200.3,34.05,253.6,21.56,10.2,2.75,0,negative
153.5,26.1,251.7,21.39,8.5,2.3,1,negative
128.2,21.79,171.7,14.59,11.7,3.16,3,negative
159.5,27.12,202.3,17.2,16.7,4.51,2,negative
226.4,38.49,276.8,23.53,12.3,3.32,3,positive
251.9,42.82,194.6,16.54,8.4,2.27,2,negative
264.5,44.97,194,16.49,7.5,2.03,2,positive
153.7,26.13,188.6,16.03,10.7,2.89,0,negative
232.1,39.46,210.8,17.92,15,4.05,5,negative
201.9,34.32,212.3,18.05,7.8,2.11,1,negative
186.9,31.77,182.6,15.52,4.2,1.13,1,negative
196.6,33.42,180.6,15.35,6.6,1.78,1,negative
232.1,39.46,168.2,14.3,9.9,2.67,1,negative
166,28.22,74.6,6.34,6.3,1.7,0,negative
200.6,34.1,164.1,13.95,2.5,0.68,1,negative
141,23.97,212,18.02,4.9,1.32,3,negative
245,41.65,216.9,18.44,7.5,2.03,0,negative
140.8,23.94,228.6,19.43,10.9,2.94,1,negative
255.1,43.37,266.9,22.69,8.8,2.38,3,positive
125,21.25,235.3,20,10.2,2.75,2,negative
180.6,30.7,280.4,23.83,5,1.35,1,negative
248.7,42.28,172.3,14.65,11.3,3.05,1,positive
178.1,30.28,236.7,20.12,8.4,2.27,0,negative
122.2,20.77,131.7,11.19,10.3,2.78,5,positive
231.3,39.32,224.7,19.1,7.2,1.94,1,negative
111.2,18.9,122.1,10.38,12.6,3.4,3,negative
103.2,17.54,236.3,20.09,11.9,3.21,0,positive
138.4,23.53,158.9,13.51,3.9,1.05,4,positive
146.3,24.87,216.6,18.41,11.5,3.11,0,negative
206.3,35.07,241.1,20.49,11.7,3.16,0,negative
132,22.44,279.6,23.77,13.5,3.65,0,negative
274.6,46.68,161.1,13.69,9.2,2.48,2,negative
185.3,31.5,225.3,19.15,11.7,3.16,0,negative
154.8,26.32,177.2,15.06,9,2.43,1,negative
179.2,30.46,283.2,24.07,14.7,3.97,1,negative
286.2,48.65,187.2,15.91,11,2.97,2,positive
268,45.56,153.6,13.06,17,4.59,3,negative
137.5,23.38,198.1,16.84,13.3,3.59,2,negative
243,41.31,191.8,16.3,13.4,3.62,2,negative
134.9,22.93,221.5,18.83,15,4.05,1,negative
234.2,39.81,216.7,18.42,13.9,3.75,1,negative
175.1,29.77,171.9,14.61,7.3,1.97,1,negative
142.2,24.17,262.4,22.3,10.1,2.73,1,negative
132.4,22.51,200.3,17.03,6,1.62,2,negative
97.8,16.63,207.2,17.61,5.9,1.59,0,negative
266.9,45.37,229.7,19.52,11,2.97,3,positive
155.2,26.38,268.3,22.81,9.7,2.62,3,negative
200.2,34.03,244.9,20.82,8.8,2.38,1,negative
289.1,49.15,233.8,19.87,12.7,3.43,2,positive
198.4,33.73,249.5,21.21,10.5,2.84,1,negative
180.3,30.65,208,17.68,12.8,3.46,2,negative
86.3,14.67,238.7,20.29,12.5,3.38,2,negative
295,50.15,223.6,19.01,12.9,3.48,2,positive
240.9,40.95,167.4,14.23,14.7,3.97,3,negative
207.7,35.31,217.5,18.49,8,2.16,1,negative
128.5,21.85,163.7,13.91,0,0,1,negative
224.4,38.15,146,12.41,8.8,2.38,1,negative
164.9,28.03,126.5,10.75,10,2.7,2,negative
238,40.46,164.5,13.98,10.6,2.86,2,negative
231,39.27,222.3,18.9,8.3,2.24,2,negative
107.3,18.24,238.2,20.25,10,2.7,4,positive
185,31.45,182.5,15.51,5.1,1.38,1,negative
244.1,41.5,203.4,17.29,7.7,2.08,3,negative
238.4,40.53,246.5,20.95,12.4,3.35,3,negative
141.1,23.99,224.7,19.1,13.2,3.56,1,negative
158.1,26.88,115.2,9.79,11.8,3.19,0,negative
220.1,37.42,222.2,18.89,13.1,3.54,0,negative
199.5,33.92,135,11.48,10.9,2.94,4,positive
109.5,18.62,286.1,24.32,4.9,1.32,1,negative
187.2,31.82,114.7,9.75,13.2,3.56,1,negative
107.9,18.34,187,15.9,0,0,0,negative
172.1,29.26,223.6,19.01,13.9,3.75,1,positive
203.8,34.65,87.8,7.46,11.7,3.16,1,negative
160,27.2,215.3,18.3,9.1,2.46,0,negative
51.1,8.69,208.6,17.73,12.3,3.32,1,negative
227.7,38.71,170,14.45,11.7,3.16,1,negative
203.8,34.65,205.1,17.43,9,2.43,1,negative
241.7,41.09,165.8,14.09,11.3,3.05,1,negative
78.1,13.28,239.3,20.34,12.3,3.32,1,negative
187.8,31.93,149.2,12.68,11,2.97,2,negative
127.1,21.61,228.3,19.41,7.1,1.92,1,negative
280,47.6,202.2,17.19,10.4,2.81,0,positive
153.2,26.04,210.8,17.92,7.8,2.11,1,negative
137.1,23.31,155.7,13.23,11.5,3.11,2,negative
186.1,31.64,198.6,16.88,13.8,3.73,4,positive
224.1,38.1,238.8,20.3,11.5,3.11,2,negative
83.6,14.21,203.9,17.33,8.1,2.19,1,negative
203.9,34.66,234,19.89,17.8,4.81,4,negative
211.3,35.92,165.7,14.08,13.3,3.59,1,negative
219.4,37.3,225.7,19.18,12,3.24,4,negative
190.4,32.37,92,7.82,13.6,3.67,2,negative
147.7,25.11,283.3,24.08,6.9,1.86,2,negative
229.9,39.08,144.4,12.27,14.2,3.83,2,negative
102.8,17.48,143.7,12.21,10,2.7,1,negative
178.7,30.38,233.7,19.86,9.1,2.46,1,negative
148.5,25.25,114.5,9.73,6.5,1.76,0,negative
164.1,27.9,219.1,18.62,12.3,3.32,0,negative
197.2,33.52,188.5,16.02,7.8,2.11,1,negative
124.9,21.23,300.5,25.54,11.6,3.13,2,negative
115.4,19.62,209.9,17.84,15.9,4.29,3,negative
140,23.8,196.4,16.69,9.7,2.62,4,positive
193.9,32.96,85,7.23,13.2,3.56,3,negative
321.1,54.59,265.5,22.57,11.5,3.11,4,positive
118.4,20.13,249.3,21.19,13.6,3.67,5,positive
169.8,28.87,197.7,16.8,11.6,3.13,1,negative
193.4,32.88,116.9,9.94,9.3,2.51,2,negative
106.6,18.12,284.8,24.21,14.9,4.02,1,negative
134.7,22.9,189.7,16.12,11.8,3.19,2,negative
156.2,26.55,215.5,18.32,9.9,2.67,2,negative
231.1,39.29,153.4,13.04,9.6,2.59,3,negative
180.8,30.74,288.8,24.55,14.1,3.81,2,negative
213.8,36.35,159.6,13.57,5,1.35,2,negative
234.4,39.85,265.9,22.6,13.7,3.7,0,negative
